id,time,款,項,目,節,科目名稱,人事費,業務費_經,奬補助費_經,債務費,預備金_經,經常支出小計,業務費_資,設備及投資,奬補助費_資,預備金_資,資本支出小計,合計
201,110,,,9,,第一預備金,31020019800,0,0,0,0,3372,3372,0,0,0,0,0,3372
201,111,1,,,,總統府主管,00020000000,,,,,,,,,,,,
201,111,,1,,,總統府,00020010000,635653,308759,914,0,3372,948698,0,56099,0,0,56099,1004797
201,111,,,,,國務支出,31020010000,635653,308759,914,0,3372,948698,0,56099,0,0,56099,1004797
201,111,,,1,,一般行政,31020010100,632470,241063,914,0,0,874447,0,46079,0,0,46079,920526
201,111,,,2,,國務機要,31020010200,0,30000,0,0,0,30000,0,0,0,0,0,30000
201,111,,,3,,國家慶典,31020010300,0,15760,0,0,0,15760,0,0,0,0,0,15760
201,111,,,4,,研究發展,31020010400,0,5332,0,0,0,5332,0,0,0,0,0,5332
201,111,,,,1,國家發展研究及諮詢,31020010401,0,5332,0,0,0,5332,0,0,0,0,0,5332
201,111,,,5,,新聞發布,31020010500,0,6799,0,0,0,6799,0,0,0,0,0,6799
201,111,,,6,,卸任禮遇,31020010600,3183,5500,0,0,0,8683,0,0,0,0,0,8683
201,111,,,7,,公報編印及印信勳章鑄造,31020010800,0,4305,0,0,0,4305,0,0,0,0,0,4305
201,111,,,8,,一般建築及設備,31020019000,0,0,0,0,0,0,0,10020,0,0,10020,10020
201,111,,,,1,交通及運輸設備,31020019011,0,0,0,0,0,0,0,10020,0,0,10020,10020
201,111,,,9,,第一預備金,31020019800,0,0,0,0,3372,3372,0,0,0,0,0,3372
201,112,1,,,,總統府主管,00020000000,,,,,,,,,,,,
201,112,,1,,,總統府,00020010000,660785,309810,914,0,3372,974881,0,76221,0,0,76221,1051102
201,112,,,,,國務支出,31020010000,660785,309810,914,0,3372,974881,0,76221,0,0,76221,1051102
201,112,,,1,,一般行政,31020010100,657474,242543,914,0,0,900931,0,65801,0,0,65801,966732
201,112,,,2,,國務機要,31020010200,0,30000,0,0,0,30000,0,0,0,0,0,30000
201,112,,,3,,國家慶典,31020010300,0,15662,0,0,0,15662,0,0,0,0,0,15662
201,112,,,4,,研究發展,31020010400,0,5101,0,0,0,5101,0,0,0,0,0,5101
201,112,,,,1,國家發展研究及諮詢,31020010401,0,5101,0,0,0,5101,0,0,0,0,0,5101
201,112,,,5,,新聞發布,31020010500,0,6699,0,0,0,6699,0,0,0,0,0,6699
201,112,,,6,,卸任禮遇,31020010600,3311,5500,0,0,0,8811,0,0,0,0,0,8811
201,112,,,7,,公報編印及印信勳章鑄造,31020010800,0,4305,0,0,0,4305,0,0,0,0,0,4305
201,112,,,8,,一般建築及設備,31020019000,0,0,0,0,0,0,0,10420,0,0,10420,10420
201,112,,,,1,交通及運輸設備,31020019011,0,0,0,0,0,0,0,10420,0,0,10420,10420
201,112,,,9,,第一預備金,31020019800,0,0,0,0,3372,3372,0,0,0,0,0,3372
201,113,1,,,,總統府主管,00020000000,,,,,,,,,,,,
