id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,用途別編號,用途別名稱,原預算數,追加減數,第一預備金,第二預備金,經費流用數,預算調整數,截至本月止分配預算數_1,本月實現數,截至本月止累計實現數_2,應付數,已分配尚未執行數,備註_預暫付數
201,10704,107,4,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"1,607,000","407,749","1,080,148",0,"526,852",0
201,10704,107,4,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"2,710,000","650,340","2,303,012",0,"406,988",0
201,10704,107,4,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"2,710,000","650,340","2,303,012",0,"406,988",0
201,10704,107,4,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"5,892,000","1,369,033","5,528,237",0,"363,763",0
201,10704,107,4,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"3,504,000","700,400","3,502,000",0,"2,000",0
201,10704,107,4,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"2,388,000","668,633","2,026,237",0,"361,763",0
201,10704,107,4,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"315,000","91,493","255,854",0,"59,146",0
201,10704,107,4,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"315,000","91,493","255,854",0,"59,146",0
201,10704,107,4,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10704,107,4,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10704,107,4,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"2,827,350",0,0,0,0,0,"2,827,350","1,614,775","2,827,350",0,0,0
201,10704,107,4,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"2,827,350",0,0,0,0,0,"2,827,350","1,614,775","2,827,350",0,0,0
201,10704,107,4,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"93,000",0,0,0,0,0,"93,000",0,"93,000",0,0,0
201,10704,107,4,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"93,000",0,0,0,0,0,"93,000",0,"93,000",0,0,0
201,10704,107,4,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"34,424,783",0,0,0,0,0,"34,424,783","7,264,769","34,424,783",0,0,0
201,10704,107,4,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"34,424,783",0,0,0,0,0,"34,424,783","7,264,769","34,424,783",0,0,0
201,10704,107,4,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"6,258,202",0,0,0,0,0,"6,258,202","1,030,580","5,433,290",0,"824,912","824,912"
201,10704,107,4,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"6,258,202",0,0,0,0,0,"6,258,202","1,030,580","5,433,290",0,"824,912","824,912"
201,10704,107,4,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"1,403,258",0,0,0,0,0,"1,403,258","289,480","1,403,258",0,0,0
201,10704,107,4,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"1,403,258",0,0,0,0,0,"1,403,258","289,480","1,403,258",0,0,0
201,10704,107,4,,,,,合計,,,,,,"965,588,593",0,0,0,0,0,"403,267,593","68,859,604","350,786,473",0,"52,481,120","28,953,658"
201,10705,107,5,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"414,441,000","74,553,975","381,158,767",0,"33,282,233","4,806,662"
201,10705,107,5,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"414,441,000","74,553,975","381,158,767",0,"33,282,233","4,806,662"
201,10705,107,5,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,0,0,"379,293,000","70,038,719","349,283,743",0,"30,009,257","4,073,062"
201,10705,107,5,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"332,047,000","61,223,496","312,524,549",0,"19,522,451","1,145,206"
201,10705,107,5,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,0,0,"46,916,000","8,815,223","36,485,194",0,"10,430,806","2,927,856"
201,10705,107,5,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"330,000",0,"274,000",0,"56,000",0
201,10705,107,5,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,0,0,"3,517,000","420,145","3,305,944",0,"211,056",0
201,10705,107,5,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,0,0,"3,517,000","420,145","3,305,944",0,"211,056",0
201,10705,107,5,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"10,270,000","167,240","9,405,117",0,"864,883","410,000"
201,10705,107,5,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"10,270,000","167,240","9,405,117",0,"864,883","410,000"
201,10705,107,5,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"7,647,000","497,738","6,566,579",0,"1,080,421",0
201,10705,107,5,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"7,647,000","497,738","6,566,579",0,"1,080,421",0
201,10705,107,5,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"2,132,000","295,632","1,375,780",0,"756,220","323,000"
201,10705,107,5,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"2,132,000","295,632","1,375,780",0,"756,220","323,000"
201,10705,107,5,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"2,132,000","295,632","1,375,780",0,"756,220","323,000"
201,10705,107,5,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"3,608,000","1,240,884","3,543,896",0,"64,104",0
201,10705,107,5,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"3,608,000","1,240,884","3,543,896",0,"64,104",0
201,10705,107,5,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"7,524,000","1,734,963","7,263,200",0,"260,800",600
201,10705,107,5,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"4,206,000","700,400","4,202,400",0,"3,600",0
201,10705,107,5,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"3,318,000","1,034,563","3,060,800",0,"257,200",600
201,10705,107,5,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"450,000","158,654","414,508",0,"35,492",0
201,10705,107,5,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"450,000","158,654","414,508",0,"35,492",0
201,10705,107,5,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10705,107,5,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10705,107,5,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"2,827,350",0,0,0,0,0,"2,827,350",0,"2,827,350",0,0,0
201,10705,107,5,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"2,827,350",0,0,0,0,0,"2,827,350",0,"2,827,350",0,0,0
201,10705,107,5,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"93,000",0,0,0,0,0,"93,000",0,"93,000",0,0,0
201,10705,107,5,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"93,000",0,0,0,0,0,"93,000",0,"93,000",0,0,0
201,10705,107,5,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"41,682,155",0,0,0,0,0,"41,682,155","7,257,372","41,682,155",0,0,0
201,10705,107,5,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"41,682,155",0,0,0,0,0,"41,682,155","7,257,372","41,682,155",0,0,0
201,10705,107,5,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"7,281,746",0,0,0,0,0,"7,281,746","1,848,456","7,281,746",0,0,0
201,10705,107,5,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"7,281,746",0,0,0,0,0,"7,281,746","1,848,456","7,281,746",0,0,0
201,10705,107,5,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"1,683,025",0,0,0,0,0,"1,683,025","279,767","1,683,025",0,0,0
201,10705,107,5,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"1,683,025",0,0,0,0,0,"1,683,025","279,767","1,683,025",0,0,0
201,10705,107,5,,,,,合計,,,,,,"974,149,276",0,0,0,0,0,"468,008,276","83,939,570","434,726,043",0,"33,282,233","4,806,662"
201,10706,107,6,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"487,524,000","64,382,592","445,541,359",0,"41,982,641","6,349,406"
201,10706,107,6,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"487,524,000","64,382,592","445,541,359",0,"41,982,641","6,349,406"
201,10706,107,6,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,0,0,"440,137,000","56,364,961","405,648,704",0,"34,488,296","5,251,806"
201,10706,107,6,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"379,965,000","46,093,528","358,618,077",0,"21,346,923","326,082"
201,10706,107,6,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,0,0,"59,538,000","9,966,883","46,452,077",0,"13,085,923","4,925,724"
201,10706,107,6,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"634,000","304,550","578,550",0,"55,450",0
201,10706,107,6,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,0,0,"7,014,000","1,548,832","4,854,776",0,"2,159,224",0
201,10706,107,6,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,0,0,"7,014,000","1,548,832","4,854,776",0,"2,159,224",0
201,10706,107,6,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"12,720,000","1,627,900","11,033,017",0,"1,686,983","777,000"
201,10706,107,6,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"12,720,000","1,627,900","11,033,017",0,"1,686,983","777,000"
201,10706,107,6,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"9,450,000","2,121,486","8,688,065",0,"761,935",0
201,10706,107,6,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"9,450,000","2,121,486","8,688,065",0,"761,935",0
201,10706,107,6,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"2,771,000","397,165","1,772,945",0,"998,055","320,000"
201,10706,107,6,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"2,771,000","397,165","1,772,945",0,"998,055","320,000"
201,10706,107,6,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"2,771,000","397,165","1,772,945",0,"998,055","320,000"
201,10706,107,6,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"4,266,000","189,232","3,733,128",0,"532,872",0
201,10706,107,6,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"4,266,000","189,232","3,733,128",0,"532,872",0
201,10706,107,6,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"10,566,000","2,016,461","9,279,661",0,"1,286,339",600
201,10706,107,6,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"4,905,000","700,400","4,902,800",0,"2,200",0
201,10706,107,6,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"5,661,000","1,316,061","4,376,861",0,"1,284,139",600
201,10706,107,6,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"600,000","116,555","531,063",0,"68,937",0
201,10706,107,6,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"600,000","116,555","531,063",0,"68,937",0
201,10706,107,6,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10706,107,6,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10706,107,6,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"2,928,070",0,0,0,0,0,"2,928,070","100,720","2,928,070",0,0,0
201,10706,107,6,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"2,928,070",0,0,0,0,0,"2,928,070","100,720","2,928,070",0,0,0
201,10706,107,6,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"186,000",0,0,0,0,0,"186,000","93,000","186,000",0,0,0
201,10706,107,6,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"186,000",0,0,0,0,0,"186,000","93,000","186,000",0,0,0
201,10706,107,6,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"50,617,089",0,0,0,0,0,"50,617,089","8,934,934","50,617,089",0,0,0
201,10706,107,6,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"50,617,089",0,0,0,0,0,"50,617,089","8,934,934","50,617,089",0,0,0
201,10706,107,6,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"8,297,999",0,0,0,0,0,"8,297,999","1,016,253","8,297,999",0,0,0
201,10706,107,6,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"8,297,999",0,0,0,0,0,"8,297,999","1,016,253","8,297,999",0,0,0
201,10706,107,6,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"1,705,499",0,0,0,0,0,"1,705,499","22,474","1,705,499",0,0,0
201,10706,107,6,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"1,705,499",0,0,0,0,0,"1,705,499","22,474","1,705,499",0,0,0
201,10706,107,6,,,,,合計,,,,,,"984,316,657",0,0,0,0,0,"551,258,657","74,549,973","509,276,016",0,"41,982,641","6,349,406"
201,10707,107,7,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"550,851,000","63,663,718","509,205,077",0,"41,645,923","6,461,585"
201,10707,107,7,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"550,851,000","63,663,718","509,205,077",0,"41,645,923","6,461,585"
201,10707,107,7,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,0,0,"498,697,000","58,221,557","463,870,261",0,"34,826,739","6,021,585"
201,10707,107,7,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"420,817,000","40,771,508","399,389,585",0,"21,427,415","113,400"
201,10707,107,7,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,0,0,"77,242,000","17,450,049","63,902,126",0,"13,339,874","5,908,185"
201,10707,107,7,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"638,000",0,"578,550",0,"59,450",0
201,10707,107,7,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,0,0,"7,424,000","837,014","5,691,790",0,"1,732,210",0
201,10707,107,7,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,0,0,"7,424,000","837,014","5,691,790",0,"1,732,210",0
201,10707,107,7,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"13,170,000","1,368,200","12,401,217",0,"768,783","440,000"
201,10707,107,7,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"13,170,000","1,368,200","12,401,217",0,"768,783","440,000"
201,10707,107,7,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"9,977,000","996,254","9,684,319",0,"292,681",0
201,10707,107,7,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"9,977,000","996,254","9,684,319",0,"292,681",0
201,10707,107,7,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"3,353,000","853,826","2,626,771",0,"726,229",0
201,10707,107,7,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"3,353,000","853,826","2,626,771",0,"726,229",0
201,10707,107,7,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"3,353,000","853,826","2,626,771",0,"726,229",0
201,10707,107,7,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"4,913,000","54,333","3,787,461",0,"1,125,539",0
201,10707,107,7,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"4,913,000","54,333","3,787,461",0,"1,125,539",0
201,10707,107,7,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"12,567,000","1,254,378","10,534,039",0,"2,032,961",0
201,10707,107,7,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"5,607,000","700,400","5,603,200",0,"3,800",0
201,10707,107,7,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"6,960,000","553,978","4,930,839",0,"2,029,161",0
201,10707,107,7,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"750,000","78,156","609,219",0,"140,781",0
201,10707,107,7,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"750,000","78,156","609,219",0,"140,781",0
201,10707,107,7,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10707,107,7,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10707,107,7,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"2,999,010",0,0,0,0,0,"2,999,010","70,940","2,999,010",0,0,0
201,10707,107,7,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"2,999,010",0,0,0,0,0,"2,999,010","70,940","2,999,010",0,0,0
201,10707,107,7,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10707,107,7,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10707,107,7,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"58,511,276",0,0,0,0,0,"58,511,276","7,894,187","58,511,276",0,0,0
201,10707,107,7,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"58,511,276",0,0,0,0,0,"58,511,276","7,894,187","58,511,276",0,0,0
201,10707,107,7,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"9,315,739",0,0,0,0,0,"9,315,739","1,017,740","9,315,739",0,0,0
201,10707,107,7,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"9,315,739",0,0,0,0,0,"9,315,739","1,017,740","9,315,739",0,0,0
201,10707,107,7,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"1,705,499",0,0,0,0,0,"1,705,499",0,"1,705,499",0,0,0
201,10707,107,7,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"1,705,499",0,0,0,0,0,"1,705,499",0,"1,705,499",0,0,0
201,10707,107,7,,,,,合計,,,,,,"993,299,524",0,0,0,0,0,"623,568,524","72,646,585","581,922,601",0,"41,645,923","6,461,585"
201,10708,107,8,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"609,345,000","58,994,881","568,199,958",0,"41,145,042","4,722,196"
201,10708,107,8,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"609,345,000","58,994,881","568,199,958",0,"41,145,042","4,722,196"
201,10708,107,8,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,0,0,"550,787,000","52,759,047","516,629,308",0,"34,157,692","4,421,596"
201,10708,107,8,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"461,670,000","40,848,207","440,237,792",0,"21,432,208",0
201,10708,107,8,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,0,0,"88,475,000","11,910,840","75,812,966",0,"12,662,034","4,421,596"
201,10708,107,8,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"642,000",0,"578,550",0,"63,450",0
201,10708,107,8,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,0,0,"9,845,000","1,755,617","7,447,407",0,"2,397,593",0
201,10708,107,8,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,0,0,"9,845,000","1,755,617","7,447,407",0,"2,397,593",0
201,10708,107,8,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"13,620,000","220,000","12,621,217",0,"998,783","300,000"
201,10708,107,8,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"13,620,000","220,000","12,621,217",0,"998,783","300,000"
201,10708,107,8,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"10,479,000","586,411","10,270,730",0,"208,270",0
201,10708,107,8,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"10,479,000","586,411","10,270,730",0,"208,270",0
201,10708,107,8,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"3,942,000","398,185","3,024,956",0,"917,044",0
201,10708,107,8,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"3,942,000","398,185","3,024,956",0,"917,044",0
201,10708,107,8,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"3,942,000","398,185","3,024,956",0,"917,044",0
201,10708,107,8,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"5,562,000","393,929","4,181,390",0,"1,380,610",0
201,10708,107,8,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"5,562,000","393,929","4,181,390",0,"1,380,610",0
201,10708,107,8,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"14,216,000","2,681,989","13,216,028",0,"999,972",600
201,10708,107,8,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"6,306,000","700,400","6,303,600",0,"2,400",0
201,10708,107,8,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"7,910,000","1,981,589","6,912,428",0,"997,572",600
201,10708,107,8,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"894,000","199,703","808,922",0,"85,078",0
201,10708,107,8,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"894,000","199,703","808,922",0,"85,078",0
201,10708,107,8,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10708,107,8,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10708,107,8,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"4,314,410",0,0,0,0,0,"4,314,410",0,"2,999,010",0,"1,315,400","1,315,400"
201,10708,107,8,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"4,314,410",0,0,0,0,0,"4,314,410",0,"2,999,010",0,"1,315,400","1,315,400"
201,10708,107,8,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10708,107,8,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10708,107,8,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"65,268,182",0,0,0,0,0,"65,268,182","6,756,906","65,268,182",0,0,0
201,10708,107,8,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"65,268,182",0,0,0,0,0,"65,268,182","6,756,906","65,268,182",0,0,0
201,10708,107,8,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"10,315,450",0,0,0,0,0,"10,315,450","999,711","10,315,450",0,0,0
201,10708,107,8,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"10,315,450",0,0,0,0,0,"10,315,450","999,711","10,315,450",0,0,0
201,10708,107,8,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"1,706,859",0,0,0,0,0,"1,706,859","1,360","1,706,859",0,0,0
201,10708,107,8,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"1,706,859",0,0,0,0,0,"1,706,859","1,360","1,706,859",0,0,0
201,10708,107,8,,,,,合計,,,,,,"1,002,372,901",0,0,0,0,0,"691,135,901","66,752,858","648,675,459",0,"42,460,442","6,037,596"
201,10709,107,9,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"681,218,000","59,166,864","627,366,822",0,"53,851,178","4,752,862"
201,10709,107,9,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"681,218,000","59,166,864","627,366,822",0,"53,851,178","4,752,862"
201,10709,107,9,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,0,0,"612,671,000","54,033,055","570,662,363",0,"42,008,637","4,021,262"
201,10709,107,9,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"509,559,000","45,451,291","485,689,083",0,"23,869,917","117,500"
201,10709,107,9,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,0,0,"102,146,000","8,313,264","84,126,230",0,"18,019,770","3,903,762"
201,10709,107,9,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"966,000","268,500","847,050",0,"118,950",0
201,10709,107,9,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,0,0,"12,840,000","386,880","7,834,287",0,"5,005,713",0
201,10709,107,9,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,0,0,"12,840,000","386,880","7,834,287",0,"5,005,713",0
201,10709,107,9,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"16,070,000","2,254,480","14,875,697",0,"1,194,303","671,000"
201,10709,107,9,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"16,070,000","2,254,480","14,875,697",0,"1,194,303","671,000"
201,10709,107,9,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"11,677,000","391,121","10,661,851",0,"1,015,149",0
201,10709,107,9,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"11,677,000","391,121","10,661,851",0,"1,015,149",0
