id,time,工作計畫名稱,工作計畫編號,第一二級用途別科目名稱,第一二級用途別科目編號,科目編號,科目名稱,金額
401,109,,,通訊費,2009,3304010600,,
401,109,,,通訊費,2009,3304019002,,
401,109,,,通訊費,2009,3304019011,,
401,109,,,通訊費,2009,3304019019,,
401,109,,,通訊費,2009,3304010700,,
401,109,,,通訊費,2009,3304019800,,
401,109,,,資訊服務費,2018,total,total,186150.00
401,109,,,資訊服務費,2018,3304010100,,168146.00
401,109,,,資訊服務費,2018,3304010201,,
401,109,,,資訊服務費,2018,3304010203,,
401,109,,,資訊服務費,2018,3304010206,,
401,109,,,資訊服務費,2018,3304010204,,
401,109,,,資訊服務費,2018,3304010205,,2786.00
401,109,,,資訊服務費,2018,3304010300,,
401,109,,,資訊服務費,2018,3304010400,,
401,109,,,資訊服務費,2018,3304010500,,15218.00
401,109,,,資訊服務費,2018,3304010600,,
401,109,,,資訊服務費,2018,3304019002,,
401,109,,,資訊服務費,2018,3304019011,,
401,109,,,資訊服務費,2018,3304019019,,
401,109,,,資訊服務費,2018,3304010700,,
401,109,,,資訊服務費,2018,3304019800,,
401,109,,,其他業務租金,2021,total,total,1040.00
401,109,,,其他業務租金,2021,3304010100,,840.00
401,109,,,其他業務租金,2021,3304010201,,
401,109,,,其他業務租金,2021,3304010203,,
401,109,,,其他業務租金,2021,3304010206,,
401,109,,,其他業務租金,2021,3304010204,,
401,109,,,其他業務租金,2021,3304010205,,
401,109,,,其他業務租金,2021,3304010300,,
401,109,,,其他業務租金,2021,3304010400,,
401,109,,,其他業務租金,2021,3304010500,,
401,109,,,其他業務租金,2021,3304010600,,200.00
401,109,,,其他業務租金,2021,3304019002,,
401,109,,,其他業務租金,2021,3304019011,,
401,109,,,其他業務租金,2021,3304019019,,
401,109,,,其他業務租金,2021,3304010700,,
401,109,,,其他業務租金,2021,3304019800,,
401,109,,,稅捐及規費,2024,total,total,3177.00
401,109,,,稅捐及規費,2024,3304010100,,2877.00
401,109,,,稅捐及規費,2024,3304010201,,
401,109,,,稅捐及規費,2024,3304010203,,
401,109,,,稅捐及規費,2024,3304010206,,300.00
401,109,,,稅捐及規費,2024,3304010204,,
401,109,,,稅捐及規費,2024,3304010205,,
401,109,,,稅捐及規費,2024,3304010300,,
401,109,,,稅捐及規費,2024,3304010400,,
401,109,,,稅捐及規費,2024,3304010500,,
401,109,,,稅捐及規費,2024,3304010600,,
401,109,,,稅捐及規費,2024,3304019002,,
401,109,,,稅捐及規費,2024,3304019011,,
401,109,,,稅捐及規費,2024,3304019019,,
401,109,,,稅捐及規費,2024,3304010700,,
401,109,,,稅捐及規費,2024,3304019800,,
401,109,,,保險費,2027,total,total,12610.00
401,109,,,保險費,2027,3304010100,,6904.00
401,109,,,保險費,2027,3304010201,,
401,109,,,保險費,2027,3304010203,,
401,109,,,保險費,2027,3304010206,,5500.00
401,109,,,保險費,2027,3304010204,,
401,109,,,保險費,2027,3304010205,,156.00
401,109,,,保險費,2027,3304010300,,
401,109,,,保險費,2027,3304010400,,
401,109,,,保險費,2027,3304010500,,50.00
401,109,,,保險費,2027,3304010600,,
401,109,,,保險費,2027,3304019002,,
401,109,,,保險費,2027,3304019011,,
401,109,,,保險費,2027,3304019019,,
401,109,,,保險費,2027,3304010700,,
401,109,,,保險費,2027,3304019800,,
401,109,,,臨時人員酬金,2033,total,total,3744.00
401,109,,,臨時人員酬金,2033,3304010100,,3161.00
401,109,,,臨時人員酬金,2033,3304010201,,
401,109,,,臨時人員酬金,2033,3304010203,,
401,109,,,臨時人員酬金,2033,3304010206,,
401,109,,,臨時人員酬金,2033,3304010204,,
401,109,,,臨時人員酬金,2033,3304010205,,
401,109,,,臨時人員酬金,2033,3304010300,,583.00
401,109,,,臨時人員酬金,2033,3304010400,,
401,109,,,臨時人員酬金,2033,3304010500,,
401,109,,,臨時人員酬金,2033,3304010600,,
401,109,,,臨時人員酬金,2033,3304019002,,
401,109,,,臨時人員酬金,2033,3304019011,,
401,109,,,臨時人員酬金,2033,3304019019,,
401,109,,,臨時人員酬金,2033,3304010700,,
401,109,,,臨時人員酬金,2033,3304019800,,
401,109,,,按日按件計資酬金,2036,total,total,15587.00
401,109,,,按日按件計資酬金,2036,3304010100,,6907.00
401,109,,,按日按件計資酬金,2036,3304010201,,
401,109,,,按日按件計資酬金,2036,3304010203,,
401,109,,,按日按件計資酬金,2036,3304010206,,
401,109,,,按日按件計資酬金,2036,3304010204,,
401,109,,,按日按件計資酬金,2036,3304010205,,100.00
401,109,,,按日按件計資酬金,2036,3304010300,,1400.00
401,109,,,按日按件計資酬金,2036,3304010400,,600.00
401,109,,,按日按件計資酬金,2036,3304010500,,80.00
401,109,,,按日按件計資酬金,2036,3304010600,,6500.00
401,109,,,按日按件計資酬金,2036,3304019002,,
401,109,,,按日按件計資酬金,2036,3304019011,,
401,109,,,按日按件計資酬金,2036,3304019019,,
401,109,,,按日按件計資酬金,2036,3304010700,,
401,109,,,按日按件計資酬金,2036,3304019800,,
401,109,,,委辦費,2039,total,total,92797.00
401,109,,,委辦費,2039,3304010100,,
401,109,,,委辦費,2039,3304010201,,
401,109,,,委辦費,2039,3304010203,,
401,109,,,委辦費,2039,3304010206,,
401,109,,,委辦費,2039,3304010204,,
401,109,,,委辦費,2039,3304010205,,
401,109,,,委辦費,2039,3304010300,,
401,109,,,委辦費,2039,3304010400,,
401,109,,,委辦費,2039,3304010500,,950.00
401,109,,,委辦費,2039,3304010600,,91847.00
401,109,,,委辦費,2039,3304019002,,
401,109,,,委辦費,2039,3304019011,,
401,109,,,委辦費,2039,3304019019,,
401,109,,,委辦費,2039,3304010700,,
401,109,,,委辦費,2039,3304019800,,
401,109,,,國際組織會費,2042,total,total,53.00
401,109,,,國際組織會費,2042,3304010100,,
401,109,,,國際組織會費,2042,3304010201,,
401,109,,,國際組織會費,2042,3304010203,,
401,109,,,國際組織會費,2042,3304010206,,
401,109,,,國際組織會費,2042,3304010204,,
401,109,,,國際組織會費,2042,3304010205,,
401,109,,,國際組織會費,2042,3304010300,,
401,109,,,國際組織會費,2042,3304010400,,
401,109,,,國際組織會費,2042,3304010500,,53.00
401,109,,,國際組織會費,2042,3304010600,,
401,109,,,國際組織會費,2042,3304019002,,
401,109,,,國際組織會費,2042,3304019011,,
401,109,,,國際組織會費,2042,3304019019,,
401,109,,,國際組織會費,2042,3304010700,,
401,109,,,國際組織會費,2042,3304019800,,
401,109,,,國內組織會費,2045,total,total,100.00
401,109,,,國內組織會費,2045,3304010100,,100.00
401,109,,,國內組織會費,2045,3304010201,,
401,109,,,國內組織會費,2045,3304010203,,
401,109,,,國內組織會費,2045,3304010206,,
401,109,,,國內組織會費,2045,3304010204,,
401,109,,,國內組織會費,2045,3304010205,,
401,109,,,國內組織會費,2045,3304010300,,
401,109,,,國內組織會費,2045,3304010400,,
401,109,,,國內組織會費,2045,3304010500,,
401,109,,,國內組織會費,2045,3304010600,,
401,109,,,國內組織會費,2045,3304019002,,
401,109,,,國內組織會費,2045,3304019011,,
401,109,,,國內組織會費,2045,3304019019,,
401,109,,,國內組織會費,2045,3304010700,,
401,109,,,國內組織會費,2045,3304019800,,
401,109,,,物品,2051,total,total,56340.00
401,109,,,物品,2051,3304010100,,27501.00
401,109,,,物品,2051,3304010201,,
401,109,,,物品,2051,3304010203,,
401,109,,,物品,2051,3304010206,,
401,109,,,物品,2051,3304010204,,
401,109,,,物品,2051,3304010205,,14589.00
401,109,,,物品,2051,3304010300,,550.00
401,109,,,物品,2051,3304010400,,1150.00
401,109,,,物品,2051,3304010500,,382.00
401,109,,,物品,2051,3304010600,,12168.00
401,109,,,物品,2051,3304019002,,
401,109,,,物品,2051,3304019011,,
401,109,,,物品,2051,3304019019,,
401,109,,,物品,2051,3304010700,,
401,109,,,物品,2051,3304019800,,
401,109,,,一般事務費,2054,total,total,153157.00
401,109,,,一般事務費,2054,3304010100,,82180.00
401,109,,,一般事務費,2054,3304010201,,
401,109,,,一般事務費,2054,3304010203,,
401,109,,,一般事務費,2054,3304010206,,26224.00
401,109,,,一般事務費,2054,3304010204,,
401,109,,,一般事務費,2054,3304010205,,29329.00
401,109,,,一般事務費,2054,3304010300,,7593.00
401,109,,,一般事務費,2054,3304010400,,200.00
401,109,,,一般事務費,2054,3304010500,,5381.00
401,109,,,一般事務費,2054,3304010600,,2250.00
401,109,,,一般事務費,2054,3304019002,,
401,109,,,一般事務費,2054,3304019011,,
401,109,,,一般事務費,2054,3304019019,,
401,109,,,一般事務費,2054,3304010700,,
401,109,,,一般事務費,2054,3304019800,,
401,109,,,房屋建築養護費,2063,total,total,62137.00
401,109,,,房屋建築養護費,2063,3304010100,,18351.00
401,109,,,房屋建築養護費,2063,3304010201,,
401,109,,,房屋建築養護費,2063,3304010203,,
401,109,,,房屋建築養護費,2063,3304010206,,
401,109,,,房屋建築養護費,2063,3304010204,,
401,109,,,房屋建築養護費,2063,3304010205,,42886.00
401,109,,,房屋建築養護費,2063,3304010300,,
401,109,,,房屋建築養護費,2063,3304010400,,
401,109,,,房屋建築養護費,2063,3304010500,,900.00
401,109,,,房屋建築養護費,2063,3304010600,,
401,109,,,房屋建築養護費,2063,3304019002,,
401,109,,,房屋建築養護費,2063,3304019011,,
401,109,,,房屋建築養護費,2063,3304019019,,
401,109,,,房屋建築養護費,2063,3304010700,,
401,109,,,房屋建築養護費,2063,3304019800,,
401,109,,,車輛及辦公器具養護費,2066,total,total,8520.00
401,109,,,車輛及辦公器具養護費,2066,3304010100,,8220.00
401,109,,,車輛及辦公器具養護費,2066,3304010201,,
401,109,,,車輛及辦公器具養護費,2066,3304010203,,
401,109,,,車輛及辦公器具養護費,2066,3304010206,,
401,109,,,車輛及辦公器具養護費,2066,3304010204,,
401,109,,,車輛及辦公器具養護費,2066,3304010205,,300.00
401,109,,,車輛及辦公器具養護費,2066,3304010300,,
401,109,,,車輛及辦公器具養護費,2066,3304010400,,
401,109,,,車輛及辦公器具養護費,2066,3304010500,,
401,109,,,車輛及辦公器具養護費,2066,3304010600,,
401,109,,,車輛及辦公器具養護費,2066,3304019002,,
401,109,,,車輛及辦公器具養護費,2066,3304019011,,
401,109,,,車輛及辦公器具養護費,2066,3304019019,,
401,109,,,車輛及辦公器具養護費,2066,3304010700,,
401,109,,,車輛及辦公器具養護費,2066,3304019800,,
401,109,,,設施及機械設備養護費,2069,total,total,31438.00
401,109,,,設施及機械設備養護費,2069,3304010100,,9936.00
401,109,,,設施及機械設備養護費,2069,3304010201,,
401,109,,,設施及機械設備養護費,2069,3304010203,,
401,109,,,設施及機械設備養護費,2069,3304010206,,
401,109,,,設施及機械設備養護費,2069,3304010204,,
401,109,,,設施及機械設備養護費,2069,3304010205,,9340.00
401,109,,,設施及機械設備養護費,2069,3304010300,,
401,109,,,設施及機械設備養護費,2069,3304010400,,
401,109,,,設施及機械設備養護費,2069,3304010500,,2459.00
401,109,,,設施及機械設備養護費,2069,3304010600,,9703.00
401,109,,,設施及機械設備養護費,2069,3304019002,,
401,109,,,設施及機械設備養護費,2069,3304019011,,
401,109,,,設施及機械設備養護費,2069,3304019019,,
401,109,,,設施及機械設備養護費,2069,3304010700,,
401,109,,,設施及機械設備養護費,2069,3304019800,,
401,109,,,國內旅費,2072,total,total,34123.00
401,109,,,國內旅費,2072,3304010100,,2500.00
401,109,,,國內旅費,2072,3304010201,,
401,109,,,國內旅費,2072,3304010203,,
401,109,,,國內旅費,2072,3304010206,,30000.00
401,109,,,國內旅費,2072,3304010204,,
401,109,,,國內旅費,2072,3304010205,,323.00
401,109,,,國內旅費,2072,3304010300,,1000.00
401,109,,,國內旅費,2072,3304010400,,100.00
401,109,,,國內旅費,2072,3304010500,,200.00
401,109,,,國內旅費,2072,3304010600,,
401,109,,,國內旅費,2072,3304019002,,
401,109,,,國內旅費,2072,3304019011,,
401,109,,,國內旅費,2072,3304019019,,
401,109,,,國內旅費,2072,3304010700,,
401,109,,,國內旅費,2072,3304019800,,
401,109,,,國外旅費,2078,total,total,44728.00
401,109,,,國外旅費,2078,3304010100,,2128.00
401,109,,,國外旅費,2078,3304010201,,
401,109,,,國外旅費,2078,3304010203,,
401,109,,,國外旅費,2078,3304010206,,
401,109,,,國外旅費,2078,3304010204,,42600.00
401,109,,,國外旅費,2078,3304010205,,
401,109,,,國外旅費,2078,3304010300,,
401,109,,,國外旅費,2078,3304010400,,
401,109,,,國外旅費,2078,3304010500,,
401,109,,,國外旅費,2078,3304010600,,
401,109,,,國外旅費,2078,3304019002,,
401,109,,,國外旅費,2078,3304019011,,
401,109,,,國外旅費,2078,3304019019,,
401,109,,,國外旅費,2078,3304010700,,
401,109,,,國外旅費,2078,3304019800,,
401,109,,,短程車資,2084,total,total,600.00
401,109,,,短程車資,2084,3304010100,,600.00
401,109,,,短程車資,2084,3304010201,,
401,109,,,短程車資,2084,3304010203,,
401,109,,,短程車資,2084,3304010206,,
401,109,,,短程車資,2084,3304010204,,
401,109,,,短程車資,2084,3304010205,,
401,109,,,短程車資,2084,3304010300,,
401,109,,,短程車資,2084,3304010400,,
401,109,,,短程車資,2084,3304010500,,
401,109,,,短程車資,2084,3304010600,,
401,109,,,短程車資,2084,3304019002,,
401,109,,,短程車資,2084,3304019011,,
401,109,,,短程車資,2084,3304019019,,
401,109,,,短程車資,2084,3304010700,,
401,109,,,短程車資,2084,3304019800,,
401,109,,,特別費,2093,total,total,2190.00
401,109,,,特別費,2093,3304010100,,2190.00
401,109,,,特別費,2093,3304010201,,
401,109,,,特別費,2093,3304010203,,
401,109,,,特別費,2093,3304010206,,
401,109,,,特別費,2093,3304010204,,
401,109,,,特別費,2093,3304010205,,
401,109,,,特別費,2093,3304010300,,
401,109,,,特別費,2093,3304010400,,
401,109,,,特別費,2093,3304010500,,
401,109,,,特別費,2093,3304010600,,
401,109,,,特別費,2093,3304019002,,
401,109,,,特別費,2093,3304019011,,
401,109,,,特別費,2093,3304019019,,
401,109,,,特別費,2093,3304010700,,
401,109,,,特別費,2093,3304019800,,
401,109,,,設備及投資,3000,total,total,226963.00
401,109,,,設備及投資,3000,3304010100,,29886.00
401,109,,,設備及投資,3000,3304010201,,
401,109,,,設備及投資,3000,3304010203,,
401,109,,,設備及投資,3000,3304010206,,
401,109,,,設備及投資,3000,3304010204,,
401,109,,,設備及投資,3000,3304010205,,
401,109,,,設備及投資,3000,3304010300,,
401,109,,,設備及投資,3000,3304010400,,
401,109,,,設備及投資,3000,3304010500,,26626.00
401,109,,,設備及投資,3000,3304010600,,
401,109,,,設備及投資,3000,3304019002,,23500.00
401,109,,,設備及投資,3000,3304019011,,10570.00
401,109,,,設備及投資,3000,3304019019,,136381.00
401,109,,,設備及投資,3000,3304010700,,
401,109,,,設備及投資,3000,3304019800,,
401,109,,,房屋建築及設備費,3010,total,total,11270.00
401,109,,,房屋建築及設備費,3010,3304010100,,
401,109,,,房屋建築及設備費,3010,3304010201,,
401,109,,,房屋建築及設備費,3010,3304010203,,
401,109,,,房屋建築及設備費,3010,3304010206,,
401,109,,,房屋建築及設備費,3010,3304010204,,
401,109,,,房屋建築及設備費,3010,3304010205,,
401,109,,,房屋建築及設備費,3010,3304010300,,
401,109,,,房屋建築及設備費,3010,3304010400,,
401,109,,,房屋建築及設備費,3010,3304010500,,
401,109,,,房屋建築及設備費,3010,3304010600,,
401,109,,,房屋建築及設備費,3010,3304019002,,11000.00
401,109,,,房屋建築及設備費,3010,3304019011,,270.00
401,109,,,房屋建築及設備費,3010,3304019019,,
401,109,,,房屋建築及設備費,3010,3304010700,,
401,109,,,房屋建築及設備費,3010,3304019800,,
401,109,,,公共建設及設施費,3015,total,total,12500.00
401,109,,,公共建設及設施費,3015,3304010100,,
401,109,,,公共建設及設施費,3015,3304010201,,
401,109,,,公共建設及設施費,3015,3304010203,,
401,109,,,公共建設及設施費,3015,3304010206,,
401,109,,,公共建設及設施費,3015,3304010204,,
401,109,,,公共建設及設施費,3015,3304010205,,
401,109,,,公共建設及設施費,3015,3304010300,,
401,109,,,公共建設及設施費,3015,3304010400,,
401,109,,,公共建設及設施費,3015,3304010500,,
401,109,,,公共建設及設施費,3015,3304010600,,
401,109,,,公共建設及設施費,3015,3304019002,,12500.00
401,109,,,公共建設及設施費,3015,3304019011,,
401,109,,,公共建設及設施費,3015,3304019019,,
401,109,,,公共建設及設施費,3015,3304010700,,
401,109,,,公共建設及設施費,3015,3304019800,,
401,109,,,運輸設備費,3025,total,total,10300.00
401,109,,,運輸設備費,3025,3304010100,,
401,109,,,運輸設備費,3025,3304010201,,
401,109,,,運輸設備費,3025,3304010203,,
401,109,,,運輸設備費,3025,3304010206,,
401,109,,,運輸設備費,3025,3304010204,,
401,109,,,運輸設備費,3025,3304010205,,
401,109,,,運輸設備費,3025,3304010300,,
401,109,,,運輸設備費,3025,3304010400,,
401,109,,,運輸設備費,3025,3304010500,,
401,109,,,運輸設備費,3025,3304010600,,
401,109,,,運輸設備費,3025,3304019002,,
401,109,,,運輸設備費,3025,3304019011,,10300.00
401,109,,,運輸設備費,3025,3304019019,,
401,109,,,運輸設備費,3025,3304010700,,
401,109,,,運輸設備費,3025,3304019800,,
401,109,,,資訊軟硬體設備費,3030,total,total,92069.00
401,109,,,資訊軟硬體設備費,3030,3304010100,,3663.00
401,109,,,資訊軟硬體設備費,3030,3304010201,,
401,109,,,資訊軟硬體設備費,3030,3304010203,,
401,109,,,資訊軟硬體設備費,3030,3304010206,,
401,109,,,資訊軟硬體設備費,3030,3304010204,,
401,109,,,資訊軟硬體設備費,3030,3304010205,,
401,109,,,資訊軟硬體設備費,3030,3304010300,,
401,109,,,資訊軟硬體設備費,3030,3304010400,,
401,109,,,資訊軟硬體設備費,3030,3304010500,,
401,109,,,資訊軟硬體設備費,3030,3304010600,,
401,109,,,資訊軟硬體設備費,3030,3304019002,,
401,109,,,資訊軟硬體設備費,3030,3304019011,,
401,109,,,資訊軟硬體設備費,3030,3304019019,,88406.00
401,109,,,資訊軟硬體設備費,3030,3304010700,,
401,109,,,資訊軟硬體設備費,3030,3304019800,,
401,109,,,雜項設備費,3035,total,total,100824.00
401,109,,,雜項設備費,3035,3304010100,,26223.00
401,109,,,雜項設備費,3035,3304010201,,
401,109,,,雜項設備費,3035,3304010203,,
401,109,,,雜項設備費,3035,3304010206,,
401,109,,,雜項設備費,3035,3304010204,,
401,109,,,雜項設備費,3035,3304010205,,
401,109,,,雜項設備費,3035,3304010300,,
401,109,,,雜項設備費,3035,3304010400,,
401,109,,,雜項設備費,3035,3304010500,,26626.00
401,109,,,雜項設備費,3035,3304010600,,
401,109,,,雜項設備費,3035,3304019002,,
401,109,,,雜項設備費,3035,3304019011,,
401,109,,,雜項設備費,3035,3304019019,,47975.00
401,109,,,雜項設備費,3035,3304010700,,
401,109,,,雜項設備費,3035,3304019800,,
401,109,,,獎補助費,4000,total,total,14757.00
401,109,,,獎補助費,4000,3304010100,,1197.00
401,109,,,獎補助費,4000,3304010201,,
401,109,,,獎補助費,4000,3304010203,,
401,109,,,獎補助費,4000,3304010206,,
401,109,,,獎補助費,4000,3304010204,,
401,109,,,獎補助費,4000,3304010205,,
401,109,,,獎補助費,4000,3304010300,,
401,109,,,獎補助費,4000,3304010400,,
401,109,,,獎補助費,4000,3304010500,,
401,109,,,獎補助費,4000,3304010600,,
401,109,,,獎補助費,4000,3304019002,,
401,109,,,獎補助費,4000,3304019011,,
401,109,,,獎補助費,4000,3304019019,,
401,109,,,獎補助費,4000,3304010700,,13560.00
401,109,,,獎補助費,4000,3304019800,,
401,109,,,對國內團體之捐助,4040,total,total,13560.00
401,109,,,對國內團體之捐助,4040,3304010100,,
401,109,,,對國內團體之捐助,4040,3304010201,,
401,109,,,對國內團體之捐助,4040,3304010203,,
401,109,,,對國內團體之捐助,4040,3304010206,,
401,109,,,對國內團體之捐助,4040,3304010204,,
401,109,,,對國內團體之捐助,4040,3304010205,,
401,109,,,對國內團體之捐助,4040,3304010300,,
401,109,,,對國內團體之捐助,4040,3304010400,,
401,109,,,對國內團體之捐助,4040,3304010500,,
401,109,,,對國內團體之捐助,4040,3304010600,,
401,109,,,對國內團體之捐助,4040,3304019002,,
401,109,,,對國內團體之捐助,4040,3304019011,,
401,109,,,對國內團體之捐助,4040,3304019019,,
401,109,,,對國內團體之捐助,4040,3304010700,,13560.00
401,109,,,對國內團體之捐助,4040,3304019800,,
401,109,,,獎勵及慰問,4085,total,total,1197.00
401,109,,,獎勵及慰問,4085,3304010100,,1197.00
401,109,,,獎勵及慰問,4085,3304010201,,
401,109,,,獎勵及慰問,4085,3304010203,,
401,109,,,獎勵及慰問,4085,3304010206,,
401,109,,,獎勵及慰問,4085,3304010204,,
401,109,,,獎勵及慰問,4085,3304010205,,
401,109,,,獎勵及慰問,4085,3304010300,,
401,109,,,獎勵及慰問,4085,3304010400,,
401,109,,,獎勵及慰問,4085,3304010500,,
401,109,,,獎勵及慰問,4085,3304010600,,
401,109,,,獎勵及慰問,4085,3304019002,,
401,109,,,獎勵及慰問,4085,3304019011,,
401,109,,,獎勵及慰問,4085,3304019019,,
401,109,,,獎勵及慰問,4085,3304010700,,
401,109,,,獎勵及慰問,4085,3304019800,,
401,109,,,預備金,6000,total,total,3000.00
401,109,,,預備金,6000,3304010100,,
401,109,,,預備金,6000,3304010201,,
401,109,,,預備金,6000,3304010203,,
401,109,,,預備金,6000,3304010206,,
401,109,,,預備金,6000,3304010204,,
401,109,,,預備金,6000,3304010205,,
401,109,,,預備金,6000,3304010300,,
401,109,,,預備金,6000,3304010400,,
401,109,,,預備金,6000,3304010500,,
401,109,,,預備金,6000,3304010600,,
401,109,,,預備金,6000,3304019002,,
401,109,,,預備金,6000,3304019011,,
401,109,,,預備金,6000,3304019019,,
401,109,,,預備金,6000,3304010700,,
401,109,,,預備金,6000,3304019800,,3000.00
401,109,,,第一預備金,6005,total,total,3000.00
401,109,,,第一預備金,6005,3304010100,,
401,109,,,第一預備金,6005,3304010201,,
401,109,,,第一預備金,6005,3304010203,,
401,109,,,第一預備金,6005,3304010206,,
401,109,,,第一預備金,6005,3304010204,,
401,109,,,第一預備金,6005,3304010205,,
401,109,,,第一預備金,6005,3304010300,,
401,109,,,第一預備金,6005,3304010400,,
401,109,,,第一預備金,6005,3304010500,,
401,109,,,第一預備金,6005,3304010600,,
401,109,,,第一預備金,6005,3304019002,,
401,109,,,第一預備金,6005,3304019011,,
401,109,,,第一預備金,6005,3304019019,,
401,109,,,第一預備金,6005,3304010700,,
401,109,,,第一預備金,6005,3304019800,,3000.00
401,110,,,合計,,total,total,3424609.00
401,110,,,合計,,3304010100,,1700407.00
401,110,,,合計,,3304010201,,301668.00
401,110,,,合計,,3304010203,,796184.00
401,110,,,合計,,3304010206,,138757.00
401,110,,,合計,,3304010204,,42600.00
401,110,,,合計,,3304010205,,94086.00
401,110,,,合計,,3304010300,,11148.00
401,110,,,合計,,3304010400,,1650.00
401,110,,,合計,,3304010500,,47109.00
401,110,,,合計,,3304010600,,127133.00
401,110,,,合計,,3304019002,,5900.00
401,110,,,合計,,3304019011,,13170.00
401,110,,,合計,,3304019019,,128237.00
401,110,,,合計,,3304010700,,13560.00
401,110,,,合計,,3304019800,,3000.00
401,110,,,人事費,1000,total,total,2455731.00
401,110,,,人事費,1000,3304010100,,1273318.00
401,110,,,人事費,1000,3304010201,,301668.00
401,110,,,人事費,1000,3304010203,,796184.00
401,110,,,人事費,1000,3304010206,,84561.00
401,110,,,人事費,1000,3304010204,,
401,110,,,人事費,1000,3304010205,,
401,110,,,人事費,1000,3304010300,,
401,110,,,人事費,1000,3304010400,,
401,110,,,人事費,1000,3304010500,,
401,110,,,人事費,1000,3304010600,,
401,110,,,人事費,1000,3304019002,,
401,110,,,人事費,1000,3304019011,,
401,110,,,人事費,1000,3304019019,,
401,110,,,人事費,1000,3304010700,,
401,110,,,人事費,1000,3304019800,,
401,110,,,民意代表待遇,1005,total,total,869043.00
401,110,,,民意代表待遇,1005,3304010100,,
401,110,,,民意代表待遇,1005,3304010201,,268149.00
401,110,,,民意代表待遇,1005,3304010203,,600894.00
401,110,,,民意代表待遇,1005,3304010206,,
401,110,,,民意代表待遇,1005,3304010204,,
401,110,,,民意代表待遇,1005,3304010205,,
401,110,,,民意代表待遇,1005,3304010300,,
401,110,,,民意代表待遇,1005,3304010400,,
401,110,,,民意代表待遇,1005,3304010500,,
401,110,,,民意代表待遇,1005,3304010600,,
401,110,,,民意代表待遇,1005,3304019002,,
401,110,,,民意代表待遇,1005,3304019011,,
401,110,,,民意代表待遇,1005,3304019019,,
401,110,,,民意代表待遇,1005,3304010700,,
401,110,,,民意代表待遇,1005,3304019800,,
401,110,,,政務人員待遇,1010,total,total,2356.00
401,110,,,政務人員待遇,1010,3304010100,,2356.00
401,110,,,政務人員待遇,1010,3304010201,,
401,110,,,政務人員待遇,1010,3304010203,,
401,110,,,政務人員待遇,1010,3304010206,,
401,110,,,政務人員待遇,1010,3304010204,,
401,110,,,政務人員待遇,1010,3304010205,,
401,110,,,政務人員待遇,1010,3304010300,,
401,110,,,政務人員待遇,1010,3304010400,,
401,110,,,政務人員待遇,1010,3304010500,,
401,110,,,政務人員待遇,1010,3304010600,,
401,110,,,政務人員待遇,1010,3304019002,,
401,110,,,政務人員待遇,1010,3304019011,,
401,110,,,政務人員待遇,1010,3304019019,,
401,110,,,政務人員待遇,1010,3304010700,,
401,110,,,政務人員待遇,1010,3304019800,,
401,110,,,法定編制人員待遇,1015,total,total,508234.00
401,110,,,法定編制人員待遇,1015,3304010100,,508234.00
401,110,,,法定編制人員待遇,1015,3304010201,,
401,110,,,法定編制人員待遇,1015,3304010203,,
401,110,,,法定編制人員待遇,1015,3304010206,,
401,110,,,法定編制人員待遇,1015,3304010204,,
401,110,,,法定編制人員待遇,1015,3304010205,,
401,110,,,法定編制人員待遇,1015,3304010300,,
401,110,,,法定編制人員待遇,1015,3304010400,,
401,110,,,法定編制人員待遇,1015,3304010500,,
401,110,,,法定編制人員待遇,1015,3304010600,,
401,110,,,法定編制人員待遇,1015,3304019002,,
401,110,,,法定編制人員待遇,1015,3304019011,,
401,110,,,法定編制人員待遇,1015,3304019019,,
401,110,,,法定編制人員待遇,1015,3304010700,,
401,110,,,法定編制人員待遇,1015,3304019800,,
401,110,,,約聘僱人員待遇,1020,total,total,60420.00
401,110,,,約聘僱人員待遇,1020,3304010100,,60420.00
401,110,,,約聘僱人員待遇,1020,3304010201,,
401,110,,,約聘僱人員待遇,1020,3304010203,,
401,110,,,約聘僱人員待遇,1020,3304010206,,
401,110,,,約聘僱人員待遇,1020,3304010204,,
401,110,,,約聘僱人員待遇,1020,3304010205,,
401,110,,,約聘僱人員待遇,1020,3304010300,,
401,110,,,約聘僱人員待遇,1020,3304010400,,
401,110,,,約聘僱人員待遇,1020,3304010500,,
401,110,,,約聘僱人員待遇,1020,3304010600,,
401,110,,,約聘僱人員待遇,1020,3304019002,,
401,110,,,約聘僱人員待遇,1020,3304019011,,
401,110,,,約聘僱人員待遇,1020,3304019019,,
401,110,,,約聘僱人員待遇,1020,3304010700,,
401,110,,,約聘僱人員待遇,1020,3304019800,,
401,110,,,技工及工友待遇,1025,total,total,173094.00
401,110,,,技工及工友待遇,1025,3304010100,,173094.00
401,110,,,技工及工友待遇,1025,3304010201,,
401,110,,,技工及工友待遇,1025,3304010203,,
401,110,,,技工及工友待遇,1025,3304010206,,
401,110,,,技工及工友待遇,1025,3304010204,,
401,110,,,技工及工友待遇,1025,3304010205,,
401,110,,,技工及工友待遇,1025,3304010300,,
401,110,,,技工及工友待遇,1025,3304010400,,
401,110,,,技工及工友待遇,1025,3304010500,,
401,110,,,技工及工友待遇,1025,3304010600,,
401,110,,,技工及工友待遇,1025,3304019002,,
