id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,經資門,收入實現數,減項_收入待納庫數,加項_以前年度待納庫繳庫數,加項_以前年度撥款於本年度繳還數_材料,加項_以前年度撥款於本年度繳還數_存出保證金,加項_以前年度撥款於本年度繳還數_其他應收款,加項_預收款,加項_剔除經費,繳付公庫數
2001,11003,110,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11003,110,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,本年度,,,,362739257,0,0,0,0,0,0,0,362739257
2001,11004,110,04,1,,0420010101,罰金罰鍰,,1530012,0,0,0,0,0,0,0,1530012
2001,11004,110,04,1,,0420010301,一般賠償收入,,5066445,0,0,0,0,0,0,0,5066445
2001,11004,110,04,1,,0520010101,審查費,,2500,0,0,0,0,0,0,0,2500
2001,11004,110,04,1,,0520010104,考試報名費,,10171108,0,0,0,0,0,0,0,10171108
2001,11004,110,04,1,,0520010303,資料使用費,,4708,0,0,0,0,0,0,0,4708
2001,11004,110,04,1,,0520010306,場地設施使用費,,1265136,0,0,0,0,0,0,0,1265136
2001,11004,110,04,1,,0720010101,利息收入,,85628,0,0,0,0,0,0,0,85628
2001,11004,110,04,1,,0720010102,權利金,,290808,0,0,0,0,0,0,0,290808
2001,11004,110,04,1,,0720010103,租金收入,,251436,0,0,0,0,0,0,0,251436
2001,11004,110,04,1,,0720010500,廢舊物資售價,,22200,0,0,0,0,0,0,0,22200
2001,11004,110,04,1,,1220010201,收回以前年度歲出,,302153825,0,0,0,0,0,0,0,302153825
2001,11004,110,04,1,,1220010210,其他雜項收入,,41895451,0,0,0,0,0,0,0,41895451
2001,11004,110,04,1,以前年度,,,,18565020,0,0,0,0,68772602,0,0,87337622
2001,11004,110,04,1,一、以前年度應收(保留)數,,,,18565020,0,0,0,0,0,0,0,18565020
2001,11004,110,04,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11004,110,04,1,,0720010103,租金收入,,3223020,0,0,0,0,0,0,0,3223020
2001,11004,110,04,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,68772602,0,0,68772602
2001,11004,110,04,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11004,110,04,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,509561,0,0,509561
2001,11004,110,04,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11004,110,04,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,本年度,,,,469814187,0,0,0,0,0,0,0,469814187
2001,11005,110,05,1,,0420010101,罰金罰鍰,,2750012,0,0,0,0,0,0,0,2750012
2001,11005,110,05,1,,0420010301,一般賠償收入,,9412934,0,0,0,0,0,0,0,9412934
2001,11005,110,05,1,,0520010101,審查費,,2500,0,0,0,0,0,0,0,2500
2001,11005,110,05,1,,0520010104,考試報名費,,10171318,0,0,0,0,0,0,0,10171318
2001,11005,110,05,1,,0520010303,資料使用費,,7120,0,0,0,0,0,0,0,7120
2001,11005,110,05,1,,0520010306,場地設施使用費,,1103312,0,0,0,0,0,0,0,1103312
2001,11005,110,05,1,,0720010101,利息收入,,85628,0,0,0,0,0,0,0,85628
2001,11005,110,05,1,,0720010102,權利金,,290808,0,0,0,0,0,0,0,290808
2001,11005,110,05,1,,0720010103,租金收入,,417036,0,0,0,0,0,0,0,417036
2001,11005,110,05,1,,0720010500,廢舊物資售價,,67200,0,0,0,0,0,0,0,67200
2001,11005,110,05,1,,1220010201,收回以前年度歲出,,399440922,0,0,0,0,0,0,0,399440922
2001,11005,110,05,1,,1220010210,其他雜項收入,,46065397,0,0,0,0,0,0,0,46065397
2001,11005,110,05,1,以前年度,,,,18565020,0,0,0,0,68772602,0,0,87337622
2001,11005,110,05,1,一、以前年度應收(保留)數,,,,18565020,0,0,0,0,0,0,0,18565020
2001,11005,110,05,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11005,110,05,1,,0720010103,租金收入,,3223020,0,0,0,0,0,0,0,3223020
2001,11005,110,05,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,68772602,0,0,68772602
2001,11005,110,05,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11005,110,05,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,509561,0,0,509561
2001,11005,110,05,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11005,110,05,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,本年度,,,,530878424,0,0,0,0,0,0,0,530878424
2001,11006,110,06,1,,0420010101,罰金罰鍰,,3050012,0,0,0,0,0,0,0,3050012
2001,11006,110,06,1,,0420010301,一般賠償收入,,14732167,0,0,0,0,0,0,0,14732167
2001,11006,110,06,1,,0520010101,審查費,,464500,0,0,0,0,0,0,0,464500
2001,11006,110,06,1,,0520010104,考試報名費,,10171318,0,0,0,0,0,0,0,10171318
2001,11006,110,06,1,,0520010303,資料使用費,,8231,0,0,0,0,0,0,0,8231
2001,11006,110,06,1,,0520010306,場地設施使用費,,1048048,0,0,0,0,0,0,0,1048048
2001,11006,110,06,1,,0720010101,利息收入,,85630,0,0,0,0,0,0,0,85630
2001,11006,110,06,1,,0720010102,權利金,,349572,0,0,0,0,0,0,0,349572
2001,11006,110,06,1,,0720010103,租金收入,,421836,0,0,0,0,0,0,0,421836
2001,11006,110,06,1,,0720010500,廢舊物資售價,,67200,0,0,0,0,0,0,0,67200
2001,11006,110,06,1,,1220010201,收回以前年度歲出,,454063425,0,0,0,0,0,0,0,454063425
2001,11006,110,06,1,,1220010210,其他雜項收入,,46416485,0,0,0,0,0,0,0,46416485
2001,11006,110,06,1,以前年度,,,,19412207,0,0,0,0,68772602,0,0,88184809
2001,11006,110,06,1,一、以前年度應收(保留)數,,,,19412207,0,0,0,0,0,0,0,19412207
2001,11006,110,06,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11006,110,06,1,,0720010103,租金收入,,4070207,0,0,0,0,0,0,0,4070207
2001,11006,110,06,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,68772602,0,0,68772602
2001,11006,110,06,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11006,110,06,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,509561,0,0,509561
2001,11006,110,06,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11006,110,06,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11007,110,07,1,本年度,,,,594118640,0,0,0,0,0,0,0,594118640
2001,11007,110,07,1,,0420010101,罰金罰鍰,,3700233,0,0,0,0,0,0,0,3700233
2001,11007,110,07,1,,0420010301,一般賠償收入,,21069647,0,0,0,0,0,0,0,21069647
2001,11007,110,07,1,,0520010101,審查費,,481690,0,0,0,0,0,0,0,481690
2001,11007,110,07,1,,0520010104,考試報名費,,10171318,0,0,0,0,0,0,0,10171318
2001,11007,110,07,1,,0520010303,資料使用費,,9117,0,0,0,0,0,0,0,9117
2001,11007,110,07,1,,0520010306,場地設施使用費,,1075912,0,0,0,0,0,0,0,1075912
2001,11007,110,07,1,,0720010101,利息收入,,181769,0,0,0,0,0,0,0,181769
2001,11007,110,07,1,,0720010102,權利金,,349572,0,0,0,0,0,0,0,349572
2001,11007,110,07,1,,0720010103,租金收入,,466966,0,0,0,0,0,0,0,466966
2001,11007,110,07,1,,0720010500,廢舊物資售價,,67200,0,0,0,0,0,0,0,67200
2001,11007,110,07,1,,1220010201,收回以前年度歲出,,509235476,0,0,0,0,0,0,0,509235476
2001,11007,110,07,1,,1220010210,其他雜項收入,,47309740,0,0,0,0,0,0,0,47309740
2001,11007,110,07,1,以前年度,,,,19412207,0,0,0,0,68836862,0,0,88249069
2001,11007,110,07,1,一、以前年度應收(保留)數,,,,19412207,0,0,0,0,0,0,0,19412207
2001,11007,110,07,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11007,110,07,1,,0720010103,租金收入,,4070207,0,0,0,0,0,0,0,4070207
2001,11007,110,07,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11007,110,07,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,68836862,0,0,68836862
2001,11007,110,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11007,110,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11007,110,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11007,110,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,64260,0,0,64260
2001,11007,110,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,509561,0,0,509561
2001,11007,110,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11007,110,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11007,110,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11007,110,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11008,110,08,1,本年度,,,,679495946,0,0,0,0,0,0,0,679495946
2001,11008,110,08,1,,0420010101,罰金罰鍰,,5860233,0,0,0,0,0,0,0,5860233
2001,11008,110,08,1,,0420010301,一般賠償收入,,21296735,0,0,0,0,0,0,0,21296735
2001,11008,110,08,1,,0520010101,審查費,,481690,0,0,0,0,0,0,0,481690
2001,11008,110,08,1,,0520010104,考試報名費,,13629274,0,0,0,0,0,0,0,13629274
2001,11008,110,08,1,,0520010303,資料使用費,,10799,0,0,0,0,0,0,0,10799
2001,11008,110,08,1,,0520010306,場地設施使用費,,1239848,0,0,0,0,0,0,0,1239848
2001,11008,110,08,1,,0720010101,利息收入,,181769,0,0,0,0,0,0,0,181769
2001,11008,110,08,1,,0720010102,權利金,,349598,0,0,0,0,0,0,0,349598
2001,11008,110,08,1,,0720010103,租金收入,,11343758,0,0,0,0,0,0,0,11343758
2001,11008,110,08,1,,0720010500,廢舊物資售價,,67200,0,0,0,0,0,0,0,67200
2001,11008,110,08,1,,1220010201,收回以前年度歲出,,574996702,0,0,0,0,0,0,0,574996702
2001,11008,110,08,1,,1220010210,其他雜項收入,,50038340,0,0,0,0,0,0,0,50038340
2001,11008,110,08,1,以前年度,,,,19412207,0,0,0,0,68836862,0,0,88249069
2001,11008,110,08,1,一、以前年度應收(保留)數,,,,19412207,0,0,0,0,0,0,0,19412207
2001,11008,110,08,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11008,110,08,1,,0720010103,租金收入,,4070207,0,0,0,0,0,0,0,4070207
2001,11008,110,08,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11008,110,08,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,68836862,0,0,68836862
2001,11008,110,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11008,110,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11008,110,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11008,110,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,64260,0,0,64260
2001,11008,110,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,509561,0,0,509561
2001,11008,110,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11008,110,08,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11008,110,08,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11008,110,08,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11009,110,09,1,本年度,,,,745683214,0,0,0,0,0,0,0,745683214
2001,11009,110,09,1,,0420010101,罰金罰鍰,,6190233,0,0,0,0,0,0,0,6190233
2001,11009,110,09,1,,0420010301,一般賠償收入,,21709930,0,0,0,0,0,0,0,21709930
2001,11009,110,09,1,,0520010101,審查費,,481790,0,0,0,0,0,0,0,481790
2001,11009,110,09,1,,0520010104,考試報名費,,25754302,0,0,0,0,0,0,0,25754302
2001,11009,110,09,1,,0520010303,資料使用費,,12650,0,0,0,0,0,0,0,12650
2001,11009,110,09,1,,0520010306,場地設施使用費,,1437352,0,0,0,0,0,0,0,1437352
2001,11009,110,09,1,,0720010101,利息收入,,181769,0,0,0,0,0,0,0,181769
2001,11009,110,09,1,,0720010102,權利金,,356655,0,0,0,0,0,0,0,356655
2001,11009,110,09,1,,0720010103,租金收入,,11346158,0,0,0,0,0,0,0,11346158
2001,11009,110,09,1,,0720010500,廢舊物資售價,,67200,0,0,0,0,0,0,0,67200
2001,11009,110,09,1,,1220010201,收回以前年度歲出,,626227143,0,0,0,0,0,0,0,626227143
2001,11009,110,09,1,,1220010210,其他雜項收入,,51918032,0,0,0,0,0,0,0,51918032
2001,11009,110,09,1,以前年度,,,,19412207,0,0,0,0,68836862,0,0,88249069
2001,11009,110,09,1,一、以前年度應收(保留)數,,,,19412207,0,0,0,0,0,0,0,19412207
2001,11009,110,09,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11009,110,09,1,,0720010103,租金收入,,4070207,0,0,0,0,0,0,0,4070207
2001,11009,110,09,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11009,110,09,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,68836862,0,0,68836862
2001,11009,110,09,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11009,110,09,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11009,110,09,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11009,110,09,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,64260,0,0,64260
2001,11009,110,09,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,509561,0,0,509561
2001,11009,110,09,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11009,110,09,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11009,110,09,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11009,110,09,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11010,110,10,1,本年度,,,,792869328,0,0,0,0,0,0,0,792869328
2001,11010,110,10,1,,0420010101,罰金罰鍰,,6492546,0,0,0,0,0,0,0,6492546
2001,11010,110,10,1,,0420010301,一般賠償收入,,22183387,0,0,0,0,0,0,0,22183387
2001,11010,110,10,1,,0520010101,審查費,,481790,0,0,0,0,0,0,0,481790
2001,11010,110,10,1,,0520010104,考試報名費,,25946595,0,0,0,0,0,0,0,25946595
2001,11010,110,10,1,,0520010303,資料使用費,,13524,0,0,0,0,0,0,0,13524
2001,11010,110,10,1,,0520010306,場地設施使用費,,1579000,0,0,0,0,0,0,0,1579000
2001,11010,110,10,1,,0720010101,利息收入,,181769,0,0,0,0,0,0,0,181769
2001,11010,110,10,1,,0720010102,權利金,,356655,0,0,0,0,0,0,0,356655
2001,11010,110,10,1,,0720010103,租金收入,,11389878,0,0,0,0,0,0,0,11389878
2001,11010,110,10,1,,0720010500,廢舊物資售價,,67200,0,0,0,0,0,0,0,67200
2001,11010,110,10,1,,1220010201,收回以前年度歲出,,671554272,0,0,0,0,0,0,0,671554272
2001,11010,110,10,1,,1220010210,其他雜項收入,,52622712,0,0,0,0,0,0,0,52622712
2001,11010,110,10,1,以前年度,,,,19412207,0,0,0,0,68836862,0,0,88249069
2001,11010,110,10,1,一、以前年度應收(保留)數,,,,19412207,0,0,0,0,0,0,0,19412207
2001,11010,110,10,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11010,110,10,1,,0720010103,租金收入,,4070207,0,0,0,0,0,0,0,4070207
2001,11010,110,10,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11010,110,10,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,68836862,0,0,68836862
2001,11010,110,10,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11010,110,10,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11010,110,10,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11010,110,10,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,64260,0,0,64260
2001,11010,110,10,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,509561,0,0,509561
2001,11010,110,10,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11010,110,10,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11010,110,10,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11010,110,10,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11011,110,11,1,本年度,,,,843191894,0,0,0,0,0,0,0,843191894
2001,11011,110,11,1,,0420010101,罰金罰鍰,,7192546,0,0,0,0,0,0,0,7192546
2001,11011,110,11,1,,0420010301,一般賠償收入,,26317838,0,0,0,0,0,0,0,26317838
2001,11011,110,11,1,,0520010101,審查費,,481790,0,0,0,0,0,0,0,481790
2001,11011,110,11,1,,0520010104,考試報名費,,27046412,0,0,0,0,0,0,0,27046412
2001,11011,110,11,1,,0520010303,資料使用費,,15636,0,0,0,0,0,0,0,15636
2001,11011,110,11,1,,0520010306,場地設施使用費,,1847220,0,0,0,0,0,0,0,1847220
2001,11011,110,11,1,,0720010101,利息收入,,181769,0,0,0,0,0,0,0,181769
2001,11011,110,11,1,,0720010102,權利金,,1217383,0,0,0,0,0,0,0,1217383
2001,11011,110,11,1,,0720010103,租金收入,,11639535,0,0,0,0,0,0,0,11639535
2001,11011,110,11,1,,0720010500,廢舊物資售價,,67200,0,0,0,0,0,0,0,67200
2001,11011,110,11,1,,1220010201,收回以前年度歲出,,712585484,0,0,0,0,0,0,0,712585484
2001,11011,110,11,1,,1220010210,其他雜項收入,,54599081,0,0,0,0,0,0,0,54599081
2001,11011,110,11,1,以前年度,,,,19412207,0,0,0,0,75517153,0,0,94929360
2001,11011,110,11,1,一、以前年度應收(保留)數,,,,19412207,0,0,0,0,0,0,0,19412207
2001,11011,110,11,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11011,110,11,1,,0720010103,租金收入,,4070207,0,0,0,0,0,0,0,4070207
2001,11011,110,11,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11011,110,11,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,75517153,0,0,75517153
2001,11011,110,11,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11011,110,11,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11011,110,11,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11011,110,11,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,64260,0,0,64260
2001,11011,110,11,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,7189852,0,0,7189852
2001,11011,110,11,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11011,110,11,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11011,110,11,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11011,110,11,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11012,110,12,1,本年度,,,,912485318,0,0,0,0,0,0,0,912485318
2001,11012,110,12,1,,0420010101,罰金罰鍰,,7472636,0,0,0,0,0,0,0,7472636
2001,11012,110,12,1,,0420010301,一般賠償收入,,30076035,0,0,0,0,0,0,0,30076035
2001,11012,110,12,1,,0520010101,審查費,,1237470,0,0,0,0,0,0,0,1237470
2001,11012,110,12,1,,0520010104,考試報名費,,42167262,0,0,0,0,0,0,0,42167262
2001,11012,110,12,1,,0520010303,資料使用費,,16006,0,0,0,0,0,0,0,16006
2001,11012,110,12,1,,0520010306,場地設施使用費,,2171996,0,0,0,0,0,0,0,2171996
2001,11012,110,12,1,,0720010101,利息收入,,268874,0,0,0,0,0,0,0,268874
2001,11012,110,12,1,,0720010102,權利金,,1225912,0,0,0,0,0,0,0,1225912
2001,11012,110,12,1,,0720010103,租金收入,,13088430,0,0,0,0,0,0,0,13088430
2001,11012,110,12,1,,0720010500,廢舊物資售價,,127200,0,0,0,0,0,0,0,127200
2001,11012,110,12,1,,1220010201,收回以前年度歲出,,758492423,0,0,0,0,0,0,0,758492423
2001,11012,110,12,1,,1220010210,其他雜項收入,,56141074,0,0,0,0,0,0,0,56141074
2001,11012,110,12,1,以前年度,,,,19423554,0,0,0,0,82692664,0,0,102116218
2001,11012,110,12,1,一、以前年度應收(保留)數,,,,19423554,0,0,0,0,0,0,0,19423554
2001,11012,110,12,1,,1120010901,收回以前年度歲出,,15342000,0,0,0,0,0,0,0,15342000
2001,11012,110,12,1,,1120010901,收回以前年度歲出,,11347,0,0,0,0,0,0,0,11347
2001,11012,110,12,1,,0720010103,租金收入,,4070207,0,0,0,0,0,0,0,4070207
2001,11012,110,12,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11012,110,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,82692664,0,0,82692664
2001,11012,110,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,68263041,0,0,68263041
2001,11012,110,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11012,110,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11012,110,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,7157219,0,0,7157219
2001,11012,110,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,7272404,0,0,7272404
2001,11012,110,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11012,110,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11012,110,12,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11012,110,12,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,本年度,,,,38533270,0,0,0,0,0,0,0,38533270
2001,11101,111,01,1,,0420010301,一般賠償收入,,398000,0,0,0,0,0,0,0,398000
2001,11101,111,01,1,,0520010101,審查費,,3974000,0,0,0,0,0,0,0,3974000
2001,11101,111,01,1,,0520010104,考試報名費,,55549,0,0,0,0,0,0,0,55549
2001,11101,111,01,1,,0520010303,資料使用費,,234,0,0,0,0,0,0,0,234
2001,11101,111,01,1,,0520010306,場地設施使用費,,366724,0,0,0,0,0,0,0,366724
2001,11101,111,01,1,,0720010103,租金收入,,48266,0,0,0,0,0,0,0,48266
2001,11101,111,01,1,,1220010201,收回以前年度歲出,,31935245,0,0,0,0,0,0,0,31935245
2001,11101,111,01,1,,1220010210,其他雜項收入,,1755252,0,0,0,0,0,0,0,1755252
2001,11101,111,01,1,以前年度,,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
2001,11101,111,01,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
2001,11102,111,02,1,本年度,,,,152576649,0,0,0,0,0,0,0,152576649
2001,11102,111,02,1,,0420010101,罰金罰鍰,,730393,0,0,0,0,0,0,0,730393
2001,11102,111,02,1,,0420010301,一般賠償收入,,2092085,0,0,0,0,0,0,0,2092085
2001,11102,111,02,1,,0520010101,審查費,,3974000,0,0,0,0,0,0,0,3974000
