id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,經資門,收入實現數,減項_收入待納庫數,加項_以前年度待納庫繳庫數,加項_以前年度撥款於本年度繳還數_零用金,加項_以前年度撥款於本年度繳還數_材料,加項_以前年度撥款於本年度繳還數_存出保證金,加項_以前年度撥款於本年度繳還數_其他應收款,加項_預收款,加項_剔除經費,繳付公庫數
401,10705,107,05,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10705,107,05,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,本年度收入,,,1,7352104,0,0,0,0,0,0,0,7352104
401,10706,107,06,1,,0404010301,一般賠償收入,1,332897,0,0,0,0,0,0,0,332897
401,10706,107,06,1,,0704010106,租金收入,1,5312625,0,0,0,0,0,0,0,5312625
401,10706,107,06,1,,0704010600,廢舊物資售價,1,957612,0,0,0,0,0,0,0,957612
401,10706,107,06,1,,1104010901,收回以前年度歲出,1,242812,0,0,0,0,0,0,0,242812
401,10706,107,06,1,,1104010909,其他雜項收入,1,506158,0,0,0,0,0,0,0,506158
401,10706,107,06,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10706,107,06,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,本年度收入,,,1,9212504,0,0,0,0,0,0,0,9212504
401,10707,107,07,1,,0404010301,一般賠償收入,1,349627,0,0,0,0,0,0,0,349627
401,10707,107,07,1,,0704010106,租金收入,1,6981725,0,0,0,0,0,0,0,6981725
401,10707,107,07,1,,0704010600,廢舊物資售價,1,1117064,0,0,0,0,0,0,0,1117064
401,10707,107,07,1,,1104010901,收回以前年度歲出,1,246812,0,0,0,0,0,0,0,246812
401,10707,107,07,1,,1104010909,其他雜項收入,1,517276,0,0,0,0,0,0,0,517276
401,10707,107,07,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10707,107,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,本年度收入,,,1,9291001,0,0,0,0,0,0,0,9291001
401,10708,107,08,1,,0404010301,一般賠償收入,1,350524,0,0,0,0,0,0,0,350524
401,10708,107,08,1,,0704010106,租金收入,1,7010225,0,0,0,0,0,0,0,7010225
401,10708,107,08,1,,0704010600,廢舊物資售價,1,1152232,0,0,0,0,0,0,0,1152232
401,10708,107,08,1,,1104010901,收回以前年度歲出,1,249462,0,0,0,0,0,0,0,249462
401,10708,107,08,1,,1104010909,其他雜項收入,1,528558,0,0,0,0,0,0,0,528558
401,10708,107,08,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10708,107,08,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,本年度收入,,,1,9518582,0,0,0,0,0,0,0,9518582
401,10709,107,09,1,,0404010301,一般賠償收入,1,373646,0,0,0,0,0,0,0,373646
401,10709,107,09,1,,0704010106,租金收入,1,7084730,0,0,0,0,0,0,0,7084730
401,10709,107,09,1,,0704010600,廢舊物資售價,1,1258613,0,0,0,0,0,0,0,1258613
401,10709,107,09,1,,1104010901,收回以前年度歲出,1,261463,0,0,0,0,0,0,0,261463
401,10709,107,09,1,,1104010909,其他雜項收入,1,540130,0,0,0,0,0,0,0,540130
401,10709,107,09,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10709,107,09,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,本年度收入,,,1,9651837,0,0,0,0,0,0,0,9651837
401,10710,107,10,1,,0404010301,一般賠償收入,1,405903,0,0,0,0,0,0,0,405903
401,10710,107,10,1,,0704010106,租金收入,1,7110730,0,0,0,0,0,0,0,7110730
401,10710,107,10,1,,0704010600,廢舊物資售價,1,1319891,0,0,0,0,0,0,0,1319891
401,10710,107,10,1,,1104010901,收回以前年度歲出,1,264113,0,0,0,0,0,0,0,264113
401,10710,107,10,1,,1104010909,其他雜項收入,1,551200,0,0,0,0,0,0,0,551200
401,10710,107,10,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10710,107,10,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,本年度收入,,,1,9849500,0,0,0,0,0,0,0,9849500
401,10711,107,11,1,,0404010301,一般賠償收入,1,406403,0,0,0,0,0,0,0,406403
401,10711,107,11,1,,0704010106,租金收入,1,7136730,0,0,0,0,0,0,0,7136730
401,10711,107,11,1,,0704010600,廢舊物資售價,1,1476683,0,0,0,0,0,0,0,1476683
401,10711,107,11,1,,1104010901,收回以前年度歲出,1,267263,0,0,0,0,0,0,0,267263
401,10711,107,11,1,,1104010909,其他雜項收入,1,562421,0,0,0,0,0,0,0,562421
401,10711,107,11,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10711,107,11,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,本年度收入,,,1,10320001,0,0,0,0,0,0,0,10320001
401,10712,107,12,1,,0404010301,一般賠償收入,1,497600,0,0,0,0,0,0,0,497600
401,10712,107,12,1,,0704010106,租金收入,1,7188730,0,0,0,0,0,0,0,7188730
401,10712,107,12,1,,0704010600,廢舊物資售價,1,1781660,0,0,0,0,0,0,0,1781660
401,10712,107,12,1,,1104010901,收回以前年度歲出,1,278153,0,0,0,0,0,0,0,278153
401,10712,107,12,1,,1104010909,其他雜項收入,1,573858,0,0,0,0,0,0,0,573858
401,10712,107,12,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10712,107,12,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,本年度收入,,,1,4824997,0,0,0,0,0,0,0,4824997
401,10801,108,01,1,,0704010106,租金收入,1,4774977,0,0,0,0,0,0,0,4774977
401,10801,108,01,1,,0704010600,廢舊物資售價,1,15000,0,0,0,0,0,0,0,15000
401,10801,108,01,1,,1104010901,收回以前年度歲出,1,19494,0,0,0,0,0,0,0,19494
401,10801,108,01,1,,1104010909,其他雜項收入,1,15526,0,0,0,0,0,0,0,15526
401,10801,108,01,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10801,108,01,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,本年度收入,,,,5151824,0,0,0,0,0,0,0,5151824
401,10802,108,02,1,,,,,4856121,0,0,0,0,0,0,0,4856121
401,10802,108,02,1,,,,,42918,0,0,0,0,0,0,0,42918
401,10802,108,02,1,,,,,227753,0,0,0,0,0,0,0,227753
401,10802,108,02,1,,,,,25032,0,0,0,0,0,0,0,25032
401,10802,108,02,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10802,108,02,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,本年度收入,,,,5454951,0,0,0,0,0,0,0,5454951
401,10803,108,03,1,,,,,4882121,0,0,0,0,0,0,0,4882121
401,10803,108,03,1,,,,,303144,0,0,0,0,0,0,0,303144
401,10803,108,03,1,,,,,234753,0,0,0,0,0,0,0,234753
401,10803,108,03,1,,,,,34933,0,0,0,0,0,0,0,34933
401,10803,108,03,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10803,108,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,本年度收入,,,,6429433,0,0,0,0,0,0,0,6429433
401,10804,108,04,1,,,,,600,0,0,0,0,0,0,0,600
401,10804,108,04,1,,,,,5808121,0,0,0,0,0,0,0,5808121
401,10804,108,04,1,,,,,324659,0,0,0,0,0,0,0,324659
401,10804,108,04,1,,,,,241160,0,0,0,0,0,0,0,241160
401,10804,108,04,1,,,,,54893,0,0,0,0,0,0,0,54893
401,10804,108,04,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10804,108,04,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,本年度收入,,,,6677777,0,0,0,0,0,0,0,6677777
401,10805,108,05,1,,,,,1990,0,0,0,0,0,0,0,1990
401,10805,108,05,1,,,,,5834121,0,0,0,0,0,0,0,5834121
401,10805,108,05,1,,,,,509328,0,0,0,0,0,0,0,509328
401,10805,108,05,1,,,,,242660,0,0,0,0,0,0,0,242660
401,10805,108,05,1,,,,,89678,0,0,0,0,0,0,0,89678
401,10805,108,05,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10805,108,05,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,本年度收入,,,,11295570,0,0,0,0,0,0,0,11295570
401,10806,108,06,1,,,,,2712047,0,0,0,0,0,0,0,2712047
401,10806,108,06,1,,,,,7291346,0,0,0,0,0,0,0,7291346
401,10806,108,06,1,,,,,537835,0,0,0,0,0,0,0,537835
401,10806,108,06,1,,,,,245160,0,0,0,0,0,0,0,245160
401,10806,108,06,1,,,,,509182,0,0,0,0,0,0,0,509182
401,10806,108,06,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10806,108,06,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,本年度收入,,,,11639541,0,0,0,0,0,0,0,11639541
401,10807,108,07,1,,,,,2712047,0,0,0,0,0,0,0,2712047
401,10807,108,07,1,,,,,7358127,0,0,0,0,0,0,0,7358127
401,10807,108,07,1,,,,,794325,0,0,0,0,0,0,0,794325
401,10807,108,07,1,,,,,254591,0,0,0,0,0,0,0,254591
401,10807,108,07,1,,,,,520451,0,0,0,0,0,0,0,520451
401,10807,108,07,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
401,10807,108,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,本年度收入,,,,11821043,0,0,0,0,0,0,0,11821043
401,10808,108,08,1,,,,,2813521,0,0,0,0,0,0,0,2813521
401,10808,108,08,1,,,,,7384127,0,0,0,0,0,0,0,7384127
401,10808,108,08,1,,,,,820745,0,0,0,0,0,0,0,820745
401,10808,108,08,1,,,,,266131,0,0,0,0,0,0,0,266131
401,10808,108,08,1,,,,,536519,0,0,0,0,0,0,0,536519
401,10808,108,08,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
401,10808,108,08,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
