id,time,bm_fiscalyear,bm_fundkind,bm_budgetkind,bm_specialbudgetno,bm_agenno,bm_agentype,bm_budgetstate,bm_abroadplan,bm_projtype,bm_projno,bm_abroadplanname,bm_visitsts,bm_visitexplain,bm_dispatchstaffs,bm_abroadsite1,bm_abroadsite2,bm_abroadsite3,bm_abroadperiod1,bm_abroadperiodto1,bm_abroadperiod2,bm_abroadperiodto2,bm_abroadperiod3,bm_abroadperiodto3,bm_abroadstaffs1,bm_abroadstaffs2,bm_abroadstaffs3,bm_abroadallowance1,bm_abroadallowance2,bm_abroadallowance3,bm_budgetno,bm_regionno,bm_country,bm_agency,bm_cont_text,bm_durationfrom,bm_durationto,bm_days,bm_persons,bm_amt_trans,bm_amt_life,bm_amt_public,bm_amt_books,bm_amt_flight,bm_versiondate
240,107,107,1,1,,02040,C,2,2,"8 ",704,與國內外大學及研究機構合作案(與清大合辦學程),1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202401023,91,大陸地區,大學及研究機構,田野調查、研習及技術交流、參與研討會,10701,10712,30,25,1061000.00,435000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",705,永續科學研究(15-2),1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202401023,16,大陸地區,大陸重點大學及學術機構,研究,10701,10712,5,2,40000.00,55000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",706,主題研究計畫(2330),1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202401023,16,大陸地區,大陸重點大學及學術機構,研究資料蒐集,10701,10712,13,8,565000.00,455000.00,25000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",7g1,關鍵材料與分析科技探索計畫,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202401023,11,大陸地區,大陸各大學、學術研究機構等,學術交流研究訪問,10701,10712,7,6,83000.00,95000.00,12000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",7p1,數位文化中心計畫(232i),1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202401023,74,港澳大陸,史料蒐藏單位,洽談授權合作、學術交流事宜,10701,10712,5,2,37000.00,40000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",a02,訪問及短期學術研究,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,10,大陸地區,學術單位,學術交流。,10701,10712,10,10,180000.00,209000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",b05,赴大陸地區研究機構實驗之訓練費,2,實驗研究,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,11,大陸,大陸地區各大學及科技機構,實驗研究,10701,10712,7,3,60000.00,132000.00,8000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",b06,赴香港地區研究機構實驗之訓練費,2,實驗研究,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,11,香港,香港科技大學,實驗研究,10701,10712,7,2,30000.00,65000.00,5000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",d02,赴研究機構短期研究及從事野外工作,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,14,大陸地區,學術研究單位,短期研究、實驗、收集資料、岩石採樣、地質考察等。,10701,10712,10,7,105000.00,321000.00,14000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",f05,數理統計研究,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,10,大陸地區,各大學相關學系,學術合作或研究,10701,10712,8,4,60000.00,160000.00,5000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",f06,數理生物研究,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,10,大陸地區,北京大學、廈門大學等大陸地區學術單位,短期移地研究、學術交流合作及訓練參訪,10701,10712,4,2,25000.00,20000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",g02,訪問學術研究機構,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,11,大陸地區,大陸各大學、學術研究機構等,學術交流研究訪問。,10701,10712,7,5,59000.00,75000.00,8000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",i05,訪問大陸各大學及學術研究機構,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,16,大陸地區,大陸各大學及學術研究機構,學術交流,10708,10708,4,1,15000.00,18000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",i06,訪問港澳各大學及學術研究機構,2,訪問、講學、合作研究,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402010,16,香港、澳門,港澳各大學及學術機構,學術交流,10709,10709,4,1,10000.00,15000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",p01,史學及考文研究之相關計畫,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,76,大陸地區,重點遺址、訪查、文物收藏及研究單位等,"田野調查及研究資料蒐集等
",10701,10712,7,3,60000.00,80000.00,35000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",q01,民族學研究,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,75,中國大陸,學術研究機構,學術交流訪問及資料蒐集,10701,10712,15,2,40000.00,70000.00,2000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",q02,民族學研究,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,81,中國大陸,學術研究機構,學術交流訪問及資料蒐集,10701,10712,15,2,40000.00,70000.00,2000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",r01,近代史研究及史料搜集整編,2,"學術訪問、資料蒐集及商議合作事宜等
",0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,76,大陸地區,學術機構,學術訪問、資料蒐集及商議合作事宜等,10701,10712,5,10,267000.00,529000.00,33000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",s01,各學門有關經濟問題之學術交流,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,85,大陸地區及港澳,學術研究單位,學術訪問研究及蒐集資料等,10701,10712,6,6,72000.00,210000.00,18000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",u01,人文及社會科學研究,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,91,大陸地區,學術機構,收集資料、學術交流、田野調查及商議合作事宜等,10701,10712,10,10,250000.00,520000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",v01,文學、哲學及經學研究,2,蒐集研究相關資料,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,73,大陸等地區,學術研究單位,文哲經等學術及研究相關領域,10701,10712,7,9,143000.00,320000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",w01,台灣史研究,2,學術調查及蒐集研究資料等,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,76,大陸地區,學術研究單位,學術調查及蒐集研究資料等,10701,10712,27,4,82000.00,203000.00,5000.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",x01,大陸地區資料蒐集,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,80,大陸,訪問學術機構及台商等,大陸地區資料蒐集,10701,10712,4,1,20000.00,30000.00,0.00,0.00,0.00,
240,107,107,1,1,,02040,C,2,2,"8 ",y01,語言學研究,2,田野調查,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5202402030,72,大陸地區,學術研究單位,田野調查,10701,10712,20,4,172000.00,200000.00,0.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,601,參訪科學教育推動工作及蒐集相關資料(20-3b),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401020,92,歐美亞澳等地,學術研究機構,參訪科學教育推動工作及蒐集相關資料,10801,10812,15,3,180000.00,100000.00,20000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,602,採訪研究成果(20-3b),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401020,92,歐亞美澳等地,學術研究機構,採訪研究成果,10801,10812,6,2,38000.00,19000.00,4000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,603,赴國外相關機構訪問及交流,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401020,16,歐亞美澳,學術機構,學術交流訪問,10801,10812,14,2,80000.00,80000.00,20000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,701,與國內大學合作培育國際研究生計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,11,亞太、歐洲,亞太,TIGP出國宣訪、科學院及知名大學,10801,10812,15,30,431000.00,451000.00,62000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,702,深耕計畫(2316),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,26,歐美亞地區,學術訪問,學術訪問,10801,10812,15,4,10000.00,5000.00,5000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,703,前瞻計畫(2317),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,15,歐美亞太地區,國外大學及研究機構,訪問及洽談合作事宜,10801,10812,20,10,100000.00,50000.00,0.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,704,主題研究計畫(2330),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,16,歐美亞澳地區,相關學術機構,交流訪問及洽談合作事宜,10801,10812,8,8,335000.00,418000.00,32000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,705,關鍵突破研究計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,16,歐美亞澳地區,相關學術機構,交流訪問及洽談合作事宜,10801,10812,8,12,600000.00,500000.00,600000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,7o1,創新轉譯農學研究計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,15,歐美亞澳非洲,學術研究單位,學術交流及研究訪問,10801,10812,8,2,110000.00,97000.00,10000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,b01,歐美亞澳學術參訪,1,"&lt;#H1&gt;應邀赴美國加利福尼亞州史丹佛大學進行學術訪問討論。
&lt;#H1&gt;應邀赴美訪問紐約州立大學石溪分校楊振寧理論物理研究所。",0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐美亞澳,歐美亞澳學術機構,學術訪問討論,10801,10812,8,13,400000.00,860000.00,70000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,h01,合作天文台學術交流,1,考察訪問，技術研發,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐美亞澳非洲,相關學術研究∕合作機構,合作訪問，技術研發,10801,10812,20,20,840000.00,660000.00,0.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,h02,望遠鏡訪查/維修/設置,1,望遠鏡維護，考察訪問，技術研發，運轉討論,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,22,美歐亞洲,相關學術研究∕合作機構,望遠鏡維護，考察訪問，技術研發，運轉討論,10801,10812,20,20,1690000.00,1342000.00,0.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,l1,生物化學相關單位交流訪問,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,歐美亞洲,學術機構,學術交流及研究訪問,10801,10812,7,4,120000.00,223000.00,20000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,o1,短期學術交流及訪問,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,歐美亞澳非洲,學術研究機構,學術交流及研究訪問,10801,10812,2,2,30000.00,15000.00,3000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,p01,史學及考文研究之相關計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,76,歐美亞澳非等地區,當地重點大學及學術機構,與法國遠東學院等單位之學者交換研究或其他學術單位之交流、訪問、洽談合作研究計畫、田野調查及蒐集資料等,10801,10812,8,8,400000.00,513000.00,80000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,q01,臺灣南島民族（原住民族）研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,75,美洲,當地學術機構,學術交流及研究訪問,10807,10807,14,1,40000.00,45000.00,5000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,q02,海外研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,75,東南亞等,當地學術機構,田野調查,10805,10810,37,2,72000.00,63000.00,8000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,q03,文化與心理行為研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,81,美洲亞洲,當地學術機構,田野調查,10808,10812,14,2,61000.00,62000.00,2000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,q04,文化展演研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,75,歐亞美洲,當地學術機構,田野調查,10801,10805,20,2,57000.00,45000.00,3000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,q05,民族所研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,75,歐美澳亞等地區,各知名大學,學術交流及研究訪問,10801,10812,15,2,58000.00,64000.00,5000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,s01,各學門經濟問題學術研究及訪問,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,85,歐美亞地區,學術研究單位,與專家學者學術研究討論,10801,10812,10,10,360000.00,580000.00,40000.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,11,u01,人文社會科學研究,1,人類學的研究方法，在一區域裏，就不同議題，做訪問調查，累積資料，寫作論成，呈現最新的研究成果。106年度起進行「緬北黃金城的流轉研究」五年的專書研究計畫，探究冷戰時期從緬北黃金城（化名）流轉經過的雲南移民、資金、商品、與訊息（文化思想與軍情機密）。107年度持續依既有訪談資料再繼續擴大訪談對象及掘深訪談內容。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,91,歐美亞等洲,當地學術機構,田野調查,10801,10812,30,2,45000.00,255000.00,0.00,0.00,0.00,
240,108,108,1,1,,02040,C,2,1,"8 ",101,短期學術交流及訪問,0,,4,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,13,歐美亞太地區,,學術交流,10801,10812,5,3,0.00,105000.00,0.00,0.00,90000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",102,環境變遷學術交流訪問,0,,3,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,13,歐美亞太地區,,學術交流、儀器實驗學習,10801,10812,5,3,0.00,120000.00,0.00,0.00,90000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",21,化學生物學相關研究,0,,1,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,美國,,高速篩選平台,10801,10812,14,1,0.00,40000.00,0.00,10000.00,38000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",22,化學生物學相關研究,0,,4,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,日本,,蛋白質晶體繞射實驗,10801,10812,5,3,0.00,60000.00,0.00,36000.00,34000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",2a1,與新藥研發之相關研究(2371),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,15,歐亞美洲,,研究合作研習,10801,10812,10,2,0.00,70000.00,0.00,10000.00,81000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",31,海洋生物多樣性研究,0,,12,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,歐美亞澳,,採集調查,10801,10812,8,9,0.00,284000.00,0.00,0.00,335000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",32,陸域生物多樣性研究,0,,22,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,歐美亞澳非,,標本研閱及野外採集,10801,10812,7,15,0.00,526000.00,0.00,0.00,275000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",401,法律學研究,0,,3,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,84,歐美亞澳非洲,,學術交流訪問及蒐集資料等,10801,10812,15,2,0.00,51000.00,0.00,10000.00,41000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",601,核心設施及新創儀器計畫相關研究1,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401020,15,歐美亞澳非,,研究,10801,10812,5,1,0.00,20000.00,0.00,15000.00,12000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",602,核心設施及新創儀器計畫相關研究2,,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401020,15,歐美亞澳非,,研究,10801,10812,5,1,0.00,20000.00,0.00,15000.00,6000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",701,博士後研究學者培育計畫(2313),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,1L,歐美亞紐澳非等地區,,"移地研究、實驗、實驗數據及研究資料收集等
",10801,10812,5,6,0.00,150000.00,0.00,0.00,141000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",702,主題研究計畫(23XX),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,1L,歐美亞澳非,,學術交流及蒐集資料,10801,10812,10,20,0.00,799000.00,0.00,0.00,366000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",703,深耕計畫(2316),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,84,歐美亞,,學術交流及蒐集資料,10801,10812,30,25,0.00,494000.00,0.00,50000.00,1100000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",704,前瞻計畫(2317),0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,91,歐美亞太地區,,學術訪問及蒐集資料等,10801,10812,450,30,0.00,2287000.00,0.00,450000.00,1076000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",705,永續研究計畫(8-2),0,,21,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,16,歐美非亞澳洲等地區,,學術研究,10801,10812,6,5,0.00,238000.00,0.00,0.00,237000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",706,主題研究計畫(2330),0,,35,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,16,歐美亞澳等地區,,研究資料蒐集與研究,10801,10812,12,15,0.00,1000000.00,0.00,100000.00,800000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",707,關鍵突破研究計畫,,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,15,歐美亞澳地區,,研究資料蒐集與研究,10801,10812,8,12,0.00,714000.00,0.00,114000.00,114000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",7g1,關鍵材料與分析科技探索計畫,,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,12,歐美亞澳,,學術交流、實驗研究訪問、研討,10801,10812,30,5,0.00,170000.00,0.00,75000.00,180000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",7p1,數位文化中心計畫(232i),,,8,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020401023,74,歐美亞澳等地區,,"調查海外數位資源、參展推廣數位內容成果、洽談學術交流合作及授權相關事宜等
",10801,10812,5,3,0.00,180000.00,0.00,2000.00,173000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",a01,各大學及學術機構,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,10,歐美,,學術交流,10801,10812,14,8,0.00,254000.00,0.00,0.00,243000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",a02,各大學及學術機構,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,10,亞洲,,學術交流,10801,10812,14,8,0.00,100000.00,0.00,0.00,100000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",b01,赴歐美亞澳研究機構參與實驗研究,0,,49,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐美亞澳,,赴研究機構實驗研究,10801,10801,9,12,0.00,978000.00,0.00,0.00,180000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",b02,高能物理實驗,0,,32,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐美亞澳,,執行高能物理實驗計畫,10801,10812,180,8,0.00,1584000.00,0.00,0.00,240000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",b03,赴歐美亞澳研究機構餐與實驗研究,,,6,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐美亞澳,,與瑞士CERN實驗室進行研究合作，共同開發應用於大數據分析軟體,10801,10812,300,2,0.00,576000.00,0.00,0.00,195000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",d01,赴國外研究機構短期研究從事野外採樣地質考察測量及設置測震站,0,,28,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,14,歐美亞太地區,,短期研究、實驗、收集資料、岩石採樣、地質考察、GPS衛星測量及設置測震站等,10801,10812,8,9,0.00,212000.00,0.00,18000.00,190000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",e01,生物資訊,0,,2,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,3M,日本及美國,,生物資訊相關課程,10801,10812,6,1,0.00,30000.00,0.00,0.00,15000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",e02,網路系統與服務,0,,2,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,3M,美國,,網路資訊相關課程,10801,10812,6,1,0.00,30000.00,0.00,0.00,15000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",f01,數理統計研究、統計計算、機器學習、機率論,0,,8,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,10,歐美亞洲,,進行數理統計等學術合作研究,10801,10812,7,8,0.00,200000.00,0.00,20000.00,182000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",f02,數理生物,0,,2,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,10,歐美亞洲,,短期移地研究、進行學術合作,10801,10801,5,2,0.00,120000.00,0.00,30000.00,130000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",f03,生物統計與生物資訊、巨量及網路建模、環境與空間,0,,2,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,10,歐美亞洲,,進行生物統計、巨量及網路建模等交流研究,10801,10812,7,2,0.00,60000.00,0.00,5000.00,35000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",f04,矩陣視覺化、財務統計、實驗設計、時間序列,0,,1,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,10,歐美亞洲,,進行矩陣視覺化、實驗設計等交流研究,10801,10801,7,2,0.00,60000.00,0.00,5000.00,35000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",g01,赴各大學及研究機構實驗研究訪問,0,,15,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,12,歐美亞澳,,學術交流、實驗研究訪問、研討合作,10801,10812,7,5,0.00,91000.00,0.00,14000.00,95000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",h01,天文學術研討,0,,141,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐美亞澳非洲,,進行合作研究,10801,10812,15,20,0.00,1151000.00,0.00,0.00,1250000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",h02,天文望遠鏡觀測,0,,70,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐美亞澳非洲,,觀測，學術合作,10801,10812,15,20,0.00,825000.00,0.00,0.00,875000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",i01,赴美洲各大學及研究機構研究,0,,6,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,美洲,,學術交流,10807,10807,5,1,0.00,25000.00,0.00,0.00,40000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",i02,赴歐洲各大學及研究機構研究,0,,3,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,歐洲,,學術交流,10807,10807,5,1,0.00,25000.00,0.00,0.00,43000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",i03,赴亞洲各大學及研究機構研究,0,,4,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402010,11,亞洲,,學術交流,10808,10808,4,1,0.00,15000.00,0.00,0.00,15000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",j1,分子生物及植物學相關計畫研究,0,,14,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,歐美日等,,研究及蒐集資料,10801,10812,90,3,0.00,370000.00,0.00,0.00,585000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",l1,生物化學研究及實驗,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,15,歐美亞洲,,相關研究、實驗及儀器操作交流,10801,10812,4,2,0.00,40000.00,0.00,5000.00,50000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",m1,生物醫學科學研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402020,40,歐美亞洲,,生物、醫學相關研究,10801,10812,15,2,0.00,100000.00,0.00,30000.00,50000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",p01,史學及考文研究之相關計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,76,歐美亞澳非等地區,,田野調查、研究資料蒐集及參訪等。,10801,10812,6,3,0.00,180000.00,0.00,30000.00,90000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",q01,海外研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,75,紐澳東南亞等,,至菲律賓進行田野調查，至紐澳所羅門群島進行學術交流與田野調查,10804,10809,7,1,0.00,30000.00,0.00,2000.00,34000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",q02,民族學研究,0,,2,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,81,歐美澳亞,,學術交流及研究訪問資料蒐集,10801,10812,16,1,0.00,41000.00,0.00,7000.00,40000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",r01,近代史研究及史料,0,,81,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,76,歐美亞等地,,學術交流、蒐集資料等,10801,10812,8,25,0.00,865000.00,0.00,27000.00,520000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",s01,各學門有關經濟問題之學術交流,0,,14,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,85,歐美亞洲地區,,短期學術研究，訪問及蒐集資料等。,10801,10812,10,6,0.00,226000.00,0.00,16000.00,180000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",t01,赴歐美國家短期研究,,,2,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,72,美國,,亞美文學與文化研究之資料蒐集與學者及作家研究及訪談,10808,10808,21,1,0.00,150000.00,0.00,0.00,50000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",t02,赴歐美國家短期研究,,,1,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,73,美國,,短期研究及蒐集資料,10810,10810,14,1,0.00,38000.00,0.00,0.00,50000.00,
240,108,108,1,1,,02040,C,2,1,"8 ",t03,赴歐美國家短期研究,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,52020402030,73,美國,,「指涉與脈絡」研究中關於「自我指涉」以及「態度報告」（含「意向同一性」）等議題,10808,10811,90,1,0.00,150000.00,0.00,0.00,50000.00,
