id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額_本月數,金額_累計數
401,11108,111,08,1,4105,財產收益,75989,9975223
401,11108,111,08,1,4108,其他收入,8255,557453
401,11108,111,08,1,510101,繳付公庫數,88112,10621876
401,11108,111,08,1,5102,人事支出,187230343,1810524247
401,11108,111,08,1,5103,業務支出,58168990,400618191
401,11108,111,08,1,5104,獎補助支出,1551000,10169000
401,11108,111,08,1,5105,財產損失,16275,1213144
401,11108,111,08,1,5108,折舊、折耗及攤銷,17325659,138917597
401,11108,111,08,1,,收支餘絀,-7303935,-21108892
401,11109,111,09,1,410101,公庫撥入數,253575915,2593909202
401,11109,111,09,1,4103,罰款及賠償收入,2436,91636
401,11109,111,09,1,4105,財產收益,61748,10036971
401,11109,111,09,1,4108,其他收入,36006,593459
401,11109,111,09,1,510101,繳付公庫數,100190,10722066
401,11109,111,09,1,5102,人事支出,195050192,2005574439
401,11109,111,09,1,5103,業務支出,47399528,448017719
401,11109,111,09,1,5104,獎補助支出,1110000,11279000
401,11109,111,09,1,5105,財產損失,57714,1270858
401,11109,111,09,1,5108,折舊、折耗及攤銷,17352880,156270477
401,11109,111,09,1,,收支餘絀,-7394399,-28503291
401,11110,111,10,1,410101,公庫撥入數,261297664,2855206866
401,11110,111,10,1,4103,罰款及賠償收入,3140,94776
401,11110,111,10,1,4105,財產收益,66126,10103097
401,11110,111,10,1,4108,其他收入,14802,608261
401,11110,111,10,1,510101,繳付公庫數,84068,10806134
401,11110,111,10,1,5102,人事支出,204525534,2210099973
401,11110,111,10,1,5103,業務支出,58328160,506345879
401,11110,111,10,1,5104,獎補助支出,1510000,12789000
401,11110,111,10,1,5105,財產損失,123093,1393951
401,11110,111,10,1,5108,折舊、折耗及攤銷,17271549,173542026
401,11110,111,10,1,,收支餘絀,-20460672,-48963963
401,11111,111,11,1,410101,公庫撥入數,287793120,3142999986
401,11111,111,11,1,4103,罰款及賠償收入,30186,124962
401,11111,111,11,1,4105,財產收益,217344,10320441
401,11111,111,11,1,4108,其他收入,8104,616365
401,11111,111,11,1,510101,繳付公庫數,272456,11078590
401,11111,111,11,1,5102,人事支出,183625175,2393725148
401,11111,111,11,1,5103,業務支出,57562594,563908473
401,11111,111,11,1,5104,獎補助支出,1110000,13899000
401,11111,111,11,1,5105,財產損失,729588,2123539
401,11111,111,11,1,5108,折舊、折耗及攤銷,15796878,189338904
401,11111,111,11,1,,收支餘絀,28952063,-20011900
401,11112,111,12,1,410101,公庫撥入數,404513081,3547513067
401,11112,111,12,1,4103,罰款及賠償收入,82820,207782
401,11112,111,12,1,4105,財產收益,100078,10420519
401,11112,111,12,1,4108,其他收入,28008,644373
401,11112,111,12,1,510101,繳付公庫數,210906,11289496
401,11112,111,12,1,5102,人事支出,235510894,2629236042
401,11112,111,12,1,5103,業務支出,137314305,701222778
401,11112,111,12,1,5104,獎補助支出,1100000,14999000
401,11112,111,12,1,5105,財產損失,191471,2315010
401,11112,111,12,1,5108,折舊、折耗及攤銷,15098868,204437772
401,11112,111,12,1,,收支餘絀,15297543,-4714357
401,11201,112,01,1,410101,公庫撥入數,512301363,512301363
401,11201,112,01,1,4105,財產收益,2501300,2501300
401,11201,112,01,1,4108,其他收入,75168,75168
401,11201,112,01,1,510101,繳付公庫數,2576468,2576468
401,11201,112,01,1,5102,人事支出,496495276,496495276
401,11201,112,01,1,5103,業務支出,8914552,8914552
401,11201,112,01,1,5104,獎補助支出,1545000,1545000
401,11201,112,01,1,5105,財產損失,191511,191511
401,11201,112,01,1,5108,折舊、折耗及攤銷,14741238,14741238
401,11201,112,01,1,,收支餘絀,-9586214,-9586214
401,11202,112,02,1,410101,公庫撥入數,237254397,749555760
401,11202,112,02,1,4105,財產收益,2785024,5286324
401,11202,112,02,1,4108,其他收入,178190,253358
401,11202,112,02,1,510101,繳付公庫數,2963214,5539682
401,11202,112,02,1,5102,人事支出,176742572,673237848
401,11202,112,02,1,5103,業務支出,39353547,48268099
401,11202,112,02,1,5104,獎補助支出,1090000,2635000
401,11202,112,02,1,5105,財產損失,8880,200391
401,11202,112,02,1,5108,折舊、折耗及攤銷,13197982,27939220
401,11202,112,02,1,,收支餘絀,6861416,-2724798
401,11203,112,03,1,410101,公庫撥入數,281518884,1031074644
401,11203,112,03,1,4103,罰款及賠償收入,226,226
401,11203,112,03,1,4105,財產收益,2037068,7323392
401,11203,112,03,1,4108,其他收入,173926,427284
401,11203,112,03,1,510101,繳付公庫數,2211220,7750902
401,11203,112,03,1,5102,人事支出,198806139,872043987
401,11203,112,03,1,5103,業務支出,56371422,104639521
401,11203,112,03,1,5104,獎補助支出,1090000,3725000
401,11203,112,03,1,5105,財產損失,28597,228988
401,11203,112,03,1,5108,折舊、折耗及攤銷,14545453,42484673
401,11203,112,03,1,,收支餘絀,10677273,7952475
401,11204,112,04,1,410101,公庫撥入數,241911915,1272986559
401,11204,112,04,1,4103,罰款及賠償收入,990000,990226
401,11204,112,04,1,4105,財產收益,2944001,10267393
401,11204,112,04,1,4108,其他收入,11583,438867
401,11204,112,04,1,510101,繳付公庫數,3945584,11696486
401,11204,112,04,1,5102,人事支出,190227098,1062271085
401,11204,112,04,1,5103,業務支出,49089147,153728668
401,11204,112,04,1,5104,獎補助支出,1100000,4825000
401,11204,112,04,1,5105,財產損失,15572,244560
401,11204,112,04,1,5108,折舊、折耗及攤銷,14516393,57001066
401,11204,112,04,1,,收支餘絀,-13036295,-5083820
401,11205,112,05,1,410101,公庫撥入數,290140593,1563127152
401,11205,112,05,1,4103,罰款及賠償收入,103605,1093831
401,11205,112,05,1,4105,財產收益,313156,10580549
401,11205,112,05,1,4108,其他收入,20788,459655
401,11205,112,05,1,510101,繳付公庫數,437549,12134035
401,11205,112,05,1,5102,人事支出,191396058,1253667143
401,11205,112,05,1,5103,業務支出,87555155,241283823
401,11205,112,05,1,5104,獎補助支出,1100000,5925000
401,11205,112,05,1,5105,財產損失,38116,282676
401,11205,112,05,1,5108,折舊、折耗及攤銷,17130471,74131537
401,11205,112,05,1,,收支餘絀,-7079207,-12163027
401,11206,112,06,1,410101,公庫撥入數,244820592,1807947744
401,11206,112,06,1,4103,罰款及賠償收入,2254,1096085
401,11206,112,06,1,4105,財產收益,42396,10622945
401,11206,112,06,1,4108,其他收入,365262,824917
401,11206,112,06,1,510101,繳付公庫數,838342,12972377
401,11206,112,06,1,5102,人事支出,184654688,1438321831
401,11206,112,06,1,5103,業務支出,54661072,295944895
401,11206,112,06,1,5104,獎補助支出,1559000,7484000
401,11206,112,06,1,5105,財產損失,148357,431033
401,11206,112,06,1,5108,折舊、折耗及攤銷,14379553,88511090
401,11206,112,06,1,,收支餘絀,-11010508,-23173535
401,11207,112,07,1,410101,公庫撥入數,236461399,2044409143
401,11207,112,07,1,4103,罰款及賠償收入,0,1096085
401,11207,112,07,1,4105,財產收益,40572,10663517
401,11207,112,07,1,4108,其他收入,57804,882721
401,11207,112,07,1,510101,繳付公庫數,98376,13070753
401,11207,112,07,1,5102,人事支出,180472553,1618794384
401,11207,112,07,1,5103,業務支出,49856193,345801088
401,11207,112,07,1,5104,獎補助支出,1100000,8584000
401,11207,112,07,1,5105,財產損失,53459,484492
401,11207,112,07,1,5108,折舊、折耗及攤銷,14361518,102872608
401,11207,112,07,1,,收支餘絀,-9382324,-32555859
401,11208,112,08,1,410101,公庫撥入數,250735644,2295144787
401,11208,112,08,1,4103,罰款及賠償收入,15170,1111255
401,11208,112,08,1,4105,財產收益,29528,10693045
401,11208,112,08,1,4108,其他收入,26658,909379
401,11208,112,08,1,510101,繳付公庫數,71356,13142109
401,11208,112,08,1,5102,人事支出,184583741,1803378125
401,11208,112,08,1,5103,業務支出,60785149,406586237
401,11208,112,08,1,5104,獎補助支出,1100000,9684000
401,11208,112,08,1,5105,財產損失,24848,509340
401,11208,112,08,1,5108,折舊、折耗及攤銷,14414895,117287503
401,11208,112,08,1,,收支餘絀,-10172989,-42728848
401,11209,112,09,1,410101,公庫撥入數,267721857,2562866644
401,11209,112,09,1,4103,罰款及賠償收入,0,1111255
401,11209,112,09,1,4105,財產收益,34036,10727081
401,11209,112,09,1,4108,其他收入,161931,1071310
401,11209,112,09,1,510101,繳付公庫數,195967,13338076
401,11209,112,09,1,5102,人事支出,194646964,1998025089
401,11209,112,09,1,5103,業務支出,64196005,470782242
401,11209,112,09,1,5104,獎補助支出,1871000,11555000
401,11209,112,09,1,5105,財產損失,197100,706440
401,11209,112,09,1,5108,折舊、折耗及攤銷,14497761,131785264
401,11209,112,09,1,,收支餘絀,-7686973,-50415821
401,11210,112,10,1,410101,公庫撥入數,280172262,2843038906
401,11210,112,10,1,4103,罰款及賠償收入,5735,1116990
401,11210,112,10,1,4105,財產收益,88174,10815255
401,11210,112,10,1,4108,其他收入,7598,1078908
401,11210,112,10,1,510101,繳付公庫數,117392,13455468
401,11210,112,10,1,5102,人事支出,192558484,2190583573
401,11210,112,10,1,5103,業務支出,60585638,531367880
401,11210,112,10,1,5104,獎補助支出,1100000,12655000
401,11210,112,10,1,5105,財產損失,25745,732185
401,11210,112,10,1,5108,折舊、折耗及攤銷,14287090,146072354
401,11210,112,10,1,,收支餘絀,11599420,-38816401
401,11211,112,11,1,410101,公庫撥入數,281703114,3124742020
401,11211,112,11,1,4103,罰款及賠償收入,18905,1135895
401,11211,112,11,1,4105,財產收益,38496,10853751
401,11211,112,11,1,4108,其他收入,7424,1086332
401,11211,112,11,1,510101,繳付公庫數,64825,13520293
401,11211,112,11,1,5102,人事支出,193822883,2384406456
401,11211,112,11,1,5103,業務支出,57638072,589005952
401,11211,112,11,1,5104,獎補助支出,1100000,13755000
401,11211,112,11,1,5105,財產損失,223874,956059
401,11211,112,11,1,5108,折舊、折耗及攤銷,14332238,160404592
401,11211,112,11,1,,收支餘絀,14586047,-24230354
401,11212,112,12,1,410101,公庫撥入數,464174315,3588916335
401,11212,112,12,1,4103,罰款及賠償收入,107227,1243122
401,11212,112,12,1,4105,財產收益,147522,11001273
401,11212,112,12,1,4108,其他收入,1410610,2496942
401,11212,112,12,1,510101,繳付公庫數,1665359,15185652
401,11212,112,12,1,5102,人事支出,265905299,2650311755
401,11212,112,12,1,5103,業務支出,152863511,741869463
401,11212,112,12,1,5104,獎補助支出,1110000,14865000
401,11212,112,12,1,5105,財產損失,210134,1166193
401,11212,112,12,1,5108,折舊、折耗及攤銷,14664104,175068696
401,11212,112,12,1,,收支餘絀,29421267,5190913
401,11301,113,01,1,410101,公庫撥入數,452189065,452189065
401,11301,113,01,1,4105,財產收益,3458777,3458777
401,11301,113,01,1,4108,其他收入,37227,37227
401,11301,113,01,1,510101,繳付公庫數,3496004,3496004
401,11301,113,01,1,5102,人事支出,434506109,434506109
401,11301,113,01,1,5103,業務支出,11189408,11189408
401,11301,113,01,1,5104,獎補助支出,1593000,1593000
401,11301,113,01,1,5105,財產損失,43742,43742
401,11301,113,01,1,5108,折舊、折耗及攤銷,14835021,14835021
401,11301,113,01,1,,收支餘絀,-9978215,-9978215
401,11302,113,02,1,410101,公庫撥入數,300846739,753035804
401,11302,113,02,1,4103,罰款及賠償收入,4250,4250
401,11302,113,02,1,4105,財產收益,949525,4408302
401,11302,113,02,1,4108,其他收入,76940,114167
401,11302,113,02,1,510101,繳付公庫數,1030715,4526719
401,11302,113,02,1,5102,人事支出,250006987,684513096
401,11302,113,02,1,5103,業務支出,32368211,43557619
401,11302,113,02,1,5104,獎補助支出,1130000,2723000
401,11302,113,02,1,5105,財產損失,13727,57469
401,11302,113,02,1,5108,折舊、折耗及攤銷,13476078,28311099
401,11302,113,02,1,,收支餘絀,3851736,-6126479
401,11303,113,03,1,410101,公庫撥入數,312340845,1065376649
401,11303,113,03,1,4103,罰款及賠償收入,1000,5250
401,11303,113,03,1,4105,財產收益,29632,4437934
401,11303,113,03,1,4108,其他收入,287395,401562
401,11303,113,03,1,510101,繳付公庫數,318027,4844746
401,11303,113,03,1,5102,人事支出,229390725,913903821
401,11303,113,03,1,5103,業務支出,68397730,111955349
401,11303,113,03,1,5104,獎補助支出,1130000,3853000
401,11303,113,03,1,5105,財產損失,31978,89447
401,11303,113,03,1,5108,折舊、折耗及攤銷,14806601,43117700
401,11303,113,03,1,,收支餘絀,-1416189,-7542668
401,11304,113,04,1,410101,公庫撥入數,275081632,1340458281
401,11304,113,04,1,4103,罰款及賠償收入,21240,26490
401,11304,113,04,1,4105,財產收益,3830563,8268497
401,11304,113,04,1,4108,其他收入,126008,527570
401,11304,113,04,1,510101,繳付公庫數,3977811,8822557
401,11304,113,04,1,5102,人事支出,199067513,1112971334
401,11304,113,04,1,5103,業務支出,66014906,177970255
401,11304,113,04,1,5104,獎補助支出,1130000,4983000
401,11304,113,04,1,5105,財產損失,19161,108608
401,11304,113,04,1,5108,折舊、折耗及攤銷,15473707,58591407
401,11304,113,04,1,,收支餘絀,-6623655,-14166323
401,11305,113,05,1,410101,公庫撥入數,266979775,1607438056
401,11305,113,05,1,4103,罰款及賠償收入,75062,101552
401,11305,113,05,1,4105,財產收益,1634628,9903125
401,11305,113,05,1,4108,其他收入,1478511,2006081
401,11305,113,05,1,510101,繳付公庫數,3188201,12010758
401,11305,113,05,1,5102,人事支出,198260852,1311232186
401,11305,113,05,1,5103,業務支出,58497674,236467929
401,11305,113,05,1,5104,獎補助支出,1617000,6600000
401,11305,113,05,1,5105,財產損失,104013,212621
401,11305,113,05,1,5108,折舊、折耗及攤銷,15359956,73951363
401,11305,113,05,1,,收支餘絀,-6859720,-21026043
401,11306,113,06,1,410101,公庫撥入數,245820489,1853258545
401,11306,113,06,1,4103,罰款及賠償收入,1608,103160
401,11306,113,06,1,4105,財產收益,10608,9913733
401,11306,113,06,1,4108,其他收入,381225,2387306
401,11306,113,06,1,510101,繳付公庫數,393441,12404199
401,11306,113,06,1,5102,人事支出,189392819,1500625005
401,11306,113,06,1,5103,業務支出,54185701,290653630
401,11306,113,06,1,5104,獎補助支出,1130000,7730000
401,11306,113,06,1,5105,財產損失,111928,324549
401,11306,113,06,1,5108,折舊、折耗及攤銷,15070721,89022084
401,11306,113,06,1,,收支餘絀,-14070680,-35096723
401,11307,113,07,1,410101,公庫撥入數,276560827,2129819372
401,11307,113,07,1,4103,罰款及賠償收入,19890,123050
401,11307,113,07,1,4105,財產收益,499942,10413675
401,11307,113,07,1,4108,其他收入,15519,2402825
401,11307,113,07,1,510101,繳付公庫數,535351,12939550
401,11307,113,07,1,5102,人事支出,188642733,1689267738
401,11307,113,07,1,5103,業務支出,80719834,371373464
401,11307,113,07,1,5104,獎補助支出,1132800,8862800
401,11307,113,07,1,5105,財產損失,3670,328219
401,11307,113,07,1,5108,折舊、折耗及攤銷,14798073,103820157
401,11307,113,07,1,,收支餘絀,-8736283,-43833006
401,11308,113,08,1,410101,公庫撥入數,260436066,2390255438
401,11308,113,08,1,4103,罰款及賠償收入,928,123978
401,11308,113,08,1,4105,財產收益,22880,10436555
401,11308,113,08,1,4108,其他收入,110593,2513418
401,11308,113,08,1,510101,繳付公庫數,134401,13073951
401,11308,113,08,1,5102,人事支出,189117939,1878385677
401,11308,113,08,1,5103,業務支出,59125013,430498477
401,11308,113,08,1,5104,獎補助支出,1130000,9992800
401,11308,113,08,1,5105,財產損失,164087,492306
401,11308,113,08,1,5108,折舊、折耗及攤銷,14758968,118579125
401,11308,113,08,1,,收支餘絀,-3859941,-47692947
401,11309,113,09,1,410101,公庫撥入數,263422539,2653677977
401,11309,113,09,1,4103,罰款及賠償收入,0,123978
401,11309,113,09,1,4105,財產收益,378580,10815135
401,11309,113,09,1,4108,其他收入,101782,2615200
401,11309,113,09,1,510101,繳付公庫數,480362,13554313
401,11309,113,09,1,5102,人事支出,200843230,2079228907
401,11309,113,09,1,5103,業務支出,55496199,485994676
401,11309,113,09,1,5104,獎補助支出,1639800,11632600
401,11309,113,09,1,5105,財產損失,290693,782999
401,11309,113,09,1,5108,折舊、折耗及攤銷,14224026,132803151
401,11309,113,09,1,,收支餘絀,-9071409,-56764356
401,11310,113,10,1,410101,公庫撥入數,326194099,2979872076
401,11310,113,10,1,4103,罰款及賠償收入,12121,136099
401,11310,113,10,1,4105,財產收益,23188,10838323
401,11310,113,10,1,4108,其他收入,32605,2647805
401,11310,113,10,1,510101,繳付公庫數,76744,13631057
401,11310,113,10,1,5102,人事支出,198400761,2277629668
401,11310,113,10,1,5103,業務支出,62239753,548234429
401,11310,113,10,1,5104,獎補助支出,1130000,12762600
401,11310,113,10,1,5105,財產損失,10131,793130
401,11310,113,10,1,5108,折舊、折耗及攤銷,14688031,147491182
401,11310,113,10,1,,收支餘絀,49716593,-7047763
401,11311,113,11,1,410101,公庫撥入數,258555643,3238427719
401,11311,113,11,1,4103,罰款及賠償收入,0,136099
401,11311,113,11,1,4105,財產收益,25780,10864103
401,11311,113,11,1,4108,其他收入,35708,2683513
401,11311,113,11,1,510101,繳付公庫數,61488,13692545
401,11311,113,11,1,5102,人事支出,199114500,2476744168
401,11311,113,11,1,5103,業務支出,52471476,600705905
401,11311,113,11,1,5104,獎補助支出,1330000,14092600
401,11311,113,11,1,5105,財產損失,57921,851051
401,11311,113,11,1,5108,折舊、折耗及攤銷,14979144,162470326
401,11311,113,11,1,,收支餘絀,-9397398,-16445161
501,10906,109,06,1,410101,公庫撥入數,341449378,1579606592
501,10906,109,06,1,4103,罰款及賠償收入,2698,239236
501,10906,109,06,1,4104,規費收入,61624,736149
501,10906,109,06,1,4105,財產收益,1153209,7141034
501,10906,109,06,1,4108,其他收入,37341,578250
501,10906,109,06,1,510101,繳付公庫數,1254872,8694669
501,10906,109,06,1,5102,人事支出,91634636,559587603
501,10906,109,06,1,5103,業務支出,30658434,95045346
501,10906,109,06,1,5104,獎補助支出,120719767,715960680
501,10906,109,06,1,5105,財產損失,29857,304558
501,10906,109,06,1,5108,折舊、折耗及攤銷,4952742,30219934
501,10906,109,06,1,,收支餘絀,93453942,178488471
501,10907,109,07,1,410101,公庫撥入數,236426514,1816033106
501,10907,109,07,1,4103,罰款及賠償收入,359435,598671
501,10907,109,07,1,4104,規費收入,56640,792789
501,10907,109,07,1,4105,財產收益,1153779,8294813
501,10907,109,07,1,4108,其他收入,56267,634517
501,10907,109,07,1,510101,繳付公庫數,1626121,10320790
501,10907,109,07,1,5102,人事支出,73995492,633583095
501,10907,109,07,1,5103,業務支出,31350469,126395815
501,10907,109,07,1,5104,獎補助支出,101910496,817871176
501,10907,109,07,1,5105,財產損失,0,304558
501,10907,109,07,1,5108,折舊、折耗及攤銷,5466317,35686251
501,10907,109,07,1,,收支餘絀,23703740,202192211
501,10908,109,08,1,410101,公庫撥入數,305231583,2121264689
501,10908,109,08,1,4103,罰款及賠償收入,27233,625904
501,10908,109,08,1,4104,規費收入,210468,1003257
501,10908,109,08,1,4105,財產收益,1157449,9452262
501,10908,109,08,1,4108,其他收入,41251,675768
501,10908,109,08,1,510101,繳付公庫數,1436401,11757191
501,10908,109,08,1,5102,人事支出,79159179,712742274
501,10908,109,08,1,5103,業務支出,32122019,158517834
501,10908,109,08,1,5104,獎補助支出,151161864,969033040
501,10908,109,08,1,5105,財產損失,190,304748
501,10908,109,08,1,5108,折舊、折耗及攤銷,5504237,41190488
501,10908,109,08,1,,收支餘絀,37284094,239476305
501,10909,109,09,1,410101,公庫撥入數,236705268,2357969957
501,10909,109,09,1,4103,罰款及賠償收入,699,626603
501,10909,109,09,1,4104,規費收入,104013,1107270
501,10909,109,09,1,4105,財產收益,2424658,11876920
501,10909,109,09,1,4108,其他收入,47648,723416
501,10909,109,09,1,510101,繳付公庫數,2577018,14334209
501,10909,109,09,1,5102,人事支出,73735300,786477574
501,10909,109,09,1,5103,業務支出,38217012,196734846
501,10909,109,09,1,5104,獎補助支出,102220184,1071253224
501,10909,109,09,1,5105,財產損失,300,305048
501,10909,109,09,1,5108,折舊、折耗及攤銷,6243565,47434053
501,10909,109,09,1,,收支餘絀,16288907,255765212
501,10910,109,10,1,410101,公庫撥入數,308654575,2666624532
501,10910,109,10,1,4103,罰款及賠償收入,39181,665784
501,10910,109,10,1,4104,規費收入,39530,1146800
501,10910,109,10,1,4105,財產收益,39440,11916360
501,10910,109,10,1,4108,其他收入,39613,763029
501,10910,109,10,1,510101,繳付公庫數,157764,14491973
501,10910,109,10,1,5102,人事支出,72986728,859464302
501,10910,109,10,1,5103,業務支出,48980626,245715472
501,10910,109,10,1,5104,獎補助支出,129492113,1200745337
501,10910,109,10,1,5105,財產損失,4239,309287
501,10910,109,10,1,5108,折舊、折耗及攤銷,6247408,53681461
501,10910,109,10,1,,收支餘絀,50943461,306708673
501,10911,109,11,1,410101,公庫撥入數,260749166,2927373698
501,10911,109,11,1,4103,罰款及賠償收入,7748,673532
501,10911,109,11,1,4104,規費收入,34452,1181252
501,10911,109,11,1,4105,財產收益,1157622,13073982
501,10911,109,11,1,4108,其他收入,39613,802642
501,10911,109,11,1,510101,繳付公庫數,1239435,15731408
501,10911,109,11,1,5102,人事支出,60501007,919965309
501,10911,109,11,1,5103,業務支出,22200147,267915619
501,10911,109,11,1,5104,獎補助支出,111516149,1312261486
501,10911,109,11,1,5105,財產損失,18772,328059
501,10911,109,11,1,5108,折舊、折耗及攤銷,6359018,60040479
501,10911,109,11,1,,收支餘絀,60154073,366862746
501,10912,109,12,1,410101,公庫撥入數,322283196,3249656894
501,10912,109,12,1,4103,罰款及賠償收入,60188,733720
501,10912,109,12,1,4104,規費收入,146440,1327692
501,10912,109,12,1,4105,財產收益,1218382,14292364
501,10912,109,12,1,4108,其他收入,40411,843053
501,10912,109,12,1,510101,繳付公庫數,1465421,17196829
501,10912,109,12,1,5102,人事支出,38367155,958332464
501,10912,109,12,1,5103,業務支出,153562871,421478490
501,10912,109,12,1,5104,獎補助支出,67239555,1379501041
501,10912,109,12,1,5105,財產損失,45038,373097
501,10912,109,12,1,5108,折舊、折耗及攤銷,6527274,66567753
501,10912,109,12,1,,收支餘絀,56541303,423404049
501,11001,110,01,1,410101,公庫撥入數,361623758,361623758
501,11001,110,01,1,4103,罰款及賠償收入,11895,11895
501,11001,110,01,1,4104,規費收入,99788,99788
501,11001,110,01,1,4105,財產收益,34974,34974
501,11001,110,01,1,4108,其他收入,49136,49136
501,11001,110,01,1,510101,繳付公庫數,195793,195793
501,11001,110,01,1,5102,人事支出,185564426,185564426
501,11001,110,01,1,5103,業務支出,4635533,4635533
501,11001,110,01,1,5104,獎補助支出,170000000,170000000
501,11001,110,01,1,5108,折舊、折耗及攤銷,7077169,7077169
501,11001,110,01,1,,收支餘絀,-5653370,-5653370
501,11002,110,02,1,410101,公庫撥入數,375726233,737349991
501,11002,110,02,1,4103,罰款及賠償收入,0,11895
501,11002,110,02,1,4104,規費收入,53452,153240
501,11002,110,02,1,4105,財產收益,34974,69948
501,11002,110,02,1,4108,其他收入,38679,87815
501,11002,110,02,1,510101,繳付公庫數,127105,322898
501,11002,110,02,1,5102,人事支出,76321781,261886207
501,11002,110,02,1,5103,業務支出,7240594,11876127
501,11002,110,02,1,5104,獎補助支出,230104000,400104000
501,11002,110,02,1,5108,折舊、折耗及攤銷,7765357,14842526
501,11002,110,02,1,,收支餘絀,54294501,48641131
501,11003,110,03,1,410101,公庫撥入數,208967016,946317007
501,11003,110,03,1,4103,罰款及賠償收入,0,11895
501,11003,110,03,1,4104,規費收入,387887,541127
501,11003,110,03,1,4105,財產收益,37294,107242
501,11003,110,03,1,4108,其他收入,37526,125341
501,11003,110,03,1,510101,繳付公庫數,462707,785605
501,11003,110,03,1,5102,人事支出,96831398,358717605
501,11003,110,03,1,5103,業務支出,15479863,27355990
501,11003,110,03,1,5104,獎補助支出,96000000,496104000
501,11003,110,03,1,5105,財產損失,16721,16721
501,11003,110,03,1,5108,折舊、折耗及攤銷,7277971,22120497
501,11003,110,03,1,,收支餘絀,-6638937,42002194
501,11004,110,04,1,410101,公庫撥入數,236119626,1182436633
501,11004,110,04,1,4103,罰款及賠償收入,0,11895
501,11004,110,04,1,4104,規費收入,73710,614837
501,11004,110,04,1,4105,財產收益,43078,150320
501,11004,110,04,1,4108,其他收入,39969,165310
501,11004,110,04,1,510101,繳付公庫數,156757,942362
501,11004,110,04,1,5102,人事支出,78048404,436766009
501,11004,110,04,1,5103,業務支出,18395037,45751027
501,11004,110,04,1,5104,獎補助支出,116000000,612104000
501,11004,110,04,1,5105,財產損失,0,16721
501,11004,110,04,1,5108,折舊、折耗及攤銷,7264311,29384808
501,11004,110,04,1,,收支餘絀,16411874,58414068
501,11005,110,05,1,410101,公庫撥入數,221045150,1403481783
501,11005,110,05,1,4103,罰款及賠償收入,59617,71512
501,11005,110,05,1,4104,規費收入,12046,626883
501,11005,110,05,1,4105,財產收益,5626149,5776469
501,11005,110,05,1,4108,其他收入,187487,352797
501,11005,110,05,1,510101,繳付公庫數,5885299,6827661
501,11005,110,05,1,5102,人事支出,81697215,518463224
501,11005,110,05,1,5103,業務支出,17728121,63479148
501,11005,110,05,1,5104,獎補助支出,84067392,696171392
501,11005,110,05,1,5105,財產損失,33693,50414
501,11005,110,05,1,5108,折舊、折耗及攤銷,7494325,36879133
501,11005,110,05,1,,收支餘絀,30024404,88438472
501,11006,110,06,1,410101,公庫撥入數,267393424,1670875207
501,11006,110,06,1,4103,罰款及賠償收入,5700,77212
501,11006,110,06,1,4104,規費收入,48530,675413
501,11006,110,06,1,4105,財產收益,1153209,6929678
501,11006,110,06,1,4108,其他收入,473265,826062
501,11006,110,06,1,510101,繳付公庫數,1680704,8508365
501,11006,110,06,1,5102,人事支出,98424302,616887526
501,11006,110,06,1,5103,業務支出,49386313,112865461
501,11006,110,06,1,5104,獎補助支出,120119583,816290975
501,11006,110,06,1,5105,財產損失,0,50414
501,11006,110,06,1,5108,折舊、折耗及攤銷,8240380,45119513
501,11006,110,06,1,,收支餘絀,-8777154,79661318
501,11007,110,07,1,410101,公庫撥入數,225913216,1896788423
501,11007,110,07,1,4103,罰款及賠償收入,31263,108475
501,11007,110,07,1,4104,規費收入,26680,702093
501,11007,110,07,1,4105,財產收益,1159211,8088889
501,11007,110,07,1,4108,其他收入,36087,862149
501,11007,110,07,1,510101,繳付公庫數,1253241,9761606
501,11007,110,07,1,5102,人事支出,81373792,698261318
501,11007,110,07,1,5103,業務支出,51073389,163938850
501,11007,110,07,1,5104,獎補助支出,76024786,892315761
501,11007,110,07,1,5105,財產損失,6426,56840
501,11007,110,07,1,5108,折舊、折耗及攤銷,7755266,52874779
501,11007,110,07,1,,收支餘絀,9679557,89340875
501,11008,110,08,1,410101,公庫撥入數,409915392,2306703815
501,11008,110,08,1,4103,罰款及賠償收入,1617,110092
501,11008,110,08,1,4104,規費收入,224133,926226
501,11008,110,08,1,4105,財產收益,1153209,9242098
501,11008,110,08,1,4108,其他收入,39199,901348
501,11008,110,08,1,510101,繳付公庫數,1418158,11179764
501,11008,110,08,1,5102,人事支出,84402017,782663335
501,11008,110,08,1,5103,業務支出,53471038,217409888
501,11008,110,08,1,5104,獎補助支出,123569659,1015885420
501,11008,110,08,1,5105,財產損失,0,56840
501,11008,110,08,1,5108,折舊、折耗及攤銷,7996005,60870784
501,11008,110,08,1,,收支餘絀,140476673,229817548
501,11009,110,09,1,410101,公庫撥入數,218922857,2525626672
501,11009,110,09,1,4103,罰款及賠償收入,0,110092
501,11009,110,09,1,4104,規費收入,25182,951408
501,11009,110,09,1,4105,財產收益,484423,9726521
501,11009,110,09,1,4108,其他收入,44470,945818
501,11009,110,09,1,510101,繳付公庫數,554075,11733839
501,11009,110,09,1,5102,人事支出,83684412,866347747
501,11009,110,09,1,5103,業務支出,38343211,255753099
501,11009,110,09,1,5104,獎補助支出,65581145,1081466565
501,11009,110,09,1,5105,財產損失,0,56840
