id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,以前年度轉入數,減免,本月實現數,截至本月止累計實現數,調整數,尚未執行數
2001,11202,112,02,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11202,112,02,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
0
0
","
0
0
","
13657200
0
"
2001,11202,112,02,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
0
0
","
0
0
","
13657200
0
"
2001,11202,112,02,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
0
0
","
0
0
","
13657200
0
"
2001,11202,112,02,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
0
0
","
0
0
","
13657200
0
"
2001,11202,112,02,7,,,,1200000000-8,其他收入,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11202,112,02,,101,,,1220010000-3,教育部,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11202,112,02,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11202,112,02,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11202,112,02,,,,,,小計,,,"
14168080
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14168080
0
"
2001,11202,112,02,,,,,,合計,,,"
17717497
0
","
0
0
","
0
0
","
0
0
","
0
0
","
17717497
0
"
2001,11203,112,03,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11203,112,03,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11203,112,03,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11203,112,03,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11203,112,03,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11203,112,03,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11203,112,03,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11203,112,03,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11203,112,03,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11203,112,03,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11203,112,03,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
13657200
0
","
13657200
0
","
0
0
","
0
0
"
2001,11203,112,03,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
13657200
0
","
13657200
0
","
0
0
","
0
0
"
2001,11203,112,03,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
13657200
0
","
13657200
0
","
0
0
","
0
0
"
2001,11203,112,03,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
13657200
0
","
13657200
0
","
0
0
","
0
0
"
2001,11203,112,03,7,,,,1200000000-8,其他收入,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11203,112,03,,101,,,1220010000-3,教育部,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11203,112,03,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11203,112,03,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11203,112,03,,,,,,小計,,,"
14168080
0
","
0
0
","
13657200
0
","
13657200
0
","
0
0
","
510880
0
"
2001,11203,112,03,,,,,,合計,,,"
17717497
0
","
0
0
","
13657200
0
","
13657200
0
","
0
0
","
4060297
0
"
2001,11204,112,04,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11204,112,04,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11204,112,04,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11204,112,04,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11204,112,04,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11204,112,04,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11204,112,04,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11204,112,04,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11204,112,04,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11204,112,04,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11204,112,04,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11204,112,04,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11204,112,04,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11204,112,04,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11204,112,04,7,,,,1200000000-8,其他收入,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11204,112,04,,101,,,1220010000-3,教育部,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11204,112,04,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11204,112,04,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
0
0
","
0
0
","
0
0
","
0
0
","
510880
0
"
2001,11204,112,04,,,,,,小計,,,"
14168080
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
510880
0
"
2001,11204,112,04,,,,,,合計,,,"
17717497
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
4060297
0
"
2001,11205,112,05,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11205,112,05,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11205,112,05,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11205,112,05,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11205,112,05,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11205,112,05,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11205,112,05,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11205,112,05,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11205,112,05,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11205,112,05,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11205,112,05,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11205,112,05,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11205,112,05,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11205,112,05,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11205,112,05,7,,,,1200000000-8,其他收入,,,"
510880
0
","
0
0
","
488556
0
","
488556
0
","
0
0
","
22324
0
"
2001,11205,112,05,,101,,,1220010000-3,教育部,,,"
510880
0
","
0
0
","
488556
0
","
488556
0
","
0
0
","
22324
0
"
2001,11205,112,05,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
0
0
","
488556
0
","
488556
0
","
0
0
","
22324
0
"
2001,11205,112,05,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
0
0
","
488556
0
","
488556
0
","
0
0
","
22324
0
"
2001,11205,112,05,,,,,,小計,,,"
14168080
0
","
0
0
","
488556
0
","
14145756
0
","
0
0
","
22324
0
"
2001,11205,112,05,,,,,,合計,,,"
17717497
0
","
0
0
","
488556
0
","
14145756
0
","
0
0
","
3571741
0
"
2001,11206,112,06,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11206,112,06,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11206,112,06,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11206,112,06,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11206,112,06,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11206,112,06,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11206,112,06,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11206,112,06,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11206,112,06,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11206,112,06,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11206,112,06,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11206,112,06,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11206,112,06,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11206,112,06,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11206,112,06,7,,,,1200000000-8,其他收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11206,112,06,,101,,,1220010000-3,教育部,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11206,112,06,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11206,112,06,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11206,112,06,,,,,,小計,,,"
14168080
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
0
0
"
2001,11206,112,06,,,,,,合計,,,"
17717497
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
3549417
0
"
2001,11207,112,07,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11207,112,07,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11207,112,07,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11207,112,07,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11207,112,07,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11207,112,07,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11207,112,07,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11207,112,07,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11207,112,07,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11207,112,07,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11207,112,07,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11207,112,07,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11207,112,07,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11207,112,07,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11207,112,07,7,,,,1200000000-8,其他收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11207,112,07,,101,,,1220010000-3,教育部,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11207,112,07,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11207,112,07,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11207,112,07,,,,,,小計,,,"
14168080
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
0
0
"
2001,11207,112,07,,,,,,合計,,,"
17717497
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
3549417
0
"
2001,11208,112,08,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11208,112,08,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11208,112,08,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11208,112,08,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11208,112,08,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11208,112,08,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11208,112,08,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11208,112,08,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11208,112,08,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11208,112,08,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11208,112,08,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11208,112,08,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11208,112,08,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11208,112,08,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11208,112,08,7,,,,1200000000-8,其他收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11208,112,08,,101,,,1220010000-3,教育部,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11208,112,08,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11208,112,08,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11208,112,08,,,,,,小計,,,"
14168080
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
0
0
"
2001,11208,112,08,,,,,,合計,,,"
17717497
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
3549417
0
"
2001,11209,112,09,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11209,112,09,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11209,112,09,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11209,112,09,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11209,112,09,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11209,112,09,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11209,112,09,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11209,112,09,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11209,112,09,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11209,112,09,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11209,112,09,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11209,112,09,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11209,112,09,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11209,112,09,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11209,112,09,7,,,,1200000000-8,其他收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11209,112,09,,101,,,1220010000-3,教育部,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11209,112,09,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11209,112,09,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11209,112,09,,,,,,小計,,,"
14168080
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
0
0
"
2001,11209,112,09,,,,,,合計,,,"
17717497
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
3549417
0
"
2001,11210,112,10,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11210,112,10,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11210,112,10,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11210,112,10,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11210,112,10,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11210,112,10,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11210,112,10,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11210,112,10,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11210,112,10,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11210,112,10,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11210,112,10,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11210,112,10,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11210,112,10,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11210,112,10,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11210,112,10,7,,,,1200000000-8,其他收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11210,112,10,,101,,,1220010000-3,教育部,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11210,112,10,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11210,112,10,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11210,112,10,,,,,,小計,,,"
14168080
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
0
0
"
2001,11210,112,10,,,,,,合計,,,"
17717497
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
3549417
0
"
2001,11211,112,11,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11211,112,11,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11211,112,11,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11211,112,11,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11211,112,11,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11211,112,11,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11211,112,11,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11211,112,11,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11211,112,11,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11211,112,11,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11211,112,11,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11211,112,11,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11211,112,11,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11211,112,11,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11211,112,11,7,,,,1200000000-8,其他收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11211,112,11,,101,,,1220010000-3,教育部,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11211,112,11,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11211,112,11,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11211,112,11,,,,,,小計,,,"
14168080
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
0
0
"
2001,11211,112,11,,,,,,合計,,,"
17717497
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
3549417
0
"
2001,11212,112,12,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11212,112,12,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11212,112,12,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11212,112,12,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11212,112,12,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11212,112,12,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11212,112,12,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11212,112,12,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
