id,time,會計年度,月份,基金別,會計分類,使用機關別,科目分類,會計科目編號,會計科目名稱,金額
240,11002,110,02,1,1,2,1,140202,累計折舊─土地改良物,-492144
240,11002,110,02,1,1,2,1,140401,房屋建築及設備,10695531366
240,11002,110,02,1,1,2,1,140402,累計折舊─房屋建築及設備,-3391943350
240,11002,110,02,1,1,2,1,140501,機械及設備,22242851270
240,11002,110,02,1,1,2,1,140502,累計折舊─機械及設備,-19106617158
240,11002,110,02,1,1,2,1,140601,交通及運輸設備,529550707
240,11002,110,02,1,1,2,1,140602,累計折舊─交通及運輸設備,-450476277
240,11002,110,02,1,1,2,1,140701,雜項設備,4644081786
240,11002,110,02,1,1,2,1,140702,累計折舊─雜項設備,-4170359983
240,11002,110,02,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11002,110,02,1,1,2,1,141101,購建中固定資產,4951159046
240,11002,110,02,1,1,2,1,160101,權利,200444083
240,11002,110,02,1,1,2,1,160102,電腦軟體,131839158
240,11002,110,02,1,1,2,1,180201,存出保證金,5909790
240,11002,110,02,1,1,2,,1901,保管有價證券,191
240,11002,110,02,1,1,2,,1903,保證品,29234785
240,11002,110,02,1,1,2,,1904,債權憑證,2
240,11002,110,02,1,1,2,2,210302,應付代收款,80943921
240,11002,110,02,1,1,2,2,280301,存入保證金,120430135
240,11002,110,02,1,1,2,2,280401,應付保管款,59713500
240,11002,110,02,1,1,2,3,310101,資產負債淨額,69335096599
240,11003,110,03,1,1,2,1,110103,專戶存款,272088412
240,11003,110,03,1,1,2,1,110104,零用金,5300000
240,11003,110,03,1,1,2,1,110303,應收帳款,1775179372
240,11003,110,03,1,1,2,1,110901,預付款,690721348
240,11003,110,03,1,1,2,1,140101,土地,12490238169
240,11003,110,03,1,1,2,1,140201,土地改良物,3363000
240,11003,110,03,1,1,2,1,140202,累計折舊─土地改良物,-533156
240,11003,110,03,1,1,2,1,140401,房屋建築及設備,10695531366
240,11003,110,03,1,1,2,1,140402,累計折舊─房屋建築及設備,-3409529857
240,11003,110,03,1,1,2,1,140501,機械及設備,22194814965
240,11003,110,03,1,1,2,1,140502,累計折舊─機械及設備,-19130812170
240,11003,110,03,1,1,2,1,140601,交通及運輸設備,527420229
240,11003,110,03,1,1,2,1,140602,累計折舊─交通及運輸設備,-450026512
240,11003,110,03,1,1,2,1,140701,雜項設備,4617806510
240,11003,110,03,1,1,2,1,140702,累計折舊─雜項設備,-4146121334
240,11003,110,03,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11003,110,03,1,1,2,1,141101,購建中固定資產,4964299167
240,11003,110,03,1,1,2,1,160101,權利,195366685
240,11003,110,03,1,1,2,1,160102,電腦軟體,140254125
240,11003,110,03,1,1,2,1,180201,存出保證金,5909790
240,11003,110,03,1,1,2,,1901,保管有價證券,191
240,11003,110,03,1,1,2,,1903,保證品,31634785
240,11003,110,03,1,1,2,,1904,債權憑證,2
240,11003,110,03,1,1,2,2,210302,應付代收款,88281436
240,11003,110,03,1,1,2,2,280301,存入保證金,122515840
240,11003,110,03,1,1,2,2,280401,應付保管款,61291136
240,11003,110,03,1,1,2,3,310101,資產負債淨額,69005481697
240,11004,110,04,1,1,2,1,110103,專戶存款,275137345
240,11004,110,04,1,1,2,1,110104,零用金,5300000
240,11004,110,04,1,1,2,1,110303,應收帳款,1775179372
240,11004,110,04,1,1,2,1,110901,預付款,449156909
240,11004,110,04,1,1,2,1,140101,土地,12490238169
240,11004,110,04,1,1,2,1,140201,土地改良物,3363000
240,11004,110,04,1,1,2,1,140202,累計折舊─土地改良物,-574168
240,11004,110,04,1,1,2,1,140401,房屋建築及設備,10695531366
240,11004,110,04,1,1,2,1,140402,累計折舊─房屋建築及設備,-3427116350
240,11004,110,04,1,1,2,1,140501,機械及設備,22242349435
240,11004,110,04,1,1,2,1,140502,累計折舊─機械及設備,-19100792332
240,11004,110,04,1,1,2,1,140601,交通及運輸設備,521506719
240,11004,110,04,1,1,2,1,140602,累計折舊─交通及運輸設備,-445438943
240,11004,110,04,1,1,2,1,140701,雜項設備,4620781644
240,11004,110,04,1,1,2,1,140702,累計折舊─雜項設備,-4157084989
240,11004,110,04,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11004,110,04,1,1,2,1,141101,購建中固定資產,5039809909
240,11004,110,04,1,1,2,1,160101,權利,195708773
240,11004,110,04,1,1,2,1,160102,電腦軟體,140384668
240,11004,110,04,1,1,2,1,180201,存出保證金,5481012
240,11004,110,04,1,1,2,,1901,保管有價證券,191
240,11004,110,04,1,1,2,,1903,保證品,31522139
240,11004,110,04,1,1,2,,1904,債權憑證,2
240,11004,110,04,1,1,2,2,210302,應付代收款,95477184
240,11004,110,04,1,1,2,2,280301,存入保證金,119414102
240,11004,110,04,1,1,2,2,280401,應付保管款,60246059
240,11004,110,04,1,1,2,3,310101,資產負債淨額,68890084194
240,11005,110,05,1,1,2,1,110103,專戶存款,277665048
240,11005,110,05,1,1,2,1,110104,零用金,5300000
240,11005,110,05,1,1,2,1,110303,應收帳款,1775179372
240,11005,110,05,1,1,2,1,110901,預付款,446922435
240,11005,110,05,1,1,2,1,140101,土地,12490238169
240,11005,110,05,1,1,2,1,140201,土地改良物,3363000
240,11005,110,05,1,1,2,1,140202,累計折舊─土地改良物,-615180
240,11005,110,05,1,1,2,1,140401,房屋建築及設備,10698916366
240,11005,110,05,1,1,2,1,140402,累計折舊─房屋建築及設備,-3444702857
240,11005,110,05,1,1,2,1,140501,機械及設備,22160772658
240,11005,110,05,1,1,2,1,140502,累計折舊─機械及設備,-19057147100
240,11005,110,05,1,1,2,1,140601,交通及運輸設備,511740719
240,11005,110,05,1,1,2,1,140602,累計折舊─交通及運輸設備,-437497145
240,11005,110,05,1,1,2,1,140701,雜項設備,4603593419
240,11005,110,05,1,1,2,1,140702,累計折舊─雜項設備,-4146036486
240,11005,110,05,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11005,110,05,1,1,2,1,141101,購建中固定資產,5055506075
240,11005,110,05,1,1,2,1,160101,權利,195639051
240,11005,110,05,1,1,2,1,160102,電腦軟體,139284535
240,11005,110,05,1,1,2,1,180201,存出保證金,5481012
240,11005,110,05,1,1,2,,1901,保管有價證券,191
240,11005,110,05,1,1,2,,1903,保證品,31582139
240,11005,110,05,1,1,2,,1904,債權憑證,2
240,11005,110,05,1,1,2,2,210302,應付代收款,100116497
240,11005,110,05,1,1,2,2,280301,存入保證金,115739534
240,11005,110,05,1,1,2,2,280401,應付保管款,61809017
240,11005,110,05,1,1,2,3,310101,資產負債淨額,68842238043
240,11006,110,06,1,1,2,1,110103,專戶存款,281399441
240,11006,110,06,1,1,2,1,110104,零用金,5300000
240,11006,110,06,1,1,2,1,110303,應收帳款,1775179372
240,11006,110,06,1,1,2,1,110901,預付款,470364398
240,11006,110,06,1,1,2,1,140101,土地,12490238169
240,11006,110,06,1,1,2,1,140201,土地改良物,3363000
240,11006,110,06,1,1,2,1,140202,累計折舊─土地改良物,-656192
240,11006,110,06,1,1,2,1,140401,房屋建築及設備,10703969239
240,11006,110,06,1,1,2,1,140402,累計折舊─房屋建築及設備,-3462299054
240,11006,110,06,1,1,2,1,140501,機械及設備,22086948139
240,11006,110,06,1,1,2,1,140502,累計折舊─機械及設備,-19022692670
240,11006,110,06,1,1,2,1,140601,交通及運輸設備,508556439
240,11006,110,06,1,1,2,1,140602,累計折舊─交通及運輸設備,-436153284
240,11006,110,06,1,1,2,1,140701,雜項設備,4519217089
240,11006,110,06,1,1,2,1,140702,累計折舊─雜項設備,-4020326055
240,11006,110,06,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11006,110,06,1,1,2,1,141101,購建中固定資產,5088492383
240,11006,110,06,1,1,2,1,160101,權利,198789860
240,11006,110,06,1,1,2,1,160102,電腦軟體,135304227
240,11006,110,06,1,1,2,1,180201,存出保證金,5481012
240,11006,110,06,1,1,2,,1901,保管有價證券,191
240,11006,110,06,1,1,2,,1903,保證品,31183546
240,11006,110,06,1,1,2,,1904,債權憑證,2
240,11006,110,06,1,1,2,2,210302,應付代收款,105009805
240,11006,110,06,1,1,2,2,280301,存入保證金,113000687
240,11006,110,06,1,1,2,2,280401,應付保管款,63388949
240,11006,110,06,1,1,2,3,310101,資產負債淨額,68885376072
240,11007,110,07,1,1,2,1,110103,專戶存款,300187944
240,11007,110,07,1,1,2,1,110104,零用金,5300000
240,11007,110,07,1,1,2,1,110303,應收帳款,1775179372
240,11007,110,07,1,1,2,1,110901,預付款,446322942
240,11007,110,07,1,1,2,1,140101,土地,12490238169
240,11007,110,07,1,1,2,1,140201,土地改良物,3363000
240,11007,110,07,1,1,2,1,140202,累計折舊─土地改良物,-697204
240,11007,110,07,1,1,2,1,140401,房屋建築及設備,10705499293
240,11007,110,07,1,1,2,1,140402,累計折舊─房屋建築及設備,-3479919236
240,11007,110,07,1,1,2,1,140501,機械及設備,22123018489
240,11007,110,07,1,1,2,1,140502,累計折舊─機械及設備,-19073083433
240,11007,110,07,1,1,2,1,140601,交通及運輸設備,510072429
240,11007,110,07,1,1,2,1,140602,累計折舊─交通及運輸設備,-437908424
240,11007,110,07,1,1,2,1,140701,雜項設備,4534132231
240,11007,110,07,1,1,2,1,140702,累計折舊─雜項設備,-4035484161
240,11007,110,07,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11007,110,07,1,1,2,1,141101,購建中固定資產,5190813040
240,11007,110,07,1,1,2,1,160101,權利,195411460
240,11007,110,07,1,1,2,1,160102,電腦軟體,132132410
240,11007,110,07,1,1,2,1,180201,存出保證金,5481012
240,11007,110,07,1,1,2,,1901,保管有價證券,191
240,11007,110,07,1,1,2,,1903,保證品,31183546
240,11007,110,07,1,1,2,,1904,債權憑證,2
240,11007,110,07,1,1,2,2,210302,應付代收款,121447012
240,11007,110,07,1,1,2,2,280301,存入保證金,115070217
240,11007,110,07,1,1,2,2,280401,應付保管款,63670715
240,11007,110,07,1,1,2,3,310101,資產負債淨額,68926171389
240,11008,110,08,1,1,2,1,110103,專戶存款,242186187
240,11008,110,08,1,1,2,1,110104,零用金,5300000
240,11008,110,08,1,1,2,1,110303,應收帳款,1775179372
240,11008,110,08,1,1,2,1,110901,預付款,450823346
240,11008,110,08,1,1,2,1,140101,土地,12490238169
240,11008,110,08,1,1,2,1,140201,土地改良物,3363000
240,11008,110,08,1,1,2,1,140202,累計折舊─土地改良物,-738216
240,11008,110,08,1,1,2,1,140401,房屋建築及設備,10705365293
240,11008,110,08,1,1,2,1,140402,累計折舊─房屋建築及設備,-3497325031
240,11008,110,08,1,1,2,1,140501,機械及設備,22175934946
240,11008,110,08,1,1,2,1,140502,累計折舊─機械及設備,-19136356069
240,11008,110,08,1,1,2,1,140601,交通及運輸設備,507471531
240,11008,110,08,1,1,2,1,140602,累計折舊─交通及運輸設備,-437083235
240,11008,110,08,1,1,2,1,140701,雜項設備,4548906350
240,11008,110,08,1,1,2,1,140702,累計折舊─雜項設備,-4048702835
240,11008,110,08,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11008,110,08,1,1,2,1,141101,購建中固定資產,5243760588
240,11008,110,08,1,1,2,1,160101,權利,191629347
240,11008,110,08,1,1,2,1,160102,電腦軟體,130596966
240,11008,110,08,1,1,2,1,180201,存出保證金,5481012
240,11008,110,08,1,1,2,,1901,保管有價證券,191
240,11008,110,08,1,1,2,,1903,保證品,31183546
240,11008,110,08,1,1,2,,1904,債權憑證,2
240,11008,110,08,1,1,2,2,210302,應付代收款,52271717
240,11008,110,08,1,1,2,2,280301,存入保證金,124726764
240,11008,110,08,1,1,2,2,280401,應付保管款,65187706
240,11008,110,08,1,1,2,3,310101,資產負債淨額,68950144534
240,11009,110,09,1,1,2,1,110103,專戶存款,241523313
240,11009,110,09,1,1,2,1,110104,零用金,5300000
240,11009,110,09,1,1,2,1,110303,應收帳款,1775179372
240,11009,110,09,1,1,2,1,110901,預付款,454695194
240,11009,110,09,1,1,2,1,140101,土地,12490238169
240,11009,110,09,1,1,2,1,140201,土地改良物,3363000
240,11009,110,09,1,1,2,1,140202,累計折舊─土地改良物,-779228
240,11009,110,09,1,1,2,1,140401,房屋建築及設備,10705364811
240,11009,110,09,1,1,2,1,140402,累計折舊─房屋建築及設備,-3514947866
240,11009,110,09,1,1,2,1,140501,機械及設備,22246398908
240,11009,110,09,1,1,2,1,140502,累計折舊─機械及設備,-19184010758
240,11009,110,09,1,1,2,1,140601,交通及運輸設備,505547429
240,11009,110,09,1,1,2,1,140602,累計折舊─交通及運輸設備,-436975002
240,11009,110,09,1,1,2,1,140701,雜項設備,4564513512
240,11009,110,09,1,1,2,1,140702,累計折舊─雜項設備,-4060551494
240,11009,110,09,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11009,110,09,1,1,2,1,141101,購建中固定資產,5259967886
240,11009,110,09,1,1,2,1,160101,權利,188720078
240,11009,110,09,1,1,2,1,160102,電腦軟體,128274779
240,11009,110,09,1,1,2,1,160104,發展中之無形資產,126000
240,11009,110,09,1,1,2,1,180201,存出保證金,5481012
240,11009,110,09,1,1,2,,1901,保管有價證券,191
240,11009,110,09,1,1,2,,1903,保證品,31183546
240,11009,110,09,1,1,2,,1904,債權憑證,2
240,11009,110,09,1,1,2,2,210302,應付代收款,58076509
240,11009,110,09,1,1,2,2,280301,存入保證金,120549371
240,11009,110,09,1,1,2,2,280401,應付保管款,62897433
240,11009,110,09,1,1,2,3,310101,資產負債淨額,68972205802
240,11010,110,10,1,1,2,1,110103,專戶存款,248369407
240,11010,110,10,1,1,2,1,110104,零用金,5300000
240,11010,110,10,1,1,2,1,110303,應收帳款,1775179372
240,11010,110,10,1,1,2,1,110901,預付款,439929705
240,11010,110,10,1,1,2,1,140101,土地,12490238169
240,11010,110,10,1,1,2,1,140201,土地改良物,3363000
240,11010,110,10,1,1,2,1,140202,累計折舊─土地改良物,-820240
240,11010,110,10,1,1,2,1,140401,房屋建築及設備,12452438934
240,11010,110,10,1,1,2,1,140402,累計折舊─房屋建築及設備,-3532570686
240,11010,110,10,1,1,2,1,140501,機械及設備,22303248322
240,11010,110,10,1,1,2,1,140502,累計折舊─機械及設備,-19205182893
240,11010,110,10,1,1,2,1,140601,交通及運輸設備,505285908
240,11010,110,10,1,1,2,1,140602,累計折舊─交通及運輸設備,-438260024
240,11010,110,10,1,1,2,1,140701,雜項設備,4591774976
240,11010,110,10,1,1,2,1,140702,累計折舊─雜項設備,-4074780895
240,11010,110,10,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11010,110,10,1,1,2,1,141101,購建中固定資產,3591151465
240,11010,110,10,1,1,2,1,160101,權利,193261191
240,11010,110,10,1,1,2,1,160102,電腦軟體,126136123
240,11010,110,10,1,1,2,1,160104,發展中之無形資產,126000
240,11010,110,10,1,1,2,1,180201,存出保證金,5481012
240,11010,110,10,1,1,2,,1901,保管有價證券,191
240,11010,110,10,1,1,2,,1903,保證品,31183546
240,11010,110,10,1,1,2,,1904,債權憑證,2
240,11010,110,10,1,1,2,2,210302,應付代收款,63868260
240,11010,110,10,1,1,2,2,280301,存入保證金,122550218
240,11010,110,10,1,1,2,2,280401,應付保管款,61950929
240,11010,110,10,1,1,2,3,310101,資產負債淨額,69067599439
240,11011,110,11,1,1,2,1,110103,專戶存款,278726626
240,11011,110,11,1,1,2,1,110104,零用金,5300000
240,11011,110,11,1,1,2,1,110303,應收帳款,1775179372
240,11011,110,11,1,1,2,1,110901,預付款,417162975
240,11011,110,11,1,1,2,1,140101,土地,12490238169
240,11011,110,11,1,1,2,1,140201,土地改良物,3363000
240,11011,110,11,1,1,2,1,140202,累計折舊─土地改良物,-861252
240,11011,110,11,1,1,2,1,140401,房屋建築及設備,12475801496
240,11011,110,11,1,1,2,1,140402,累計折舊─房屋建築及設備,-3552599066
240,11011,110,11,1,1,2,1,140501,機械及設備,22290651946
240,11011,110,11,1,1,2,1,140502,累計折舊─機械及設備,-19174742006
240,11011,110,11,1,1,2,1,140601,交通及運輸設備,502195235
240,11011,110,11,1,1,2,1,140602,累計折舊─交通及運輸設備,-435778813
240,11011,110,11,1,1,2,1,140701,雜項設備,4605144945
240,11011,110,11,1,1,2,1,140702,累計折舊─雜項設備,-4080388338
240,11011,110,11,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11011,110,11,1,1,2,1,141101,購建中固定資產,3619430110
240,11011,110,11,1,1,2,1,160101,權利,207132030
240,11011,110,11,1,1,2,1,160102,電腦軟體,132528430
240,11011,110,11,1,1,2,1,160104,發展中之無形資產,252000
240,11011,110,11,1,1,2,1,180201,存出保證金,5481012
240,11011,110,11,1,1,2,,1901,保管有價證券,191
240,11011,110,11,1,1,2,,1903,保證品,31418378
240,11011,110,11,1,1,2,,1904,債權憑證,2
240,11011,110,11,1,1,2,2,210302,應付代收款,87436405
240,11011,110,11,1,1,2,2,280301,存入保證金,127907332
240,11011,110,11,1,1,2,2,280401,應付保管款,63382889
240,11011,110,11,1,1,2,3,310101,資產負債淨額,69121791245
240,11012,110,12,1,1,2,3,310101,資產負債淨額,0
240,11101,111,01,1,1,2,1,110103,專戶存款,290089342
240,11101,111,01,1,1,2,1,110104,零用金,5300000
240,11101,111,01,1,1,2,1,110303,應收帳款,1775179372
240,11101,111,01,1,1,2,1,110901,預付款,1005526496
240,11101,111,01,1,1,2,1,140101,土地,12490238169
240,11101,111,01,1,1,2,1,140201,土地改良物,3363000
240,11101,111,01,1,1,2,1,140202,累計折舊─土地改良物,-943276
240,11101,111,01,1,1,2,1,140401,房屋建築及設備,13672696162
240,11101,111,01,1,1,2,1,140402,累計折舊─房屋建築及設備,-3595012446
240,11101,111,01,1,1,2,1,140501,機械及設備,22761371498
240,11101,111,01,1,1,2,1,140502,累計折舊─機械及設備,-19324140768
240,11101,111,01,1,1,2,1,140601,交通及運輸設備,503426215
240,11101,111,01,1,1,2,1,140602,累計折舊─交通及運輸設備,-438134253
240,11101,111,01,1,1,2,1,140701,雜項設備,4679326042
240,11101,111,01,1,1,2,1,140702,累計折舊─雜項設備,-4116822078
240,11101,111,01,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11101,111,01,1,1,2,1,141101,購建中固定資產,2914703653
240,11101,111,01,1,1,2,1,160101,權利,204946860
240,11101,111,01,1,1,2,1,160102,電腦軟體,143603271
240,11101,111,01,1,1,2,1,160104,發展中之無形資產,4226800
240,11101,111,01,1,1,2,1,180201,存出保證金,5898144
240,11101,111,01,1,1,2,,1901,保管有價證券,191
240,11101,111,01,1,1,2,,1903,保證品,42527158
240,11101,111,01,1,1,2,,1904,債權憑證,2
240,11101,111,01,1,1,2,2,210302,應付代收款,99217621
240,11101,111,01,1,1,2,2,280301,存入保證金,128325145
240,11101,111,01,1,1,2,2,280401,應付保管款,62546576
240,11101,111,01,1,1,2,3,310101,資產負債淨額,70531052861
240,11102,111,02,1,1,2,1,110103,專戶存款,296547393
240,11102,111,02,1,1,2,1,110104,零用金,5300000
240,11102,111,02,1,1,2,1,110303,應收帳款,1775179372
240,11102,111,02,1,1,2,1,110901,預付款,386354600
240,11102,111,02,1,1,2,1,140101,土地,12490238169
240,11102,111,02,1,1,2,1,140201,土地改良物,3363000
240,11102,111,02,1,1,2,1,140202,累計折舊─土地改良物,-984288
240,11102,111,02,1,1,2,1,140401,房屋建築及設備,13672696162
240,11102,111,02,1,1,2,1,140402,累計折舊─房屋建築及設備,-3616860504
240,11102,111,02,1,1,2,1,140501,機械及設備,22749576265
240,11102,111,02,1,1,2,1,140502,累計折舊─機械及設備,-19389821040
240,11102,111,02,1,1,2,1,140601,交通及運輸設備,503613376
240,11102,111,02,1,1,2,1,140602,累計折舊─交通及運輸設備,-439834692
240,11102,111,02,1,1,2,1,140701,雜項設備,4693435629
240,11102,111,02,1,1,2,1,140702,累計折舊─雜項設備,-4135080457
240,11102,111,02,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11102,111,02,1,1,2,1,141101,購建中固定資產,2915254676
240,11102,111,02,1,1,2,1,160101,權利,211196287
240,11102,111,02,1,1,2,1,160102,電腦軟體,143402984
240,11102,111,02,1,1,2,1,160104,發展中之無形資產,4226800
240,11102,111,02,1,1,2,1,180201,存出保證金,5898144
240,11102,111,02,1,1,2,,1901,保管有價證券,191
240,11102,111,02,1,1,2,,1903,保證品,57527158
240,11102,111,02,1,1,2,,1904,債權憑證,2
240,11102,111,02,1,1,2,2,210302,應付代收款,105252889
240,11102,111,02,1,1,2,2,280301,存入保證金,127499555
240,11102,111,02,1,1,2,2,280401,應付保管款,63794949
240,11102,111,02,1,1,2,3,310101,資產負債淨額,69813454483
240,11103,111,03,1,1,2,1,110103,專戶存款,304605102
240,11103,111,03,1,1,2,1,110104,零用金,5300000
240,11103,111,03,1,1,2,1,110303,應收帳款,1775179372
240,11103,111,03,1,1,2,1,110901,預付款,395001538
240,11103,111,03,1,1,2,1,140101,土地,12490238169
240,11103,111,03,1,1,2,1,140201,土地改良物,3363000
240,11103,111,03,1,1,2,1,140202,累計折舊─土地改良物,-1025300
240,11103,111,03,1,1,2,1,140401,房屋建築及設備,13672696162
240,11103,111,03,1,1,2,1,140402,累計折舊─房屋建築及設備,-3638708577
240,11103,111,03,1,1,2,1,140501,機械及設備,22736990616
240,11103,111,03,1,1,2,1,140502,累計折舊─機械及設備,-19432470580
240,11103,111,03,1,1,2,1,140601,交通及運輸設備,503563950
240,11103,111,03,1,1,2,1,140602,累計折舊─交通及運輸設備,-441364388
240,11103,111,03,1,1,2,1,140701,雜項設備,4699588998
240,11103,111,03,1,1,2,1,140702,累計折舊─雜項設備,-4152256464
240,11103,111,03,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11103,111,03,1,1,2,1,141101,購建中固定資產,2903555904
240,11103,111,03,1,1,2,1,160101,權利,211410969
240,11103,111,03,1,1,2,1,160102,電腦軟體,140222438
240,11103,111,03,1,1,2,1,160104,發展中之無形資產,4393050
240,11103,111,03,1,1,2,1,180201,存出保證金,5898144
240,11103,111,03,1,1,2,,1901,保管有價證券,191
240,11103,111,03,1,1,2,,1903,保證品,54137158
240,11103,111,03,1,1,2,,1904,債權憑證,2
240,11103,111,03,1,1,2,2,210302,應付代收款,118586214
240,11103,111,03,1,1,2,2,280301,存入保證金,123800916
240,11103,111,03,1,1,2,2,280401,應付保管款,62217972
240,11103,111,03,1,1,2,3,310101,資產負債淨額,69717877001
240,11104,111,04,1,1,2,1,110103,專戶存款,309332246
240,11104,111,04,1,1,2,1,110104,零用金,5300000
240,11104,111,04,1,1,2,1,110303,應收帳款,1775179372
240,11104,111,04,1,1,2,1,110901,預付款,370120277
240,11104,111,04,1,1,2,1,140101,土地,12490238169
240,11104,111,04,1,1,2,1,140201,土地改良物,3363000
240,11104,111,04,1,1,2,1,140202,累計折舊─土地改良物,-1066312
240,11104,111,04,1,1,2,1,140401,房屋建築及設備,13676672362
240,11104,111,04,1,1,2,1,140402,累計折舊─房屋建築及設備,-3660556636
240,11104,111,04,1,1,2,1,140501,機械及設備,22624271133
240,11104,111,04,1,1,2,1,140502,累計折舊─機械及設備,-19361880439
240,11104,111,04,1,1,2,1,140601,交通及運輸設備,499667220
240,11104,111,04,1,1,2,1,140602,累計折舊─交通及運輸設備,-438768144
240,11104,111,04,1,1,2,1,140701,雜項設備,4673282883
240,11104,111,04,1,1,2,1,140702,累計折舊─雜項設備,-4136977245
240,11104,111,04,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11104,111,04,1,1,2,1,141101,購建中固定資產,2961249980
240,11104,111,04,1,1,2,1,160101,權利,209382710
240,11104,111,04,1,1,2,1,160102,電腦軟體,139752226
240,11104,111,04,1,1,2,1,160104,發展中之無形資產,4393050
240,11104,111,04,1,1,2,1,180201,存出保證金,5898144
240,11104,111,04,1,1,2,,1901,保管有價證券,191
240,11104,111,04,1,1,2,,1903,保證品,54127158
240,11104,111,04,1,1,2,,1904,債權憑證,2
240,11104,111,04,1,1,2,2,210302,應付代收款,122269265
240,11104,111,04,1,1,2,2,280301,存入保證金,123330146
240,11104,111,04,1,1,2,2,280401,應付保管款,63732835
240,11104,111,04,1,1,2,3,310101,資產負債淨額,69675821750
240,11105,111,05,1,1,2,1,110103,專戶存款,316889198
240,11105,111,05,1,1,2,1,110104,零用金,5300000
240,11105,111,05,1,1,2,1,110303,應收帳款,1775179372
240,11105,111,05,1,1,2,1,110901,預付款,371414894
240,11105,111,05,1,1,2,1,140101,土地,12490238169
240,11105,111,05,1,1,2,1,140201,土地改良物,3363000
240,11105,111,05,1,1,2,1,140202,累計折舊─土地改良物,-1107324
240,11105,111,05,1,1,2,1,140401,房屋建築及設備,13676890478
240,11105,111,05,1,1,2,1,140402,累計折舊─房屋建築及設備,-3682412504
240,11105,111,05,1,1,2,1,140501,機械及設備,22697263611
240,11105,111,05,1,1,2,1,140502,累計折舊─機械及設備,-19444476641
240,11105,111,05,1,1,2,1,140601,交通及運輸設備,499693745
240,11105,111,05,1,1,2,1,140602,累計折舊─交通及運輸設備,-440398788
240,11105,111,05,1,1,2,1,140701,雜項設備,4688574024
240,11105,111,05,1,1,2,1,140702,累計折舊─雜項設備,-4153240282
240,11105,111,05,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11105,111,05,1,1,2,1,141101,購建中固定資產,3010264279
240,11105,111,05,1,1,2,1,160101,權利,207357034
240,11105,111,05,1,1,2,1,160102,電腦軟體,141691406
240,11105,111,05,1,1,2,1,160104,發展中之無形資產,3866250
240,11105,111,05,1,1,2,1,180201,存出保證金,5898144
240,11105,111,05,1,1,2,,1901,保管有價證券,191
240,11105,111,05,1,1,2,,1903,保證品,54127158
240,11105,111,05,1,1,2,,1904,債權憑證,2
240,11105,111,05,1,1,2,2,210302,應付代收款,127456190
240,11105,111,05,1,1,2,2,280301,存入保證金,124020261
240,11105,111,05,1,1,2,2,280401,應付保管款,65412747
240,11105,111,05,1,1,2,3,310101,資產負債淨額,69691658867
240,11106,111,06,1,1,2,1,110103,專戶存款,331064805
240,11106,111,06,1,1,2,1,110104,零用金,5300000
240,11106,111,06,1,1,2,1,110303,應收帳款,1775179372
240,11106,111,06,1,1,2,1,110901,預付款,403716354
240,11106,111,06,1,1,2,1,140101,土地,12490238169
240,11106,111,06,1,1,2,1,140201,土地改良物,3363000
240,11106,111,06,1,1,2,1,140202,累計折舊─土地改良物,-1148336
240,11106,111,06,1,1,2,1,140401,房屋建築及設備,13676890478
240,11106,111,06,1,1,2,1,140402,累計折舊─房屋建築及設備,-3704268855
240,11106,111,06,1,1,2,1,140501,機械及設備,22760284151
240,11106,111,06,1,1,2,1,140502,累計折舊─機械及設備,-19504021257
240,11106,111,06,1,1,2,1,140601,交通及運輸設備,499389408
240,11106,111,06,1,1,2,1,140602,累計折舊─交通及運輸設備,-440903996
240,11106,111,06,1,1,2,1,140701,雜項設備,4694343353
240,11106,111,06,1,1,2,1,140702,累計折舊─雜項設備,-4169537634
240,11106,111,06,1,1,2,1,141001,收藏品及傳承資產,37836300000
240,11106,111,06,1,1,2,1,141101,購建中固定資產,2991287943
240,11106,111,06,1,1,2,1,160101,權利,205339092
240,11106,111,06,1,1,2,1,160102,電腦軟體,137269229
240,11106,111,06,1,1,2,1,160104,發展中之無形資產,3866250
240,11106,111,06,1,1,2,1,180201,存出保證金,5898144
240,11106,111,06,1,1,2,,1901,保管有價證券,191
240,11106,111,06,1,1,2,,1903,保證品,39747158
240,11106,111,06,1,1,2,,1904,債權憑證,2
240,11106,111,06,1,1,2,2,210302,應付代收款,145039315
240,11106,111,06,1,1,2,2,280301,存入保證金,123684564
240,11106,111,06,1,1,2,2,280401,應付保管款,62340926
240,11106,111,06,1,1,2,3,310101,資產負債淨額,69668784865
240,11107,111,07,1,1,2,1,110103,專戶存款,288883521
