id,time,車輛數,車輛種類,乘客人數不含司機,購置年月,汽缸總排氣量_立方公分,油料費_數量_公升,油料費_單價_元,油料費_金額,油料費2_數量_公升,油料費2_單價_元,油料費2_金額,養護費,其他,備註,bq_fiscalyear,bq_fundkind,bq_budgetkind,bq_specialbudgetno,bq_agenno,bq_agentype,bq_budgetstate,bq_budgetno,bq_objectno,bq_carid,bq_versiondate
240,107,1,,6,09305,2736,1668,24.40,,0,0.00,,51000.00,55000.00,地球科學研究,107,1,1,,02040,C,2,52020402010,07351500,AKP-3876,
240,107,1,,2,10501,2351,1668,24.40,,0,0.00,,26000.00,40000.00,生物多樣性研究,107,1,1,,02040,C,2,52020402020,07351200,ANX-7131,
240,107,1,,8,09904,1968,1668,24.40,,0,0.00,,51000.00,54000.00,地球科學研究,107,1,1,,02040,C,2,52020402010,07351500,ARG-0970,
240,107,1,,1,09709,0,0,0.00,,0,0.00,,0.00,15000.00,分子生物研究(電動車),107,1,1,,02040,C,2,52020402020,07351500,電動車,
240,108,2,,1,10304,0,0,0.00,,0,0.00,,4000.00,2000.00,行政管理(輕型電動機車),108,1,1,,02040,C,2,52020400100,07351600,0001,
240,108,1,,1,09403,49,312,30.40,,0,0.00,,2000.00,2000.00,DZG-351生物醫學研究(98年助理捐贈),108,1,1,,02040,C,2,52020402020,07351600,0002,
240,108,1,,1,10306,0,0,0.00,,0,0.00,,2000.00,2000.00,700-QJZ中國文哲研究,108,1,1,,02040,C,2,52020402030,07351600,0003,
240,108,1,,5,09405,2736,1668,32.40,,0,0.00,,51000.00,80000.00,環境變遷研究,108,1,1,,02040,C,2,52020402010,07351500,0033-UX,
240,108,1,,4,09805,3456,1140,32.40,,0,0.00,,51000.00,95000.00,行政管理(油電車),108,1,1,,02040,C,2,52020400100,07350100,0528-QH,
240,108,1,,4,09807,2261,1668,30.40,,0,0.00,,34000.00,86000.00,分子生物研究,108,1,1,,02040,C,2,52020402020,07351500,0550-QH,
240,108,1,,6,09503,2694,1668,32.40,,0,0.00,,51000.00,48000.00,物理研究,108,1,1,,02040,C,2,52020402010,07351500,0605-EU,
240,108,1,,7,09808,3301,1668,30.40,,0,0.00,,51000.00,60000.00,植物暨微生物學研究,108,1,1,,02040,C,2,52020402020,07351500,0691-QH,
240,108,1,,7,09506,2488,1668,30.40,,0,0.00,,51000.00,0.00,生物化學研究,108,1,1,,02040,C,2,52020402020,07350900,0926-QB,
240,108,1,,5,09905,2359,1668,32.40,,0,0.00,,51000.00,80000.00,環境變遷研究(節能標章),108,1,1,,02040,C,2,52020402010,07351500,1171-QH,
240,108,1,,6,09304,3828,417,30.40,,0,0.00,,13000.00,84000.00,地球科學研究,108,1,1,,02040,C,2,52020402010,07351500,1192-DS,
240,108,1,,6,09404,1998,1668,30.40,,0,0.00,,51000.00,67000.00,"民族學研究
",108,1,1,,02040,C,2,52020402030,07351500,2191-EH,
240,108,1,,2,09604,7961,0,0.00,,0,0.00,,0.00,0.00,"人文社會科學研究
1.執行衛生署專題計畫取得之體檢車，該計畫於期滿後於98年4月29日贈予人社中心
2.油料費、維護費及其他相關費用，由衛生署專題計畫核銷",108,1,1,,02040,C,2,52020402030,07351500,225-BN,
240,108,1,,7,09611,2350,1668,30.40,,0,0.00,,51000.00,35000.00,生物醫學科學研究,108,1,1,,02040,C,2,52020402020,07351500,2415-QW,
240,108,1,,7,09606,2350,1668,30.40,,0,0.00,,49000.00,18000.00,南部科學研究,108,1,1,,02040,C,2,52020402020,07351500,2483-QL,
240,108,1,,6,10005,2378,1668,30.40,,0,0.00,,9000.00,20000.00,資訊科學研究,108,1,1,,02040,C,2,52020402010,07351500,2751-QH,
240,108,1,,7,09403,3828,1668,32.40,,0,0.00,,51000.00,92000.00,"生物多樣性研究
",108,1,1,,02040,C,2,52020402020,07351500,3425-EG,
240,108,1,,4,09904,2457,1400,32.40,,0,0.00,,50000.00,45000.00,天文及天文物理研究,108,1,1,,02040,C,2,52020402010,07351500,3427-YG,
240,108,1,,7,09711,1998,1668,30.40,,0,0.00,,51000.00,22000.00,生物醫學科學研究,108,1,1,,02040,C,2,52020402020,07351500,3705-UY,
240,108,1,,4,10011,2362,1668,30.40,,0,0.00,,51000.00,58000.00,行政管理(100年外界捐贈),108,1,1,,02040,C,2,52020400100,07350400,3829-QH,
240,108,1,,6,09607,2378,1668,30.40,,0,0.00,,51000.00,56000.00,原子與分子研究,108,1,1,,02040,C,2,52020402010,07351500,4378-QL,
240,108,1,,4,09607,1998,852,32.40,,972,18.30,,51000.00,41000.00,行政管理(油氣車),108,1,1,,02040,C,2,52020400100,07350400,4433-QL,
240,108,1,,7,10003,2200,1668,30.40,,0,0.00,,51000.00,60000.00,細胞與個體生物學研究所,108,1,1,,02040,C,2,52020402020,07351500,4580-ZT,
240,108,1,,5,09612,2261,1668,30.40,,0,0.00,,51000.00,40000.00,人文社會科學研究,108,1,1,,02040,C,2,52020402030,07351500,6492-QW,
240,108,1,,4,09506,2349,1668,32.40,,0,0.00,,51000.00,42000.00,物理研究(外界贈送),108,1,1,,02040,C,2,52020402010,07350400,6607-QB,
240,108,1,,6,09709,2488,1668,30.40,,0,0.00,,51000.00,47000.00,行政管理,108,1,1,,02040,C,2,52020400100,07351500,7307-UW,
240,108,1,,6,09707,2488,1668,30.40,,0,0.00,,51000.00,40000.00,基因體研究計畫,108,1,1,,02040,C,2,52020402020,07351500,7438-QZ,
240,108,1,,4,09807,2359,1668,30.40,,0,0.00,,51000.00,43000.00,應用科學研究(節能標章),108,1,1,,02040,C,2,52020402010,07351500,7459-VA,
240,108,1,,2,09608,1998,1668,28.90,,0,0.00,,51000.00,30000.00,行政管理,108,1,1,,02040,C,2,52020400100,07351200,7530-QL,
240,108,1,,4,09508,2000,1668,30.40,,0,0.00,,51000.00,23000.00,生物醫學科學研究(外界贈送),108,1,1,,02040,C,2,52020402020,07350400,7665-QA,
240,108,1,,7,09803,2497,1668,27.00,,0,0.00,,51000.00,75000.00,生物多樣性研究,108,1,1,,02040,C,2,52020402020,07351500,8256-QH,
240,108,1,,7,09504,2694,1668,30.40,,0,0.00,,51000.00,47000.00,地球科學研究,108,1,1,,02040,C,2,52020402010,07351500,8306-ET,
240,108,1,,4,09809,1497,1668,32.40,,0,0.00,,51000.00,37000.00,物理研究(外界贈送),108,1,1,,02040,C,2,52020402010,07350400,8771-VB,
240,108,1,,5,09506,2694,1668,32.40,,0,0.00,,51000.00,80000.00,環境變遷研究,108,1,1,,02040,C,2,52020402010,07351500,8927-DA,
240,108,1,,4,09612,2354,1668,30.40,,0,0.00,,51000.00,30000.00,史學及考文研究(外界贈送),108,1,1,,02040,C,2,52020402030,07350400,9829-QW,
240,108,1,,5,10203,1998,1668,30.40,,0,0.00,,51000.00,23000.00,生物醫學科學研究,108,1,1,,02040,C,2,52020402020,07350900,AAC-3707,
240,108,1,,1,10304,2378,1668,30.40,,0,0.00,,34000.00,30000.00,史學及考文研究,108,1,1,,02040,C,2,52020402030,07351200,AGH-3530,
240,108,1,,4,10308,1798,1140,30.40,,0,0.00,,34000.00,62000.00,行政管理(油電車),108,1,1,,02040,C,2,52020400100,07350200,AJF-7139,
240,108,1,,6,09305,2736,556,30.40,,0,0.00,,17000.00,55000.00,地球科學研究,108,1,1,,02040,C,2,52020402010,07351500,AKP-3876,
240,108,1,,2,10501,2351,1668,30.40,,0,0.00,,26000.00,40000.00,生物多樣性研究,108,1,1,,02040,C,2,52020402020,07351200,ANX-7131,
240,108,1,,8,09904,1968,1668,30.40,,0,0.00,,51000.00,54000.00,地球科學研究,108,1,1,,02040,C,2,52020402010,07351500,ARG-0970,
240,108,1,,4,10705,1798,1140,32.40,,0,0.00,,9000.00,62000.00,行政管理(油電車),108,1,1,,02040,C,2,52020400100,07350200,AWD-1560,
240,108,1,,4,10705,1798,1140,32.40,,0,0.00,,9000.00,62000.00,行政管理(油電車),108,1,1,,02040,C,2,52020400100,07350200,AWD-1561,
240,108,1,,5,10704,2359,1668,32.40,,0,0.00,,8000.00,80000.00,環境變遷研究中心,108,1,1,,02040,C,2,52020402010,07350900,AXC-3511,
240,108,1,,7,10706,2198,1668,30.40,,0,0.00,,9000.00,60000.00,生物多樣性研究,108,1,1,,02040,C,2,52020402020,07350901,AXE-0803,
240,108,1,,1,09709,0,0,0.00,,0,0.00,,0.00,0.00,分子生物研究(電動車),108,1,1,,02040,C,2,52020402020,07351500,電動車,
240,109,2,,1,10304,0,0,0.00,,0,0.00,,4000.00,2000.00,行政管理(輕型電動機車),109,1,1,,02040,C,2,52020400100,07351600,0001,
240,109,1,,1,10306,0,0,0.00,,0,0.00,,2000.00,2000.00,700-QJZ中國文哲研究,109,1,1,,02040,C,2,52020402030,07351600,0002,
240,109,1,,5,09405,2736,556,31.00,,0,0.00,,17000.00,80000.00,環境變遷研究,109,1,1,,02040,C,2,52020402010,07351500,0033-UX,
240,109,1,,4,09805,3456,1140,31.00,,0,0.00,,49000.00,95000.00,行政管理(油電車),109,1,1,,02040,C,2,52020400100,07350100,0528-QH,
240,109,1,,4,09807,2261,1668,29.00,,0,0.00,,34000.00,86000.00,分子生物研究,109,1,1,,02040,C,2,52020402020,07351500,0550-QH,
240,109,1,,6,09503,2694,1668,31.00,,0,0.00,,51000.00,48000.00,物理研究,109,1,1,,02040,C,2,52020402010,07351500,0605-EU,
240,109,1,,7,09808,3301,1668,29.00,,0,0.00,,51000.00,60000.00,植物暨微生物學研究,109,1,1,,02040,C,2,52020402020,07351500,0691-QH,
240,109,1,,7,09506,2488,1668,29.00,,0,0.00,,51000.00,0.00,生物化學研究,109,1,1,,02040,C,2,52020402020,07350900,0926-QB,
240,109,1,,5,09905,2359,1668,31.00,,0,0.00,,51000.00,80000.00,環境變遷研究(節能標章),109,1,1,,02040,C,2,52020402010,07351500,1171-QH,
240,109,1,,6,09404,1998,417,29.00,,0,0.00,,13000.00,28000.00,"民族學研究
",109,1,1,,02040,C,2,52020402030,07351500,2191-EH,
240,109,1,,2,09604,7961,0,0.00,,0,0.00,,0.00,0.00,"人文社會科學研究
1.執行衛生署專題計畫取得之體檢車，該計畫於期滿後於98年4月29日贈予人社中心
2.油料費、維護費及其他相關費用，由衛生署專題計畫核銷",109,1,1,,02040,C,2,52020402030,07351500,225-BN,
240,109,1,,7,09611,2350,1668,29.00,,0,0.00,,51000.00,35000.00,生物醫學科學研究,109,1,1,,02040,C,2,52020402020,07351500,2415-QW,
240,109,1,,7,09606,2350,1668,29.00,,0,0.00,,47000.00,18000.00,南部科學研究,109,1,1,,02040,C,2,52020402020,07351500,2483-QL,
240,109,1,,6,10005,2378,1668,29.00,,0,0.00,,11000.00,20000.00,資訊科學研究,109,1,1,,02040,C,2,52020402010,07351500,2751-QH,
240,109,1,,7,09403,3828,1668,29.00,,0,0.00,,9000.00,80000.00,生物多樣性研究(預計109.01汰換),109,1,1,,02040,C,2,52020402020,07351500,3425-EG,
240,109,1,,4,09904,2457,1400,31.00,,0,0.00,,50000.00,45000.00,天文及天文物理研究,109,1,1,,02040,C,2,52020402010,07351500,3427-YG,
240,109,1,,7,09711,1998,1668,29.00,,0,0.00,,51000.00,22000.00,生物醫學科學研究,109,1,1,,02040,C,2,52020402020,07351500,3705-UY,
240,109,1,,4,10011,2362,1668,29.00,,0,0.00,,48000.00,58000.00,行政管理(100年外界捐贈),109,1,1,,02040,C,2,52020400100,07350400,3829-QH,
240,109,1,,6,09607,2378,1668,29.00,,0,0.00,,51000.00,56000.00,原子與分子研究,109,1,1,,02040,C,2,52020402010,07351500,4378-QL,
240,109,1,,4,09607,1998,1668,31.00,,0,0.00,,48000.00,41000.00,行政管理,109,1,1,,02040,C,2,52020400100,07350400,4433-QL,
240,109,1,,7,10003,2200,1668,29.00,,0,0.00,,51000.00,60000.00,細胞與個體生物學研究所,109,1,1,,02040,C,2,52020402020,07351500,4580-ZT,
240,109,1,,5,09612,2261,1668,29.00,,0,0.00,,51000.00,40000.00,人文社會科學研究,109,1,1,,02040,C,2,52020402030,07351500,6492-QW,
240,109,1,,4,09506,2349,1668,31.00,,0,0.00,,51000.00,42000.00,物理研究(外界贈送),109,1,1,,02040,C,2,52020402010,07350400,6607-QB,
240,109,1,,6,09709,2488,1668,29.00,,0,0.00,,48000.00,47000.00,行政管理,109,1,1,,02040,C,2,52020400100,07351500,7307-UW,
240,109,1,,6,09707,2488,1668,29.00,,0,0.00,,51000.00,40000.00,基因體研究計畫,109,1,1,,02040,C,2,52020402020,07351500,7438-QZ,
240,109,1,,4,09807,2359,1668,29.00,,0,0.00,,51000.00,43000.00,應用科學研究(節能標章),109,1,1,,02040,C,2,52020402010,07351500,7459-VA,
240,109,1,,2,09608,1998,1668,27.50,,0,0.00,,48000.00,30000.00,行政管理,109,1,1,,02040,C,2,52020400100,07351200,7530-QL,
240,109,1,,4,09508,2000,1668,29.00,,0,0.00,,51000.00,23000.00,生物醫學科學研究(外界贈送),109,1,1,,02040,C,2,52020402020,07350400,7665-QA,
240,109,1,,7,09803,2497,1668,25.90,,0,0.00,,51000.00,67000.00,生物多樣性研究,109,1,1,,02040,C,2,52020402020,07351500,8256-QH,
240,109,1,,7,09504,2694,1668,29.00,,0,0.00,,51000.00,44000.00,地球科學研究,109,1,1,,02040,C,2,52020402010,07351500,8306-ET,
240,109,1,,4,09809,1497,1668,31.00,,0,0.00,,51000.00,37000.00,物理研究(外界贈送),109,1,1,,02040,C,2,52020402010,07350400,8771-VB,
240,109,1,,5,09506,2694,1668,31.00,,0,0.00,,51000.00,80000.00,環境變遷研究,109,1,1,,02040,C,2,52020402010,07351500,8927-DA,
240,109,1,,4,09612,2354,1668,29.00,,0,0.00,,51000.00,30000.00,史學及考文研究(外界贈送),109,1,1,,02040,C,2,52020402030,07350400,9829-QW,
240,109,1,,5,10203,1998,1668,29.00,,0,0.00,,51000.00,23000.00,生物醫學科學研究,109,1,1,,02040,C,2,52020402020,07350900,AAC-3707,
240,109,1,,1,10304,2378,1668,29.00,,0,0.00,,34000.00,30000.00,史學及考文研究,109,1,1,,02040,C,2,52020402030,07351200,AGH-3530,
240,109,1,,4,10308,1798,1140,29.00,,0,0.00,,49000.00,62000.00,行政管理(油電車),109,1,1,,02040,C,2,52020400100,07350200,AJF-7139,
240,109,1,,2,10501,2351,1668,29.00,,0,0.00,,34000.00,13000.00,生物多樣性研究,109,1,1,,02040,C,2,52020402020,07351200,ANX-7131,
240,109,1,,8,09904,1968,1668,29.00,,0,0.00,,51000.00,36000.00,地球科學研究,109,1,1,,02040,C,2,52020402010,07351500,ARG-0970,
240,109,1,,4,10705,1798,1140,31.00,,0,0.00,,9000.00,62000.00,行政管理(油電車),109,1,1,,02040,C,2,52020400100,07350200,AWD-1560,
240,109,1,,4,10705,1798,1140,31.00,,0,0.00,,9000.00,62000.00,行政管理(油電車),109,1,1,,02040,C,2,52020400100,07350200,AWD-1561,
240,109,1,,5,10704,2359,1668,31.00,,0,0.00,,26000.00,80000.00,環境變遷研究中心,109,1,1,,02040,C,2,52020402010,07350900,AXC-3511,
240,109,1,,7,10706,2198,1668,29.00,,0,0.00,,26000.00,76000.00,生物多樣性研究,109,1,1,,02040,C,2,52020402020,07350901,AXE-0803,
240,109,1,,4,10901,1780,1140,28.80,,0,0.00,,9000.00,22000.00,經濟研究,109,1,1,,02040,C,2,52020402030,07350760,新增01,
240,109,1,,1,09709,0,0,0.00,,0,0.00,,0.00,0.00,分子生物研究(電動車),109,1,1,,02040,C,2,52020402020,07351500,電動車,
240,110,2,,1,10304,0,0,0.00,,0,0.00,,4000.00,2000.00,行政管理(輕型電動機車),110,1,1,,02040,C,2,52020400100,07351600,0001,
240,110,1,,1,10306,0,0,0.00,,0,0.00,,4000.00,2000.00,700-QJZ中國文哲研究,110,1,1,,02040,C,2,52020402030,07351600,0002,
240,110,4,,1,11001,0,0,0.00,,0,0.00,,27000.00,40000.00,南部院區行政營運(重型電動機車),110,1,1,,02040,C,2,52020404000,07351600,0003,
240,110,1,,4,09805,3456,1140,27.60,,0,0.00,,51000.00,95000.00,行政管理(油電車),110,1,1,,02040,C,2,52020400100,07350100,0528-QH,
240,110,1,,4,09807,2261,1668,25.60,,0,0.00,,51000.00,25000.00,分子生物研究,110,1,1,,02040,C,2,52020402020,07351500,0550-QH,
240,110,1,,6,09503,2694,417,27.60,,0,0.00,,13000.00,48000.00,物理研究,110,1,1,,02040,C,2,52020402010,07351500,0605-EU,
240,110,1,,7,09808,3301,1668,25.60,,0,0.00,,51000.00,65000.00,植物暨微生物學研究,110,1,1,,02040,C,2,52020402020,07351500,0691-QH,
240,110,1,,7,09506,2488,1668,25.60,,0,0.00,,21000.00,0.00,生物化學研究(預計110.07汰換),110,1,1,,02040,C,2,52020402020,07350900,0926-QB,
240,110,1,,5,09905,2359,1668,27.60,,0,0.00,,51000.00,20000.00,環境變遷研究(節能標章),110,1,1,,02040,C,2,52020402010,07351500,1171-QH,
240,110,1,,2,09604,7961,0,0.00,,0,0.00,,0.00,0.00,"人文社會科學研究
1.執行衛生署專題計畫取得之體檢車，該計畫於期滿後於98年4月29日贈予人社中心
2.油料費、維護費及其他相關費用，由衛生署專題計畫核銷",110,1,1,,02040,C,2,52020402030,07351500,225-BN,
240,110,1,,7,09611,2350,1668,25.60,,0,0.00,,51000.00,35000.00,生物醫學科學研究,110,1,1,,02040,C,2,52020402020,07351500,2415-QW,
240,110,1,,7,09606,2350,1668,25.60,,0,0.00,,48000.00,18000.00,南部院區農業生技,110,1,1,,02040,C,2,52020404000,07351500,2483-QL,
240,110,1,,6,10005,2378,1668,25.60,,0,0.00,,11000.00,20000.00,資訊科學研究,110,1,1,,02040,C,2,52020402010,07351500,2751-QH,
240,110,1,,4,09904,2457,1500,27.60,,0,0.00,,50000.00,45000.00,天文及天文物理研究,110,1,1,,02040,C,2,52020402010,07351500,3427-YG,
240,110,1,,7,09711,1998,1668,25.60,,0,0.00,,51000.00,22000.00,生物醫學科學研究,110,1,1,,02040,C,2,52020402020,07351500,3705-UY,
240,110,1,,4,10011,2362,1668,25.60,,0,0.00,,51000.00,58000.00,行政管理(100年外界捐贈),110,1,1,,02040,C,2,52020400100,07350400,3829-QH,
240,110,1,,6,09607,2378,1668,25.60,,0,0.00,,51000.00,56000.00,原子與分子研究,110,1,1,,02040,C,2,52020402010,07351500,4378-QL,
240,110,1,,4,09607,1998,1668,27.60,,0,0.00,,51000.00,41000.00,行政管理,110,1,1,,02040,C,2,52020400100,07350400,4433-QL,
240,110,1,,7,10003,2200,1668,25.60,,0,0.00,,51000.00,60000.00,細胞與個體生物學研究所,110,1,1,,02040,C,2,52020402020,07351500,4580-ZT,
240,110,1,,5,09612,2261,1668,25.60,,0,0.00,,30000.00,30000.00,人文社會科學研究,110,1,1,,02040,C,2,52020402030,07351500,6492-QW,
240,110,1,,4,09506,2349,834,27.60,,0,0.00,,26000.00,42000.00,物理研究(外界贈送),110,1,1,,02040,C,2,52020402010,07350400,6607-QB,
240,110,1,,6,09709,2488,1668,25.60,,0,0.00,,51000.00,47000.00,行政管理,110,1,1,,02040,C,2,52020400100,07351500,7307-UW,
240,110,1,,6,09707,2488,1668,25.60,,0,0.00,,51000.00,50000.00,基因體研究計畫,110,1,1,,02040,C,2,52020402020,07351500,7438-QZ,
240,110,1,,4,09807,2359,1668,25.60,,0,0.00,,51000.00,43000.00,應用科學研究(節能標章),110,1,1,,02040,C,2,52020402010,07351500,7459-VA,
240,110,1,,2,09608,1998,1668,24.10,,0,0.00,,51000.00,30000.00,行政管理,110,1,1,,02040,C,2,52020400100,07351200,7530-QL,
240,110,1,,7,09803,2497,1668,21.70,,0,0.00,,51000.00,57000.00,生物多樣性研究,110,1,1,,02040,C,2,52020402020,07351500,8256-QH,
240,110,1,,7,09504,2694,417,25.60,,0,0.00,,13000.00,44000.00,地球科學研究,110,1,1,,02040,C,2,52020402010,07351500,8306-ET,
240,110,1,,4,09809,1497,1668,27.60,,0,0.00,,51000.00,37000.00,物理研究(外界贈送),110,1,1,,02040,C,2,52020402010,07350400,8771-VB,
240,110,1,,5,09506,2694,695,27.60,,0,0.00,,21000.00,20000.00,環境變遷研究,110,1,1,,02040,C,2,52020402010,07351500,8927-DA,
240,110,1,,4,09612,2354,1668,25.60,,0,0.00,,51000.00,30000.00,史學及考文研究(外界贈送),110,1,1,,02040,C,2,52020402030,07350400,9829-QW,
240,110,1,,5,10203,1998,1668,25.60,,0,0.00,,51000.00,23000.00,生物醫學科學研究,110,1,1,,02040,C,2,52020402020,07350900,AAC-3707,
240,110,1,,1,10304,2378,1668,25.60,,0,0.00,,51000.00,30000.00,史學及考文研究,110,1,1,,02040,C,2,52020402030,07351200,AGH-3530,
240,110,1,,4,10308,1798,1140,25.60,,0,0.00,,51000.00,62000.00,行政管理(油電車),110,1,1,,02040,C,2,52020400100,07350200,AJF-7139,
240,110,1,,2,10501,2351,1668,25.60,,0,0.00,,34000.00,18000.00,生物多樣性研究,110,1,1,,02040,C,2,52020402020,07351200,ANX-7131,
240,110,1,,8,09904,1968,1668,25.60,,0,0.00,,51000.00,36000.00,地球科學研究,110,1,1,,02040,C,2,52020402010,07351500,ARG-0970,
240,110,1,,4,10705,1798,1140,27.60,,0,0.00,,26000.00,62000.00,行政管理(油電車),110,1,1,,02040,C,2,52020400100,07350200,AWD-1560,
240,110,1,,4,10705,1798,1140,27.60,,0,0.00,,26000.00,62000.00,行政管理(油電車),110,1,1,,02040,C,2,52020400100,07350200,AWD-1561,
240,110,1,,5,10704,2359,1668,27.60,,0,0.00,,34000.00,20000.00,環境變遷研究中心,110,1,1,,02040,C,2,52020402010,07350900,AXC-3511,
240,110,1,,7,10706,2198,1668,25.60,,0,0.00,,26000.00,71000.00,生物多樣性研究,110,1,1,,02040,C,2,52020402020,07350901,AXE-0803,
240,110,1,,5,10903,1998,1668,25.60,,0,0.00,,9000.00,71000.00,生物多樣性研究,110,1,1,,02040,C,2,52020402020,07350900,BEK-2392,
240,110,1,,4,10905,1798,1140,27.60,,0,0.00,,9000.00,42000.00,經濟學研究,110,1,1,,02040,C,2,52020402030,07350760,BFW-2795,
240,110,1,,7,11004,2359,1251,25.60,,0,0.00,,6000.00,37000.00,地球科學研究,110,1,1,,02040,C,2,52020402010,07351500,新增01,
240,110,1,,1,09709,0,0,0.00,,0,0.00,,0.00,0.00,分子生物研究(電動車),110,1,1,,02040,C,2,52020402020,07351500,電動車,
240,111,2,,1,10304,0,0,0.00,,0,0.00,,4000.00,2000.00,行政管理(輕型電動機車),111,1,1,,02040,C,2,52020400100,07351600,0001,
240,111,1,,1,10306,0,0,0.00,,0,0.00,,2000.00,2000.00,700-QJZ中國文哲研究,111,1,1,,02040,C,2,52020402030,07351600,0002,
240,111,2,,1,11006,0,0,0.00,,0,0.00,,4000.00,15000.00,南部院區/院區維運及興建工程,111,1,1,,02040,C,2,52020404000,07351610,0003,
240,111,2,,1,11012,0,0,0.00,,0,0.00,,3000.00,15000.00,南部院區/院區維運及興建工程,111,1,1,,02040,C,2,52020404000,07351610,0004,
240,111,1,,4,09805,3456,1140,32.00,,0,0.00,,56000.00,95000.00,1.行政管理(油電車)，原為首長座車。2.預計111.06汰換首長座車，原車輛轉為公務車使用。,111,1,1,,02040,C,2,52020400100,07350100,0528-QH,
240,111,1,,4,09807,2261,1668,30.00,,0,0.00,,51000.00,25000.00,分子生物研究,111,1,1,,02040,C,2,52020402020,07351500,0550-QH,
240,111,1,,7,09808,3301,1668,32.00,,0,0.00,,51000.00,65000.00,植物暨微生物學研究,111,1,1,,02040,C,2,52020402020,07351500,0691-QH,
240,111,1,,5,09905,2359,1668,32.00,,0,0.00,,51000.00,20000.00,環境變遷研究(節能標章),111,1,1,,02040,C,2,52020402010,07351500,1171-QH,
240,111,1,,2,09604,7961,0,0.00,,0,0.00,,0.00,0.00,"人文社會科學研究
1.執行衛生署專題計畫取得之體檢車，該計畫於期滿後於98年4月29日贈予人社中心
2.油料費、維護費及其他相關費用，由衛生署專題計畫核銷",111,1,1,,02040,C,2,52020402030,07351500,225-BN,
240,111,1,,7,09611,2350,1529,30.00,,0,0.00,,47000.00,23000.00,生物醫學科學研究,111,1,1,,02040,C,2,52020402020,07351500,2415-QW,
240,111,1,,7,09607,2350,1668,32.00,,0,0.00,,28000.00,18000.00,南部院區/農業生技（預計111.07汰換）,111,1,1,,02040,C,2,52020404000,07351500,2483-QL,
240,111,1,,6,10005,2378,1668,30.00,,0,0.00,,11000.00,20000.00,資訊科學研究,111,1,1,,02040,C,2,52020402010,07351500,2751-QH,
240,111,1,,4,09904,2457,1500,32.00,,0,0.00,,50000.00,45000.00,天文及天文物理研究,111,1,1,,02040,C,2,52020402010,07351500,3427-YG,
240,111,1,,7,09711,1998,1668,30.00,,0,0.00,,51000.00,33000.00,生物醫學科學研究,111,1,1,,02040,C,2,52020402020,07351500,3705-UY,
240,111,1,,4,10011,2362,1668,30.00,,0,0.00,,51000.00,58000.00,行政管理(100年外界捐贈),111,1,1,,02040,C,2,52020400100,07350400,3829-QH,
240,111,1,,6,09607,2378,834,30.00,,0,0.00,,25000.00,53000.00,原子與分子研究,111,1,1,,02040,C,2,52020402010,07351500,4378-QL,
240,111,1,,4,09607,1998,695,32.00,,0,0.00,,21000.00,41000.00,行政管理(將依規定辦理報廢),111,1,1,,02040,C,2,52020400100,07350400,4433-QL,
240,111,1,,7,10003,2200,1668,30.00,,0,0.00,,51000.00,60000.00,細胞與個體生物學研究,111,1,1,,02040,C,2,52020402020,07351500,4580-ZT,
240,111,1,,5,09612,2261,1668,30.00,,0,0.00,,51000.00,25000.00,人文社會科學研究,111,1,1,,02040,C,2,52020402030,07351500,6492-QW,
240,111,1,,6,09709,2488,1668,30.00,,0,0.00,,51000.00,47000.00,行政管理,111,1,1,,02040,C,2,52020400100,07351500,7307-UW,
240,111,1,,6,09707,2488,1668,30.00,,0,0.00,,51000.00,30000.00,基因體研究,111,1,1,,02040,C,2,52020402020,07351500,7438-QZ,
240,111,1,,4,09807,2359,1668,30.00,,0,0.00,,51000.00,34000.00,應用科學研究(節能標章),111,1,1,,02040,C,2,52020402010,07351500,7459-VA,
240,111,1,,2,09608,1998,556,28.50,,0,0.00,,17000.00,30000.00,行政管理(將依規定辦理報廢),111,1,1,,02040,C,2,52020400100,07351200,7530-QL,
240,111,1,,7,09803,2497,1668,25.60,,0,0.00,,51000.00,78000.00,生物多樣性研究,111,1,1,,02040,C,2,52020402020,07351500,8256-QH,
240,111,1,,4,09809,1497,1668,32.00,,0,0.00,,51000.00,37000.00,物理研究(外界贈送),111,1,1,,02040,C,2,52020402010,07350400,8771-VB,
240,111,1,,4,09612,2354,1668,30.00,,0,0.00,,51000.00,30000.00,史學及考文研究(外界贈送),111,1,1,,02040,C,2,52020402030,07350400,9829-QW,
240,111,1,,5,10203,1998,1668,30.00,,0,0.00,,51000.00,24000.00,生物醫學科學研究,111,1,1,,02040,C,2,52020402020,07350900,AAC-3707,
240,111,1,,1,10304,2378,1668,30.00,,0,0.00,,51000.00,30000.00,史學及考文研究,111,1,1,,02040,C,2,52020402030,07351500,AGH-3530,
240,111,1,,4,10308,1798,1140,30.00,,0,0.00,,51000.00,62000.00,行政管理(油電車),111,1,1,,02040,C,2,52020400100,07350200,AJF-7139,
240,111,1,,2,10501,2351,1668,30.00,,0,0.00,,51000.00,18000.00,生物多樣性研究,111,1,1,,02040,C,2,52020402020,07351200,ANX-7131,
240,111,1,,8,09904,1968,1668,30.00,,0,0.00,,51000.00,35000.00,地球科學研究,111,1,1,,02040,C,2,52020402010,07351500,ARG-0970,
240,111,1,,4,10705,1798,1140,32.00,,0,0.00,,26000.00,62000.00,行政管理(油電車),111,1,1,,02040,C,2,52020400100,07350200,AWD-1560,
