id,time,會計年度,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,預算數_原預算數,預算數_預算增減數,預算數_合計1,決算數_實現數,決算數_應收數,決算數_保留數,決算數_合計2,預決算比較增減數,決算數占預算數之比率
401,112,112,,,,2,0704010103-2,租金收入,,,7131000,0,7131000,6994416,0,0,6994416,-136584,98.08
401,112,112,,,2,,0704010500-2,廢舊物資售價,,,542000,0,542000,1304392,0,0,1304392,762392,240.66
401,112,112,7,,,,1200000000-8,其他收入,,,998000,0,998000,2512827,0,0,2512827,1514827,251.79
401,112,112,,22,,,1204010000-9,立法院,,,998000,0,998000,2512827,0,0,2512827,1514827,251.79
401,112,112,,,1,,1204010200-8,雜項收入,,,998000,0,998000,2512827,0,0,2512827,1514827,251.79
401,112,112,,,,1,1204010201-0,收回以前年度歲出,,,300000,0,300000,1594408,0,0,1594408,1294408,531.47
401,112,112,,,,2,1204010210-1,其他雜項收入,,,698000,0,698000,918419,0,0,918419,220419,131.58
401,112,112,,,,,經常門小計,,,,10876000,0,10876000,14757222,0,0,14757222,3881222,135.69
401,112,112,,,,,資本門小計,,0,0,0,0,0,0,0,0,0,0,0.00
401,112,112,,,,,合計,,,,10876000,0,10876000,14757222,0,0,14757222,3881222,135.69
501,105,105,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"109,873",0,0,"109,873","109,873",
501,105,105,,21,,,0405010000-7,司法院,,,0,0,0,"109,873",0,0,"109,873","109,873",
501,105,105,,,01,,0405010300-0,賠償收入,,,0,0,0,"109,873",0,0,"109,873","109,873",
501,105,105,,,,01,0405010301-3,一般賠償收入,,,0,0,0,"109,873",0,0,"109,873","109,873",
501,105,105,03,,,,0500000000-8,規費收入,,,"2,226,000",0,"2,226,000","1,269,656",0,0,"1,269,656","-956,344",57.04
501,105,105,,20,,,0505010000-2,司法院,,,"2,226,000",0,"2,226,000","1,269,656",0,0,"1,269,656","-956,344",57.04
501,105,105,,,01,,0505010100-7,行政規費收入,,,"30,000",0,"30,000","25,500",0,0,"25,500","-4,500",85.00
501,105,105,,,,01,0505010102-2,證照費,,,"30,000",0,"30,000","25,500",0,0,"25,500","-4,500",85.00
501,105,105,,,02,,0505010200-1,司法規費收入,,,"20,000",0,"20,000",610,0,0,610,"-19,390",3.05
501,105,105,,,,01,0505010204-2,行政訴訟費,,,"20,000",0,"20,000",610,0,0,610,"-19,390",3.05
501,105,105,,,03,,0505010300-6,使用規費收入,,,"2,176,000",0,"2,176,000","1,243,546",0,0,"1,243,546","-932,454",57.15
501,105,105,,,,01,0505010305-0,資料使用費,,,"2,176,000",0,"2,176,000","1,243,546",0,0,"1,243,546","-932,454",57.15
501,105,105,04,,,,0700000000-9,財產收入,,,"80,000",0,"80,000","7,617,493",0,0,"7,617,493","7,537,493","9,521.87"
501,105,105,,23,,,0705010000-3,司法院,,,"80,000",0,"80,000","7,617,493",0,0,"7,617,493","7,537,493","9,521.87"
501,105,105,,,01,,0705010600-0,廢舊物資售價,,,"80,000",0,"80,000","178,931",0,0,"178,931","98,931",223.66
501,105,105,,,02,,0705010100-8,財產孳息,,,0,0,0,"7,438,562",0,0,"7,438,562","7,438,562",
501,105,105,,,,01,0705010106-4,租金收入,,,0,0,0,"7,438,562",0,0,"7,438,562","7,438,562",
501,105,105,07,,,,1100000000-2,其他收入,,,"268,000",0,"268,000","389,236",0,0,"389,236","121,236",145.24
501,105,105,,24,,,1105010000-7,司法院,,,"268,000",0,"268,000","389,236",0,0,"389,236","121,236",145.24
501,105,105,,,01,,1105010900-8,雜項收入,,,"268,000",0,"268,000","389,236",0,0,"389,236","121,236",145.24
501,105,105,,,,01,1105010901-0,收回以前年度歲出,,,0,0,0,"21,516",0,0,"21,516","21,516",
501,105,105,,,,02,1105010909-2,其他雜項收入,,,"268,000",0,"268,000","367,720",0,0,"367,720","99,720",137.21
501,105,105,,,,,經常門小計,,,,"2,574,000",0,"2,574,000","9,386,258",0,0,"9,386,258","6,812,258",364.66
501,105,105,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
501,105,105,,,,,合計,,,,"2,574,000",0,"2,574,000","9,386,258",0,0,"9,386,258","6,812,258",364.66
501,106,106,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"231,466",0,0,"231,466","231,466",
501,106,106,,22,,,0405010000-7,司法院,,,0,0,0,"231,466",0,0,"231,466","231,466",
501,106,106,,,01,,0405010300-0,賠償收入,,,0,0,0,"231,466",0,0,"231,466","231,466",
501,106,106,,,,01,0405010301-3,一般賠償收入,,,0,0,0,"231,466",0,0,"231,466","231,466",
501,106,106,03,,,,0500000000-8,規費收入,,,"1,623,000",0,"1,623,000","1,201,608",0,0,"1,201,608","-421,392",74.04
501,106,106,,16,,,0505010000-2,司法院,,,"1,623,000",0,"1,623,000","1,201,608",0,0,"1,201,608","-421,392",74.04
501,106,106,,,01,,0505010100-7,行政規費收入,,,"30,000",0,"30,000","24,000",0,0,"24,000","-6,000",80.00
501,106,106,,,,01,0505010102-2,證照費,,,"30,000",0,"30,000","24,000",0,0,"24,000","-6,000",80.00
501,106,106,,,02,,0505010200-1,司法規費收入,,,"15,000",0,"15,000","5,333",0,0,"5,333","-9,667",35.55
501,106,106,,,,01,0505010204-2,行政訴訟費,,,"15,000",0,"15,000","5,333",0,0,"5,333","-9,667",35.55
501,106,106,,,03,,0505010300-6,使用規費收入,,,"1,578,000",0,"1,578,000","1,172,275",0,0,"1,172,275","-405,725",74.29
501,106,106,,,,01,0505010305-0,資料使用費,,,"1,578,000",0,"1,578,000","1,172,275",0,0,"1,172,275","-405,725",74.29
501,106,106,04,,,,0700000000-9,財產收入,,,"12,144,000",0,"12,144,000","13,191,477",0,0,"13,191,477","1,047,477",108.63
501,106,106,,23,,,0705010000-3,司法院,,,"12,144,000",0,"12,144,000","13,191,477",0,0,"13,191,477","1,047,477",108.63
501,106,106,,,01,,0705010100-8,財產孳息,,,"12,064,000",0,"12,064,000","12,950,886",0,0,"12,950,886","886,886",107.35
501,106,106,,,,01,0705010106-4,租金收入,,,"12,064,000",0,"12,064,000","12,950,886",0,0,"12,950,886","886,886",107.35
501,106,106,,,02,,0705010600-0,廢舊物資售價,,,"80,000",0,"80,000","240,591",0,0,"240,591","160,591",300.74
501,106,106,07,,,,1100000000-2,其他收入,,,"370,000",0,"370,000","388,406",0,0,"388,406","18,406",104.97
501,106,106,,24,,,1105010000-7,司法院,,,"370,000",0,"370,000","388,406",0,0,"388,406","18,406",104.97
501,106,106,,,01,,1105010900-8,雜項收入,,,"370,000",0,"370,000","388,406",0,0,"388,406","18,406",104.97
501,106,106,,,,01,1105010901-0,收回以前年度歲出,,,0,0,0,"9,435",0,0,"9,435","9,435",
501,106,106,,,,02,1105010909-2,其他雜項收入,,,"370,000",0,"370,000","378,971",0,0,"378,971","8,971",102.42
501,106,106,,,,,經常門小計,,,,"14,137,000",0,"14,137,000","15,012,957",0,0,"15,012,957","875,957",106.20
501,106,106,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
501,106,106,,,,,合計,,,,"14,137,000",0,"14,137,000","15,012,957",0,0,"15,012,957","875,957",106.20
501,107,107,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"639,299",0,0,"639,299","639,299",
501,107,107,,21,,,0405010000-7,司法院,,,0,0,0,"639,299",0,0,"639,299","639,299",
501,107,107,,,01,,0405010300-0,賠償收入,,,0,0,0,"639,299",0,0,"639,299","639,299",
501,107,107,,,,01,0405010301-3,一般賠償收入,,,0,0,0,"639,299",0,0,"639,299","639,299",
501,107,107,03,,,,0500000000-8,規費收入,,,"1,591,000",0,"1,591,000","1,199,096",0,0,"1,199,096","-391,904",75.37
501,107,107,,17,,,0505010000-2,司法院,,,"1,591,000",0,"1,591,000","1,199,096",0,0,"1,199,096","-391,904",75.37
501,107,107,,,01,,0505010100-7,行政規費收入,,,"30,000",0,"30,000","40,500",0,0,"40,500","10,500",135.00
501,107,107,,,,01,0505010102-2,證照費,,,"30,000",0,"30,000","40,500",0,0,"40,500","10,500",135.00
501,107,107,,,02,,0505010200-1,司法規費收入,,,"15,000",0,"15,000",0,0,0,0,"-15,000",0.00
501,107,107,,,,01,0505010204-2,行政訴訟費,,,"15,000",0,"15,000",0,0,0,0,"-15,000",0.00
501,107,107,,,03,,0505010300-6,使用規費收入,,,"1,546,000",0,"1,546,000","1,158,596",0,0,"1,158,596","-387,404",74.94
501,107,107,,,,01,0505010305-0,資料使用費,,,"1,546,000",0,"1,546,000","1,158,596",0,0,"1,158,596","-387,404",74.94
501,107,107,04,,,,0700000000-9,財產收入,,,"13,920,000",0,"13,920,000","14,055,225",0,0,"14,055,225","135,225",100.97
501,107,107,,22,,,0705010000-3,司法院,,,"13,920,000",0,"13,920,000","14,055,225",0,0,"14,055,225","135,225",100.97
501,107,107,,,01,,0705010100-8,財產孳息,,,"13,840,000",0,"13,840,000","13,838,508",0,0,"13,838,508","-1,492",99.99
501,107,107,,,,01,0705010106-4,租金收入,,,"13,840,000",0,"13,840,000","13,838,508",0,0,"13,838,508","-1,492",99.99
501,107,107,,,02,,0705010600-0,廢舊物資售價,,,"80,000",0,"80,000","216,717",0,0,"216,717","136,717",270.90
501,107,107,07,,,,1100000000-2,其他收入,,,"326,000",0,"326,000","406,280",0,0,"406,280","80,280",124.63
501,107,107,,23,,,1105010000-7,司法院,,,"326,000",0,"326,000","406,280",0,0,"406,280","80,280",124.63
501,107,107,,,01,,1105010900-8,雜項收入,,,"326,000",0,"326,000","406,280",0,0,"406,280","80,280",124.63
501,107,107,,,,01,1105010901-0,收回以前年度歲出,,,0,0,0,"2,393",0,0,"2,393","2,393",
501,107,107,,,,02,1105010909-2,其他雜項收入,,,"326,000",0,"326,000","403,887",0,0,"403,887","77,887",123.89
501,107,107,,,,,經常門小計,,,,"15,837,000",0,"15,837,000","16,299,900",0,0,"16,299,900","462,900",102.92
501,107,107,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
501,107,107,,,,,合計,,,,"15,837,000",0,"15,837,000","16,299,900",0,0,"16,299,900","462,900",102.92
501,108,108,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"404,511",0,0,"404,511","404,511",
501,108,108,,22,,,0405010000-7,司法院,,,0,0,0,"404,511",0,0,"404,511","404,511",
501,108,108,,,01,,0405010300-0,賠償收入,,,0,0,0,"404,511",0,0,"404,511","404,511",
501,108,108,,,,01,0405010301-3,一般賠償收入,,,0,0,0,"404,511",0,0,"404,511","404,511",
501,108,108,03,,,,0500000000-8,規費收入,,,"1,596,000",0,"1,596,000","1,156,262",0,0,"1,156,262","-439,738",72.45
501,108,108,,19,,,0505010000-2,司法院,,,"1,596,000",0,"1,596,000","1,156,262",0,0,"1,156,262","-439,738",72.45
501,108,108,,,01,,0505010100-7,行政規費收入,,,"30,000",0,"30,000","34,500",0,0,"34,500","4,500",115.00
501,108,108,,,,01,0505010102-2,證照費,,,"30,000",0,"30,000","34,500",0,0,"34,500","4,500",115.00
501,108,108,,,02,,0505010200-1,司法規費收入,,,"12,000",0,"12,000",0,0,0,0,"-12,000",0.00
501,108,108,,,,01,0505010204-2,行政訴訟費,,,"12,000",0,"12,000",0,0,0,0,"-12,000",0.00
501,108,108,,,03,,0505010300-6,使用規費收入,,,"1,554,000",0,"1,554,000","1,121,762",0,0,"1,121,762","-432,238",72.19
501,108,108,,,,01,0505010305-0,資料使用費,,,"1,554,000",0,"1,554,000","1,121,762",0,0,"1,121,762","-432,238",72.19
501,108,108,04,,,,0700000000-9,財產收入,,,"13,920,000",0,"13,920,000","13,964,909",0,0,"13,964,909","44,909",100.32
501,108,108,,22,,,0705010000-3,司法院,,,"13,920,000",0,"13,920,000","13,964,909",0,0,"13,964,909","44,909",100.32
501,108,108,,,01,,0705010100-8,財產孳息,,,"13,840,000",0,"13,840,000","13,838,508",0,0,"13,838,508","-1,492",99.99
501,108,108,,,,01,0705010106-4,租金收入,,,"13,840,000",0,"13,840,000","13,838,508",0,0,"13,838,508","-1,492",99.99
501,108,108,,,02,,0705010600-0,廢舊物資售價,,,"80,000",0,"80,000","126,401",0,0,"126,401","46,401",158.00
501,108,108,07,,,,1100000000-2,其他收入,,,"400,000",0,"400,000","3,109,001",0,0,"3,109,001","2,709,001",777.25
501,108,108,,23,,,1105010000-7,司法院,,,"400,000",0,"400,000","3,109,001",0,0,"3,109,001","2,709,001",777.25
501,108,108,,,01,,1105010900-8,雜項收入,,,"400,000",0,"400,000","3,109,001",0,0,"3,109,001","2,709,001",777.25
501,108,108,,,,01,1105010901-0,收回以前年度歲出,,,0,0,0,"2,673,567",0,0,"2,673,567","2,673,567",
501,108,108,,,,02,1105010909-2,其他雜項收入,,,"400,000",0,"400,000","435,434",0,0,"435,434","35,434",108.86
501,108,108,,,,,經常門小計,,,,"15,916,000",0,"15,916,000","18,634,683",0,0,"18,634,683","2,718,683",117.08
501,108,108,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
501,108,108,,,,,合計,,,,"15,916,000",0,"15,916,000","18,634,683",0,0,"18,634,683","2,718,683",117.08
501,110,110,2,,,,0400000000-2,罰款及賠償收入,,,0,0,0,2704423,0,0,2704423,2704423,0.00
501,110,110,,22,,,0405010000-7,司法院,,,0,0,0,2704423,0,0,2704423,2704423,0.00
501,110,110,,,1,,0405010300-0,賠償收入,,,0,0,0,2704423,0,0,2704423,2704423,0.00
501,110,110,,,,1,0405010301-3,一般賠償收入,,,0,0,0,2704423,0,0,2704423,2704423,0.00
501,110,110,3,,,,0500000000-8,規費收入,,,1139000,0,1139000,1132970,0,0,1132970,-6030,99.47
501,110,110,,16,,,0505010000-2,司法院,,,1139000,0,1139000,1132970,0,0,1132970,-6030,99.47
501,110,110,,,1,,0505010100-7,行政規費收入,,,36000,0,36000,24000,0,0,24000,-12000,66.67
501,110,110,,,,1,0505010102-2,證照費,,,36000,0,36000,24000,0,0,24000,-12000,66.67
501,110,110,,,3,,0505010300-6,使用規費收入,,,1103000,0,1103000,1108970,0,0,1108970,5970,100.54
501,110,110,,,,1,0505010303-4,資料使用費,,,1103000,0,1103000,1108970,0,0,1108970,5970,100.54
501,110,110,4,,,,0700000000-9,財產收入,,,13920000,0,13920000,13441776,0,0,13441776,-478224,96.56
501,110,110,,23,,,0705010000-3,司法院,,,13920000,0,13920000,13441776,0,0,13441776,-478224,96.56
501,110,110,,,1,,0705010100-8,財產孳息,,,13840000,0,13840000,13167567,0,0,13167567,-672433,95.14
501,110,110,,,,1,0705010103-6,租金收入,,,13840000,0,13840000,13167567,0,0,13167567,-672433,95.14
501,110,110,,,2,,0705010500-6,廢舊物資售價,,,80000,0,80000,274209,0,0,274209,194209,342.76
501,110,110,7,,,,1200000000-8,其他收入,,,2020000,0,2020000,1070806,0,0,1070806,-949194,53.01
501,110,110,,25,,,1205010000-2,司法院,,,2020000,0,2020000,1070806,0,0,1070806,-949194,53.01
501,110,110,,,1,,1205010200-1,雜項收入,,,2020000,0,2020000,1070806,0,0,1070806,-949194,53.01
501,110,110,,,,1,1205010201-4,收回以前年度歲出,,,0,0,0,29972,0,0,29972,29972,0.00
501,110,110,,,,2,1205010210-5,其他雜項收入,,,2020000,0,2020000,1040834,0,0,1040834,-979166,51.53
501,110,110,,,,,經常門小計,,,,17079000,0,17079000,18349975,0,0,18349975,1270975,107.44
501,110,110,,,,,資本門小計,,0,0,0,0,0,0,0,0,0,0,0.00
501,110,110,,,,,合計,,,,17079000,0,17079000,18349975,0,0,18349975,1270975,107.44
501,112,112,2,,,,0400000000-2,罰款及賠償收入,,,0,0,0,923586,0,0,923586,923586,0.00
501,112,112,,21,,,0405010000-7,司法院,,,0,0,0,923586,0,0,923586,923586,0.00
501,112,112,,,1,,0405010300-0,賠償收入,,,0,0,0,923586,0,0,923586,923586,0.00
501,112,112,,,,1,0405010301-3,一般賠償收入,,,0,0,0,923586,0,0,923586,923586,0.00
501,112,112,3,,,,0500000000-8,規費收入,,,1152000,0,1152000,1044499,0,0,1044499,-107501,90.67
501,112,112,,14,,,0505010000-2,司法院,,,1152000,0,1152000,1044499,0,0,1044499,-107501,90.67
501,112,112,,,1,,0505010100-7,行政規費收入,,,45000,0,45000,45000,0,0,45000,0,100.00
501,112,112,,,,1,0505010102-2,證照費,,,45000,0,45000,45000,0,0,45000,0,100.00
501,112,112,,,2,,0505010300-6,使用規費收入,,,1107000,0,1107000,999499,0,0,999499,-107501,90.29
501,112,112,,,,1,0505010303-4,資料使用費,,,1107000,0,1107000,999499,0,0,999499,-107501,90.29
501,112,112,4,,,,0700000000-9,財產收入,,,500000,0,500000,441553,0,0,441553,-58447,88.31
501,112,112,,23,,,0705010000-3,司法院,,,500000,0,500000,441553,0,0,441553,-58447,88.31
501,112,112,,,1,,0705010100-8,財產孳息,,,420000,0,420000,419688,0,0,419688,-312,99.93
501,112,112,,,,1,0705010103-6,租金收入,,,420000,0,420000,419688,0,0,419688,-312,99.93
501,112,112,,,2,,0705010500-6,廢舊物資售價,,,80000,0,80000,21865,0,0,21865,-58135,27.33
501,112,112,7,,,,1200000000-8,其他收入,,,1514000,0,1514000,3401638,0,0,3401638,1887638,224.68
501,112,112,,23,,,1205010000-2,司法院,,,1514000,0,1514000,3401638,0,0,3401638,1887638,224.68
501,112,112,,,1,,1205010200-1,雜項收入,,,1514000,0,1514000,3401638,0,0,3401638,1887638,224.68
501,112,112,,,,1,1205010201-4,收回以前年度歲出,,,0,0,0,2237533,0,0,2237533,2237533,0.00
501,112,112,,,,2,1205010210-5,其他雜項收入,,,1514000,0,1514000,1164105,0,0,1164105,-349895,76.89
501,112,112,,,,,經常門小計,,,,3166000,0,3166000,5811276,0,0,5811276,2645276,183.55
501,112,112,,,,,資本門小計,,0,0,0,0,0,0,0,0,0,0,0.00
501,112,112,,,,,合計,,,,3166000,0,3166000,5811276,0,0,5811276,2645276,183.55
2001,105,105,02,,,,0400000000-2,罰款及賠償收入,,,"10,700,000",0,"10,700,000","20,938,321",0,0,"20,938,321","10,238,321",195.69
2001,105,105,,87,,,0420010000-8,教育部,,,"10,700,000",0,"10,700,000","20,938,321",0,0,"20,938,321","10,238,321",195.69
2001,105,105,,,01,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,"1,064,670",0,0,"1,064,670","1,064,670",
2001,105,105,,,,01,0420010101-5,罰金罰鍰,,,0,0,0,"1,064,670",0,0,"1,064,670","1,064,670",
2001,105,105,,,02,,0420010300-1,賠償收入,,,"10,700,000",0,"10,700,000","19,873,651",0,0,"19,873,651","9,173,651",185.74
2001,105,105,,,,01,0420010301-4,一般賠償收入,,,"10,700,000",0,"10,700,000","19,873,651",0,0,"19,873,651","9,173,651",185.74
2001,105,105,03,,,,0500000000-8,規費收入,,,"29,217,000",0,"29,217,000","30,123,004",0,0,"30,123,004","906,004",103.10
2001,105,105,,77,,,0520010000-3,教育部,,,"29,217,000",0,"29,217,000","30,123,004",0,0,"30,123,004","906,004",103.10
2001,105,105,,,01,,0520010100-8,行政規費收入,,,"27,588,000",0,"27,588,000","25,656,820",0,0,"25,656,820","-1,931,180",93.00
2001,105,105,,,,01,0520010101-0,審查費,,,"300,000",0,"300,000","934,200",0,0,"934,200","634,200",311.40
2001,105,105,,,,02,0520010104-9,考試報名費,,,"27,288,000",0,"27,288,000","24,722,620",0,0,"24,722,620","-2,565,380",90.60
2001,105,105,,,02,,0520010300-7,使用規費收入,,,"1,629,000",0,"1,629,000","4,466,184",0,0,"4,466,184","2,837,184",274.17
2001,105,105,,,,01,0520010305-0,資料使用費,,,"7,000",0,"7,000","1,499,827",0,0,"1,499,827","1,492,827","21,426.10"
2001,105,105,,,,02,0520010312-6,場地設施使用費,,,"1,622,000",0,"1,622,000","2,899,420",0,0,"2,899,420","1,277,420",178.76
2001,105,105,,,,03,0520010313-9,服務費,,,0,0,0,"66,937",0,0,"66,937","66,937",
2001,105,105,04,,,,0700000000-9,財產收入,,,"1,077,000",0,"1,077,000","10,595,939",0,0,"10,595,939","9,518,939",983.84
2001,105,105,,97,,,0720010000-4,教育部,,,"1,077,000",0,"1,077,000","10,595,939",0,0,"10,595,939","9,518,939",983.84
2001,105,105,,,01,,0720010100-9,財產孳息,,,"962,000",0,"962,000","9,661,154",0,0,"9,661,154","8,699,154","1,004.28"
2001,105,105,,,,01,0720010101-1,利息收入,,,0,0,0,"1,403,456",0,0,"1,403,456","1,403,456",
2001,105,105,,,,02,0720010105-2,權利金,,,0,0,0,"304,805",0,0,"304,805","304,805",
2001,105,105,,,,03,0720010106-5,租金收入,,,"962,000",0,"962,000","7,952,893",0,0,"7,952,893","6,990,893",826.70
2001,105,105,,,02,,0720010200-3,財產售價,,,0,0,0,"865,020",0,0,"865,020","865,020",
2001,105,105,,,,01,0720010202-9*,土地售價,,,0,0,0,"865,020",0,0,"865,020","865,020",
2001,105,105,,,03,,0720010600-1,廢舊物資售價,,,"115,000",0,"115,000","69,765",0,0,"69,765","-45,235",60.67
2001,105,105,07,,,,1100000000-2,其他收入,,,"204,382,000",0,"204,382,000","303,897,324",0,0,"303,897,324","99,515,324",148.69
2001,105,105,,101,,,1120010000-8,教育部,,,"204,382,000",0,"204,382,000","303,897,324",0,0,"303,897,324","99,515,324",148.69
2001,105,105,,,01,,1120010900-9,雜項收入,,,"204,382,000",0,"204,382,000","303,897,324",0,0,"303,897,324","99,515,324",148.69
2001,105,105,,,,01,1120010901-1,收回以前年度歲出,,,"200,000,000",0,"200,000,000","294,821,718",0,0,"294,821,718","94,821,718",147.41
2001,105,105,,,,02,1120010909-3,其他雜項收入,,,"4,382,000",0,"4,382,000","9,075,606",0,0,"9,075,606","4,693,606",207.11
2001,105,105,,,,,經常門小計,,,,"245,376,000",0,"245,376,000","364,689,568",0,0,"364,689,568","119,313,568",148.62
2001,105,105,,,,,資本門小計,,,,0,0,0,"865,020",0,0,"865,020","865,020",
2001,105,105,,,,,合計,,,,"245,376,000",0,"245,376,000","365,554,588",0,0,"365,554,588","120,178,588",148.98
2001,106,106,02,,,,0400000000-2,罰款及賠償收入,,,"10,700,000",0,"10,700,000","24,197,535",0,0,"24,197,535","13,497,535",226.15
2001,106,106,,84,,,0420010000-8,教育部,,,"10,700,000",0,"10,700,000","24,197,535",0,0,"24,197,535","13,497,535",226.15
2001,106,106,,,01,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,"1,150,500",0,0,"1,150,500","1,150,500",
2001,106,106,,,,01,0420010101-5,罰金罰鍰,,,0,0,0,"1,150,500",0,0,"1,150,500","1,150,500",
2001,106,106,,,03,,0420010300-1,賠償收入,,,"10,700,000",0,"10,700,000","23,047,035",0,0,"23,047,035","12,347,035",215.39
2001,106,106,,,,01,0420010301-4,一般賠償收入,,,"10,700,000",0,"10,700,000","23,047,035",0,0,"23,047,035","12,347,035",215.39
2001,106,106,03,,,,0500000000-8,規費收入,,,"35,083,000",0,"35,083,000","36,064,957",0,0,"36,064,957","981,957",102.80
2001,106,106,,73,,,0520010000-3,教育部,,,"35,083,000",0,"35,083,000","36,064,957",0,0,"36,064,957","981,957",102.80
2001,106,106,,,01,,0520010100-8,行政規費收入,,,"32,400,000",0,"32,400,000","33,138,611",0,0,"33,138,611","738,611",102.28
2001,106,106,,,,01,0520010101-0,審查費,,,"400,000",0,"400,000","460,500",0,0,"460,500","60,500",115.13
2001,106,106,,,,02,0520010104-9,考試報名費,,,"32,000,000",0,"32,000,000","32,678,111",0,0,"32,678,111","678,111",102.12
2001,106,106,,,02,,0520010300-7,使用規費收入,,,"2,683,000",0,"2,683,000","2,926,346",0,0,"2,926,346","243,346",109.07
2001,106,106,,,,01,0520010305-0,資料使用費,,,"5,000",0,"5,000","1,158,806",0,0,"1,158,806","1,153,806","23,176.12"
2001,106,106,,,,02,0520010312-6,場地設施使用費,,,"2,678,000",0,"2,678,000","1,767,540",0,0,"1,767,540","-910,460",66.00
2001,106,106,04,,,,0700000000-9,財產收入,,,"1,086,000",0,"1,086,000","6,082,312",0,0,"6,082,312","4,996,312",560.07
2001,106,106,,100,,,0720010000-4,教育部,,,"1,086,000",0,"1,086,000","6,082,312",0,0,"6,082,312","4,996,312",560.07
2001,106,106,,,01,,0720010100-9,財產孳息,,,"971,000",0,"971,000","5,862,159",0,0,"5,862,159","4,891,159",603.72
2001,106,106,,,,01,0720010101-1,利息收入,,,0,0,0,"722,160",0,0,"722,160","722,160",
2001,106,106,,,,02,0720010105-2,權利金,,,0,0,0,"3,500,309",0,0,"3,500,309","3,500,309",
2001,106,106,,,,03,0720010106-5,租金收入,,,"971,000",0,"971,000","1,639,690",0,0,"1,639,690","668,690",168.87
2001,106,106,,,02,,0720010600-1,廢舊物資售價,,,"115,000",0,"115,000","220,153",0,0,"220,153","105,153",191.44
2001,106,106,07,,,,1100000000-2,其他收入,,,"210,000,000",0,"210,000,000","597,343,685",0,0,"597,343,685","387,343,685",284.45
2001,106,106,,97,,,1120010000-8,教育部,,,"210,000,000",0,"210,000,000","597,343,685",0,0,"597,343,685","387,343,685",284.45
2001,106,106,,,01,,1120010900-9,雜項收入,,,"210,000,000",0,"210,000,000","597,343,685",0,0,"597,343,685","387,343,685",284.45
2001,106,106,,,,01,1120010901-1,收回以前年度歲出,,,"200,000,000",0,"200,000,000","327,108,336",0,0,"327,108,336","127,108,336",163.55
2001,106,106,,,,02,1120010909-3,其他雜項收入,,,"10,000,000",0,"10,000,000","270,235,349",0,0,"270,235,349","260,235,349","2,702.35"
2001,106,106,,,,,經常門小計,,,,"256,869,000",0,"256,869,000","663,688,489",0,0,"663,688,489","406,819,489",258.38
2001,106,106,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
2001,106,106,,,,,合計,,,,"256,869,000",0,"256,869,000","663,688,489",0,0,"663,688,489","406,819,489",258.38
2001,107,107,02,,,,0400000000-2,罰款及賠償收入,,,"13,600,000",0,"13,600,000","25,982,831",0,0,"25,982,831","12,382,831",191.05
2001,107,107,,86,,,0420010000-8,教育部,,,"13,600,000",0,"13,600,000","25,982,831",0,0,"25,982,831","12,382,831",191.05
2001,107,107,,,01,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,"1,966,500",0,0,"1,966,500","1,966,500",
2001,107,107,,,,01,0420010101-5,罰金罰鍰,,,0,0,0,"1,966,500",0,0,"1,966,500","1,966,500",
2001,107,107,,,02,,0420010300-1,賠償收入,,,"13,600,000",0,"13,600,000","24,016,331",0,0,"24,016,331","10,416,331",176.59
2001,107,107,,,,01,0420010301-4,一般賠償收入,,,"13,600,000",0,"13,600,000","24,016,331",0,0,"24,016,331","10,416,331",176.59
2001,107,107,03,,,,0500000000-8,規費收入,,,"41,305,000",0,"41,305,000","33,729,476",0,0,"33,729,476","-7,575,524",81.66
2001,107,107,,76,,,0520010000-3,教育部,,,"41,305,000",0,"41,305,000","33,729,476",0,0,"33,729,476","-7,575,524",81.66
2001,107,107,,,01,,0520010100-8,行政規費收入,,,"38,400,000",0,"38,400,000","33,040,883",0,0,"33,040,883","-5,359,117",86.04
2001,107,107,,,,01,0520010101-0,審查費,,,"400,000",0,"400,000","378,500",0,0,"378,500","-21,500",94.63
2001,107,107,,,,02,0520010104-9,考試報名費,,,"38,000,000",0,"38,000,000","32,662,383",0,0,"32,662,383","-5,337,617",85.95
2001,107,107,,,02,,0520010300-7,使用規費收入,,,"2,905,000",0,"2,905,000","688,593",0,0,"688,593","-2,216,407",23.70
2001,107,107,,,,01,0520010305-0,資料使用費,,,"5,000",0,"5,000","63,443",0,0,"63,443","58,443","1,268.86"
2001,107,107,,,,02,0520010312-6,場地設施使用費,,,"2,900,000",0,"2,900,000","625,100",0,0,"625,100","-2,274,900",21.56
2001,107,107,,,,03,0520010313-9,服務費,,,0,0,0,50,0,0,50,50,
