id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額
401,10809,108,10,2,3601,資本資產總額,5169278176
401,10810,108,10,2,1401,土地,3649666289
401,10810,108,10,2,1404,房屋建築及設備,1041902098
401,10810,108,10,2,1405,機械及設備,118504357
401,10810,108,10,2,1406,交通及運輸設備,170892060
401,10810,108,10,2,1407,雜項設備,49509645
401,10810,108,10,2,1601,無形資產,124944360
401,10810,108,10,2,3601,資本資產總額,5155418809
401,10811,108,11,2,1401,土地,3649666289
401,10811,108,11,2,1404,房屋建築及設備,1039657299
401,10811,108,11,2,1405,機械及設備,112717249
401,10811,108,11,2,1406,交通及運輸設備,166255935
401,10811,108,11,2,1407,雜項設備,48159076
401,10811,108,11,2,1601,無形資產,123986861
401,10811,108,11,2,3601,資本資產總額,5140442709
401,10812,108,12,2,1401,土地,3649666289
401,10812,108,12,2,1404,房屋建築及設備,1037818631
401,10812,108,12,2,1405,機械及設備,128002935
401,10812,108,12,2,1406,交通及運輸設備,180371055
401,10812,108,12,2,1407,雜項設備,49148606
401,10812,108,12,2,1601,無形資產,150900481
401,10812,108,12,2,3601,資本資產總額,5195907997
401,105,105,12,2,1401,土地,3188239817
401,105,105,12,2,1404,房屋建築及設備,1346281435
401,105,105,12,2,1405,機械及設備,270360355
401,105,105,12,2,1406,交通及運輸設備,146405608
401,105,105,12,2,1407,雜項設備,71020007
401,105,105,12,2,1601,無形資產,142840560
401,105,105,12,2,3601,資本資產總額,5165147782
401,106,106,12,2,1401,土地,3387994817
401,106,106,12,2,1404,房屋建築及設備,1320399199
401,106,106,12,2,1405,機械及設備,211638040
401,106,106,12,2,1406,交通及運輸設備,162019796
401,106,106,12,2,1407,雜項設備,63907524
401,106,106,12,2,1601,無形資產,185847744
401,106,106,12,2,3601,資本資產總額,5331807120
401,107,107,12,2,1401,土地,3300616772,3387994817
401,107,107,12,2,1404,房屋建築及設備,1297560524,1320399199
401,107,107,12,2,1405,機械及設備,159803151,211638040
401,107,107,12,2,1406,交通及運輸設備,173569663,162019796
401,107,107,12,2,1407,雜項設備,57409291,63907524
401,107,107,12,2,1601,無形資產,165127466,185847744
401,107,107,12,2,3601,資本資產總額,5154086867,5331807120
401,108,108,12,2,1401,土地,3649666289,3300616772
401,108,108,12,2,1404,房屋建築及設備,1037818631,1297560524
401,108,108,12,2,1405,機械及設備,128002935,159803151
401,108,108,12,2,1406,交通及運輸設備,180371055,173569663
401,108,108,12,2,1407,雜項設備,49148606,57409291
401,108,108,12,2,1601,無形資產,150900481,165127466
401,108,108,12,2,3601,資本資產總額,5195907997,5154086867
501,105,105,12,2,1401,土地,2414227293
501,105,105,12,2,1404,房屋建築及設備,169888915
501,105,105,12,2,1405,機械及設備,38362847
501,105,105,12,2,1406,交通及運輸設備,10214211
501,105,105,12,2,1407,雜項設備,10916400
501,105,105,12,2,1601,無形資產,89315990
501,105,105,12,2,3601,資本資產總額,2732925656
501,106,106,12,2,1401,土地,2607465093,2414227293
501,106,106,12,2,1404,房屋建築及設備,162856430,169888915
501,106,106,12,2,1405,機械及設備,38269199,38362847
501,106,106,12,2,1406,交通及運輸設備,9478131,10214211
501,106,106,12,2,1407,雜項設備,13146320,10916400
501,106,106,12,2,1601,無形資產,101096996,89315990
501,106,106,12,2,3601,資本資產總額,2932312169,2732925656
501,107,107,12,2,1401,土地,2488410191,2607465093
501,107,107,12,2,1404,房屋建築及設備,155841794,162856430
501,107,107,12,2,1405,機械及設備,33914781,38269199
501,107,107,12,2,1406,交通及運輸設備,9063092,9478131
501,107,107,12,2,1407,雜項設備,13897777,13146320
501,107,107,12,2,1601,無形資產,113863526,101096996
501,107,107,12,2,3601,資本資產總額,2814991161,2932312169
501,108,108,12,2,1401,土地,2488410191,2488410191
501,108,108,12,2,1404,房屋建築及設備,148827158,155841794
501,108,108,12,2,1405,機械及設備,57328307,33914781
501,108,108,12,2,1406,交通及運輸設備,6611432,9063092
501,108,108,12,2,1407,雜項設備,15942627,13897777
501,108,108,12,2,1601,無形資產,141861448,113863526
501,108,108,12,2,3601,資本資產總額,2858981163,2814991161
2001,10501,105,01,2,1302,非採權益法之股權投資,8
2001,10501,105,01,2,1401,土地,263171889902
2001,10501,105,01,2,1402,土地改良物,5131262439
2001,10501,105,01,2,1404,房屋建築及設備,155829198498
2001,10501,105,01,2,1405,機械及設備,263424988
2001,10501,105,01,2,1406,交通及運輸設備,57256638
2001,10501,105,01,2,1407,雜項設備,195027552
2001,10501,105,01,2,1410,收藏品及傳承資產,10226450842
2001,10501,105,01,2,1411,購建中固定資產,43007883
2001,10501,105,01,2,1601,無形資產,51496735
2001,10501,105,01,2,3601,資本資產總額,434969015485
2001,10502,105,02,2,1302,非採權益法之股權投資,8
2001,10502,105,02,2,1401,土地,263247297949
2001,10502,105,02,2,1402,土地改良物,5131261853
2001,10502,105,02,2,1404,房屋建築及設備,155829110997
2001,10502,105,02,2,1405,機械及設備,261216591
2001,10502,105,02,2,1406,交通及運輸設備,57240397
2001,10502,105,02,2,1407,雜項設備,195680283
2001,10502,105,02,2,1410,收藏品及傳承資產,10226450842
2001,10502,105,02,2,1411,購建中固定資產,42626863
2001,10502,105,02,2,1601,無形資產,51475669
2001,10502,105,02,2,3601,資本資產總額,435042361452
2001,10503,105,03,2,1302,非採權益法之股權投資,8
2001,10503,105,03,2,1401,土地,263247297949
2001,10503,105,03,2,1402,土地改良物,5131261267
2001,10503,105,03,2,1404,房屋建築及設備,155732764556
2001,10503,105,03,2,1405,機械及設備,259676635
2001,10503,105,03,2,1406,交通及運輸設備,57110003
2001,10503,105,03,2,1407,雜項設備,194786211
2001,10503,105,03,2,1410,收藏品及傳承資產,10226580842
2001,10503,105,03,2,1411,購建中固定資產,46930434
2001,10503,105,03,2,1601,無形資產,52729406
2001,10503,105,03,2,3601,資本資產總額,434949137311
2001,10504,105,04,2,1302,非採權益法之股權投資,8
2001,10504,105,04,2,1401,土地,263247297949
2001,10504,105,04,2,1402,土地改良物,5131260681
2001,10504,105,04,2,1404,房屋建築及設備,155732677055
2001,10504,105,04,2,1405,機械及設備,258347133
2001,10504,105,04,2,1406,交通及運輸設備,57171959
2001,10504,105,04,2,1407,雜項設備,194600498
2001,10504,105,04,2,1410,收藏品及傳承資產,10226580842
2001,10504,105,04,2,1411,購建中固定資產,47595727
2001,10504,105,04,2,1601,無形資產,52708340
2001,10504,105,04,2,3601,資本資產總額,434948240192
2001,10505,105,05,2,1302,非採權益法之股權投資,8
2001,10505,105,05,2,1401,土地,227914278903
2001,10505,105,05,2,1402,土地改良物,388133110
2001,10505,105,05,2,1404,房屋建築及設備,57816511792
2001,10505,105,05,2,1405,機械及設備,127439779
2001,10505,105,05,2,1406,交通及運輸設備,8520396
2001,10505,105,05,2,1407,雜項設備,82455020
2001,10505,105,05,2,1410,收藏品及傳承資產,10003292482
2001,10505,105,05,2,1411,購建中固定資產,48264746
2001,10505,105,05,2,1601,無形資產,52687273
2001,10505,105,05,2,3601,資本資產總額,296441583509
2001,10506,105,06,2,1302,非採權益法之股權投資,8
2001,10506,105,06,2,1401,土地,227916395703
2001,10506,105,06,2,1402,土地改良物,388132524
2001,10506,105,06,2,1404,房屋建築及設備,57815551854
2001,10506,105,06,2,1405,機械及設備,159084375
2001,10506,105,06,2,1406,交通及運輸設備,8439235
2001,10506,105,06,2,1407,雜項設備,82502133
2001,10506,105,06,2,1410,收藏品及傳承資產,10202495026
2001,10506,105,06,2,1411,購建中固定資產,54111886
2001,10506,105,06,2,1601,無形資產,52666207
2001,10506,105,06,2,3601,資本資產總額,296679378951
2001,10507,105,07,2,1302,非採權益法之股權投資,8
2001,10507,105,07,2,1401,土地,238016893035
2001,10507,105,07,2,1402,土地改良物,387200514
2001,10507,105,07,2,1404,房屋建築及設備,57366107095
2001,10507,105,07,2,1405,機械及設備,157469428
2001,10507,105,07,2,1406,交通及運輸設備,8191146
2001,10507,105,07,2,1407,雜項設備,78746685
2001,10507,105,07,2,1410,收藏品及傳承資產,12322805768
2001,10507,105,07,2,1411,購建中固定資產,54194003
2001,10507,105,07,2,1601,無形資產,52647335
2001,10507,105,07,2,3601,資本資產總額,308444255017
2001,10508,105,08,2,1302,非採權益法之股權投資,8
2001,10508,105,08,2,1401,土地,238016893035
2001,10508,105,08,2,1402,土地改良物,387199928
2001,10508,105,08,2,1404,房屋建築及設備,57366019594
2001,10508,105,08,2,1405,機械及設備,154429059
2001,10508,105,08,2,1406,交通及運輸設備,8078929
2001,10508,105,08,2,1407,雜項設備,78420450
2001,10508,105,08,2,1410,收藏品及傳承資產,12322805768
2001,10508,105,08,2,1411,購建中固定資產,54867624
2001,10508,105,08,2,1601,無形資產,52644298
2001,10508,105,08,2,3601,資本資產總額,308441358693
2001,10509,105,09,2,1302,非採權益法之股權投資,8
2001,10509,105,09,2,1401,土地,238016893035
2001,10509,105,09,2,1402,土地改良物,387199342
2001,10509,105,09,2,1404,房屋建築及設備,57365059653
2001,10509,105,09,2,1405,機械及設備,175647323
2001,10509,105,09,2,1406,交通及運輸設備,8035255
2001,10509,105,09,2,1407,雜項設備,78337979
2001,10509,105,09,2,1410,收藏品及傳承資產,12322805768
2001,10509,105,09,2,1411,購建中固定資產,29602036
2001,10509,105,09,2,1601,無形資產,52641260
2001,10509,105,09,2,3601,資本資產總額,308436221659
2001,10510,105,10,2,1302,非採權益法之股權投資,8
2001,10510,105,10,2,1401,土地,255666000403
2001,10510,105,10,2,1402,土地改良物,385483724
2001,10510,105,10,2,1404,房屋建築及設備,56937914816
2001,10510,105,10,2,1405,機械及設備,156962870
2001,10510,105,10,2,1406,交通及運輸設備,7706623
2001,10510,105,10,2,1407,雜項設備,73770741
2001,10510,105,10,2,1410,收藏品及傳承資產,13015279557
2001,10510,105,10,2,1411,購建中固定資產,48187539
2001,10510,105,10,2,1601,無形資產,53034173
2001,10510,105,10,2,3601,資本資產總額,326344340454
2001,10511,105,11,2,1302,非採權益法之股權投資,8
2001,10511,105,11,2,1399,其他長期投資,222019782695
2001,10511,105,11,2,1401,土地,255666000403
2001,10511,105,11,2,1402,土地改良物,385483138
2001,10511,105,11,2,1404,房屋建築及設備,56937827313
2001,10511,105,11,2,1405,機械及設備,153262631
2001,10511,105,11,2,1406,交通及運輸設備,7620912
2001,10511,105,11,2,1407,雜項設備,73959295
2001,10511,105,11,2,1410,收藏品及傳承資產,13015279557
2001,10511,105,11,2,1411,購建中固定資產,49556471
2001,10511,105,11,2,1601,無形資產,54474727
2001,10511,105,11,2,3601,資本資產總額,548363247150
2001,10512,105,12,2,1301,採權益法之股權投資,8372792
2001,10512,105,12,2,1399,其他長期投資,318351964928
2001,10512,105,12,2,1401,土地,260867774499
2001,10512,105,12,2,1402,土地改良物,387608687
2001,10512,105,12,2,1404,房屋建築及設備,58514262629
2001,10512,105,12,2,1405,機械及設備,159315531
2001,10512,105,12,2,1406,交通及運輸設備,7454643
2001,10512,105,12,2,1407,雜項設備,69834642
2001,10512,105,12,2,1410,收藏品及傳承資產,13015828554
2001,10512,105,12,2,1411,購建中固定資產,68030397
2001,10512,105,12,2,1601,無形資產,89077984
2001,10512,105,12,2,3601,資本資產總額,651539525286
2001,10601,106,01,2,1301,採權益法之股權投資,8372792
2001,10601,106,01,2,1399,其他長期投資,318352082828
2001,10601,106,01,2,1401,土地,260867774499
2001,10601,106,01,2,1402,土地改良物,387608101
2001,10601,106,01,2,1404,房屋建築及設備,58514255161
2001,10601,106,01,2,1405,機械及設備,159244993
2001,10601,106,01,2,1406,交通及運輸設備,7441267
2001,10601,106,01,2,1407,雜項設備,69731118
2001,10601,106,01,2,1410,收藏品及傳承資產,13015828554
2001,10601,106,01,2,1411,購建中固定資產,77632527
2001,10601,106,01,2,1601,無形資產,89075170
2001,10601,106,01,2,3601,資本資產總額,651549047010
2001,10602,106,02,2,1301,採權益法之股權投資,8372792
2001,10602,106,02,2,1399,其他長期投資,318433312704
2001,10602,106,02,2,1401,土地,260867774499
2001,10602,106,02,2,1402,土地改良物,387607515
2001,10602,106,02,2,1404,房屋建築及設備,58514087625
2001,10602,106,02,2,1405,機械及設備,168760750
2001,10602,106,02,2,1406,交通及運輸設備,7502361
2001,10602,106,02,2,1407,雜項設備,69905854
2001,10602,106,02,2,1410,收藏品及傳承資產,13015828554
2001,10602,106,02,2,1411,購建中固定資產,80498303
2001,10602,106,02,2,1601,無形資產,89430017
2001,10602,106,02,2,3601,資本資產總額,651643080974
2001,10603,106,03,2,1301,採權益法之股權投資,8372792
2001,10603,106,03,2,1399,其他長期投資,318867667638
2001,10603,106,03,2,1401,土地,260867774499
2001,10603,106,03,2,1402,土地改良物,387606929
2001,10603,106,03,2,1404,房屋建築及設備,58513127684
2001,10603,106,03,2,1405,機械及設備,164946859
2001,10603,106,03,2,1406,交通及運輸設備,7389134
2001,10603,106,03,2,1407,雜項設備,69689145
2001,10603,106,03,2,1410,收藏品及傳承資產,13015828554
2001,10603,106,03,2,1411,購建中固定資產,88252064
2001,10603,106,03,2,1601,無形資產,94044447
2001,10603,106,03,2,3601,資本資產總額,652084699745
2001,10604,106,04,2,1301,採權益法之股權投資,8372792
2001,10604,106,04,2,1399,其他長期投資,319704553606
2001,10604,106,04,2,1401,土地,261651433435
2001,10604,106,04,2,1402,土地改良物,378594383
2001,10604,106,04,2,1404,房屋建築及設備,58040588191
2001,10604,106,04,2,1405,機械及設備,396251151
2001,10604,106,04,2,1406,交通及運輸設備,7968340
2001,10604,106,04,2,1407,雜項設備,65193914
2001,10604,106,04,2,1410,收藏品及傳承資產,13020839568
2001,10604,106,04,2,1411,購建中固定資產,83596451
2001,10604,106,04,2,1601,無形資產,128775607
2001,10604,106,04,2,3601,資本資產總額,653486167438
2001,10605,106,05,2,1301,採權益法之股權投資,8372792
2001,10605,106,05,2,1399,其他長期投資,320186455803
2001,10605,106,05,2,1401,土地,261651433435
2001,10605,106,05,2,1402,土地改良物,378593797
2001,10605,106,05,2,1404,房屋建築及設備,58185886699
2001,10605,106,05,2,1405,機械及設備,367215728
2001,10605,106,05,2,1406,交通及運輸設備,7830231
2001,10605,106,05,2,1407,雜項設備,65024478
2001,10605,106,05,2,1410,收藏品及傳承資產,13020839568
2001,10605,106,05,2,1411,購建中固定資產,90443562
2001,10605,106,05,2,1601,無形資產,134704892
2001,10605,106,05,2,3601,資本資產總額,654096800985
2001,10606,106,06,2,1301,採權益法之股權投資,8372792
2001,10606,106,06,2,1399,其他長期投資,320783615006
2001,10606,106,06,2,1401,土地,261651433435
2001,10606,106,06,2,1402,土地改良物,378593211
2001,10606,106,06,2,1404,房屋建築及設備,58185454957
2001,10606,106,06,2,1405,機械及設備,359550523
2001,10606,106,06,2,1406,交通及運輸設備,7808410
2001,10606,106,06,2,1407,雜項設備,64864873
2001,10606,106,06,2,1410,收藏品及傳承資產,13020839568
2001,10606,106,06,2,1411,購建中固定資產,89362682
2001,10606,106,06,2,1601,無形資產,141185605
2001,10606,106,06,2,3601,資本資產總額,654691081062
2001,10607,106,07,2,1301,採權益法之股權投資,8372792
2001,10607,106,07,2,1399,其他長期投資,321085660598
2001,10607,106,07,2,1401,土地,263611480737
2001,10607,106,07,2,1402,土地改良物,369139130
2001,10607,106,07,2,1404,房屋建築及設備,57716378590
2001,10607,106,07,2,1405,機械及設備,367346219
2001,10607,106,07,2,1406,交通及運輸設備,7594544
2001,10607,106,07,2,1407,雜項設備,60335012
2001,10607,106,07,2,1410,收藏品及傳承資產,15047340327
2001,10607,106,07,2,1411,購建中固定資產,90774485
2001,10607,106,07,2,1601,無形資產,143217149
2001,10607,106,07,2,3601,資本資產總額,658507639583
2001,10608,106,08,2,1301,採權益法之股權投資,8372792
2001,10608,106,08,2,1399,其他長期投資,321538226706
2001,10608,106,08,2,1401,土地,263611480737
2001,10608,106,08,2,1402,土地改良物,369138544
2001,10608,106,08,2,1404,房屋建築及設備,57715993814
2001,10608,106,08,2,1405,機械及設備,362542713
2001,10608,106,08,2,1406,交通及運輸設備,7528048
2001,10608,106,08,2,1407,雜項設備,60283307
2001,10608,106,08,2,1410,收藏品及傳承資產,15047340327
2001,10608,106,08,2,1411,購建中固定資產,91459109
2001,10608,106,08,2,1601,無形資產,147094598
2001,10608,106,08,2,3601,資本資產總額,658959460695
2001,10609,106,09,2,1301,採權益法之股權投資,8372792
2001,10609,106,09,2,1399,其他長期投資,322717986263
2001,10609,106,09,2,1401,土地,263611480737
2001,10609,106,09,2,1402,土地改良物,369137958
2001,10609,106,09,2,1404,房屋建築及設備,57715609038
2001,10609,106,09,2,1405,機械及設備,355589774
2001,10609,106,09,2,1406,交通及運輸設備,7470808
2001,10609,106,09,2,1407,雜項設備,60055885
2001,10609,106,09,2,1410,收藏品及傳承資產,15047340327
2001,10609,106,09,2,1411,購建中固定資產,93390895
2001,10609,106,09,2,1601,無形資產,149518771
2001,10609,106,09,2,3601,資本資產總額,660135953248
2001,10610,106,10,2,1301,採權益法之股權投資,8372792
2001,10610,106,10,2,1399,其他長期投資,323324436150
2001,10610,106,10,2,1401,土地,260731924257
2001,10610,106,10,2,1402,土地改良物,360703739
2001,10610,106,10,2,1404,房屋建築及設備,57254221260
2001,10610,106,10,2,1405,機械及設備,346432244
2001,10610,106,10,2,1406,交通及運輸設備,7272433
2001,10610,106,10,2,1407,雜項設備,70896623
2001,10610,106,10,2,1410,收藏品及傳承資產,15046673388
2001,10610,106,10,2,1411,購建中固定資產,77864326
2001,10610,106,10,2,1601,無形資產,152835198
2001,10610,106,10,2,3601,資本資產總額,657381632410
2001,10611,106,11,2,1301,採權益法之股權投資,8372792
2001,10611,106,11,2,1399,其他長期投資,326143912016
2001,10611,106,11,2,1401,土地,260731924257
2001,10611,106,11,2,1402,土地改良物,360703153
2001,10611,106,11,2,1404,房屋建築及設備,57253722800
2001,10611,106,11,2,1405,機械及設備,345639646
2001,10611,106,11,2,1406,交通及運輸設備,7263942
2001,10611,106,11,2,1407,雜項設備,73073606
2001,10611,106,11,2,1410,收藏品及傳承資產,15048187629
2001,10611,106,11,2,1411,購建中固定資產,85758955
2001,10611,106,11,2,1601,無形資產,156083183
2001,10611,106,11,2,3601,資本資產總額,660214641979
2001,10612,106,12,2,1301,採權益法之股權投資,15470024
2001,10612,106,12,2,1399,其他長期投資,328625727612
2001,10612,106,12,2,1401,土地,260626893807
2001,10612,106,12,2,1402,土地改良物,352324708
2001,10612,106,12,2,1404,房屋建築及設備,56806558020
2001,10612,106,12,2,1405,機械及設備,336930319
2001,10612,106,12,2,1406,交通及運輸設備,7183565
2001,10612,106,12,2,1407,雜項設備,66895988
2001,10612,106,12,2,1410,收藏品及傳承資產,13185803209
2001,10612,106,12,2,1411,購建中固定資產,150747593
2001,10612,106,12,2,1601,無形資產,185265101
2001,10612,106,12,2,3601,資本資產總額,660359799947
2001,10701,107,01,2,1301,採權益法之股權投資,15470024
2001,10701,107,01,2,1399,其他長期投資,328637371724
2001,10701,107,01,2,1401,土地,260628227188
2001,10701,107,01,2,1402,土地改良物,352324122
2001,10701,107,01,2,1404,房屋建築及設備,56806278089
2001,10701,107,01,2,1405,機械及設備,342500630
2001,10701,107,01,2,1406,交通及運輸設備,7032274
2001,10701,107,01,2,1407,雜項設備,67688471
2001,10701,107,01,2,1410,收藏品及傳承資產,13172891933
2001,10701,107,01,2,1411,購建中固定資產,119359068
2001,10701,107,01,2,1601,無形資產,203053199
2001,10701,107,01,2,3601,資本資產總額,660352196722
2001,10702,107,02,2,1301,採權益法之股權投資,15470024
2001,10702,107,02,2,1399,其他長期投資,328759287202
2001,10702,107,02,2,1401,土地,260628227188
2001,10702,107,02,2,1402,土地改良物,352323536
2001,10702,107,02,2,1404,房屋建築及設備,56808349657
2001,10702,107,02,2,1405,機械及設備,333778167
2001,10702,107,02,2,1406,交通及運輸設備,6919638
2001,10702,107,02,2,1407,雜項設備,67136281
2001,10702,107,02,2,1410,收藏品及傳承資產,13172891933
2001,10702,107,02,2,1411,購建中固定資產,114166837
2001,10702,107,02,2,1601,無形資產,208673997
2001,10702,107,02,2,3601,資本資產總額,660467224460
2001,10703,107,03,2,1301,採權益法之股權投資,15470024
2001,10703,107,03,2,1399,其他長期投資,328909527033
2001,10703,107,03,2,1401,土地,260628227188
2001,10703,107,03,2,1402,土地改良物,352322950
2001,10703,107,03,2,1404,房屋建築及設備,56807189842
2001,10703,107,03,2,1405,機械及設備,326965326
2001,10703,107,03,2,1406,交通及運輸設備,6828374
2001,10703,107,03,2,1407,雜項設備,67075413
2001,10703,107,03,2,1410,收藏品及傳承資產,13172891933
2001,10703,107,03,2,1411,購建中固定資產,124498133
2001,10703,107,03,2,1601,無形資產,215767297
2001,10703,107,03,2,3601,資本資產總額,660626763513
2001,10704,107,04,2,1301,採權益法之股權投資,15470024
2001,10704,107,04,2,1399,其他長期投資,329463482272
2001,10704,107,04,2,1401,土地,256519452743
2001,10704,107,04,2,1402,土地改良物,358199619
2001,10704,107,04,2,1404,房屋建築及設備,56730182581
2001,10704,107,04,2,1405,機械及設備,312301130
2001,10704,107,04,2,1406,交通及運輸設備,4956140
2001,10704,107,04,2,1407,雜項設備,31149048
2001,10704,107,04,2,1410,收藏品及傳承資產,12640784683
2001,10704,107,04,2,1411,購建中固定資產,116512490
2001,10704,107,04,2,1601,無形資產,224894275
2001,10704,107,04,2,3601,資本資產總額,656417385005
2001,10705,107,05,2,1301,採權益法之股權投資,15470024
2001,10705,107,05,2,1399,其他長期投資,330031143802
2001,10705,107,05,2,1401,土地,256519452743
2001,10705,107,05,2,1402,土地改良物,358199033
2001,10705,107,05,2,1404,房屋建築及設備,56729905891
2001,10705,107,05,2,1405,機械及設備,303515511
2001,10705,107,05,2,1406,交通及運輸設備,4860824
2001,10705,107,05,2,1407,雜項設備,30260250
2001,10705,107,05,2,1410,收藏品及傳承資產,12640784683
2001,10705,107,05,2,1411,購建中固定資產,121020228
2001,10705,107,05,2,1601,無形資產,225112168
2001,10705,107,05,2,3601,資本資產總額,656979725157
2001,10706,107,06,2,1301,採權益法之股權投資,15470024
2001,10706,107,06,2,1399,其他長期投資,329914527144
2001,10706,107,06,2,1401,土地,256519452743
2001,10706,107,06,2,1402,土地改良物,358198447
2001,10706,107,06,2,1404,房屋建築及設備,56728752559
2001,10706,107,06,2,1405,機械及設備,295760672
2001,10706,107,06,2,1406,交通及運輸設備,5541131
2001,10706,107,06,2,1407,雜項設備,30416694
2001,10706,107,06,2,1410,收藏品及傳承資產,12659618179
2001,10706,107,06,2,1411,購建中固定資產,102945934
2001,10706,107,06,2,1601,無形資產,288455764
2001,10706,107,06,2,3601,資本資產總額,656919139291
2001,10707,107,07,2,1301,採權益法之股權投資,15470024
2001,10707,107,07,2,1399,其他長期投資,330132625697
2001,10707,107,07,2,1401,土地,253107136716
2001,10707,107,07,2,1402,土地改良物,325245488
2001,10707,107,07,2,1404,房屋建築及設備,53752996808
2001,10707,107,07,2,1405,機械及設備,290806249
2001,10707,107,07,2,1406,交通及運輸設備,5444499
2001,10707,107,07,2,1407,雜項設備,33338309
2001,10707,107,07,2,1410,收藏品及傳承資產,12657078210
2001,10707,107,07,2,1411,購建中固定資產,110439435
2001,10707,107,07,2,1601,無形資產,290917947
2001,10707,107,07,2,3601,資本資產總額,650721499382
2001,10708,107,08,2,1301,採權益法之股權投資,15470024
2001,10708,107,08,2,1399,其他長期投資,330433871167
2001,10708,107,08,2,1401,土地,253107136716
2001,10708,107,08,2,1402,土地改良物,325244902
2001,10708,107,08,2,1404,房屋建築及設備,53752720118
2001,10708,107,08,2,1405,機械及設備,295513753
2001,10708,107,08,2,1406,交通及運輸設備,5376032
2001,10708,107,08,2,1407,雜項設備,39016368
2001,10708,107,08,2,1410,收藏品及傳承資產,12657078210
2001,10708,107,08,2,1411,購建中固定資產,94886689
2001,10708,107,08,2,1601,無形資產,299836983
2001,10708,107,08,2,3601,資本資產總額,651026150962
2001,10709,107,09,2,1301,採權益法之股權投資,15470024
2001,10709,107,09,2,1399,其他長期投資,331476106723
2001,10709,107,09,2,1401,土地,253107136716
2001,10709,107,09,2,1402,土地改良物,325244316
2001,10709,107,09,2,1404,房屋建築及設備,53751566786
2001,10709,107,09,2,1405,機械及設備,292581657
2001,10709,107,09,2,1406,交通及運輸設備,5225150
2001,10709,107,09,2,1407,雜項設備,38236990
2001,10709,107,09,2,1410,收藏品及傳承資產,12657078210
2001,10709,107,09,2,1411,購建中固定資產,97163565
2001,10709,107,09,2,1601,無形資產,301009280
2001,10709,107,09,2,3601,資本資產總額,652066819417
2001,10710,107,10,2,1301,採權益法之股權投資,15470024
2001,10710,107,10,2,130101,採權益法之股權投資,8
2001,10710,107,10,2,130102,採權益法之股權投資評價調整,15470016
2001,10710,107,10,2,1399,其他長期投資,332203882373
2001,10710,107,10,2,139901,其他長期投資,237448813486
2001,10710,107,10,2,139902,其他長期投資評價調整,94755068886
2001,10710,107,10,2,1401,土地,252807882360
2001,10710,107,10,2,140101,土地,252807882360
2001,10710,107,10,2,1402,土地改良物,317183556
2001,10710,107,10,2,140201,土地改良物,391302795
2001,10710,107,10,2,140202,累計折舊─土地改良物,-74119239
2001,10710,107,10,2,1404,房屋建築及設備,53334980555
2001,10710,107,10,2,140401,房屋建築及設備,57393541265
2001,10710,107,10,2,140402,累計折舊─房屋建築及設備,-4058560710
2001,10710,107,10,2,1405,機械及設備,285074072
2001,10710,107,10,2,140501,機械及設備,794821537
2001,10710,107,10,2,140502,累計折舊─機械及設備,-509747465
2001,10710,107,10,2,1406,交通及運輸設備,5122971
2001,10710,107,10,2,140601,交通及運輸設備,39853945
2001,10710,107,10,2,140602,累計折舊─交通及運輸設備,-34730974
2001,10710,107,10,2,1407,雜項設備,37610009
2001,10710,107,10,2,140701,雜項設備,138822665
2001,10710,107,10,2,140702,累計折舊─雜項設備,-101212656
2001,10710,107,10,2,1410,收藏品及傳承資產,12653387258
2001,10710,107,10,2,141001,收藏品及傳承資產,12653387258
2001,10710,107,10,2,1411,購建中固定資產,109334657
2001,10710,107,10,2,141101,購建中固定資產,109334657
2001,10710,107,10,2,1601,無形資產,302409864
2001,10710,107,10,2,160101,權利,19391
2001,10710,107,10,2,160102,電腦軟體,302390473
2001,10710,107,10,2,3601,資本資產總額,652072337699
2001,10710,107,10,2,360101,資本資產總額,652072337699
2001,10711,107,11,2,1301,採權益法之股權投資,15470024
2001,10711,107,11,2,1399,其他長期投資,332733382966
2001,10711,107,11,2,1401,土地,252807882360
2001,10711,107,11,2,1402,土地改良物,317182970
2001,10711,107,11,2,1404,房屋建築及設備,53334237341
2001,10711,107,11,2,1405,機械及設備,287672981
2001,10711,107,11,2,1406,交通及運輸設備,5020770
2001,10711,107,11,2,1407,雜項設備,37044735
2001,10711,107,11,2,1410,收藏品及傳承資產,12653387258
2001,10711,107,11,2,1411,購建中固定資產,114055474
2001,10711,107,11,2,1601,無形資產,309944594
2001,10711,107,11,2,3601,資本資產總額,652615281473
2001,10712,107,12,2,1301,採權益法之股權投資,12813785
2001,10712,107,12,2,1399,其他長期投資,336347451522
2001,10712,107,12,2,1401,土地,248731771567
2001,10712,107,12,2,1402,土地改良物,320558111
2001,10712,107,12,2,1404,房屋建築及設備,54962468366
2001,10712,107,12,2,1405,機械及設備,303149644
2001,10712,107,12,2,1406,交通及運輸設備,6402452
2001,10712,107,12,2,1407,雜項設備,59810208
2001,10712,107,12,2,1410,收藏品及傳承資產,12486626831
2001,10712,107,12,2,1411,購建中固定資產,141642499
2001,10712,107,12,2,1601,無形資產,299870022
2001,10712,107,12,2,3601,資本資產總額,653672565007
2001,10801,108,01,2,1301,採權益法之股權投資,12813785
2001,10801,108,01,2,1399,其他長期投資,336376098617
2001,10801,108,01,2,1401,土地,248731771567
2001,10801,108,01,2,1402,土地改良物,320557525
