id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額_本月數,金額_累計數
240,108,108,12,收入,"11,700,043,842","12,750,158,571","-1,050,114,729"
240,108,108,12,公庫撥入數,"11,534,478,895","12,594,001,448","-1,059,522,553"
240,108,108,12,罰款及賠償收入,"1,911,871","5,945,711","-4,033,840"
240,108,108,12,規費收入,0,"21,804,708","-21,804,708"
240,108,108,12,財產收入,"1,281,098","3,156,067","-1,874,969"
240,108,108,12,其他收入,"162,371,978","125,250,637","37,121,341"
240,108,108,12,支出,"10,495,175,246","10,375,641,324","119,533,922"
240,108,108,12,繳付公庫數,"176,783,439","158,358,069","18,425,370"
240,108,108,12,人事支出,"2,631,126,795","2,634,982,810","-3,856,015"
240,108,108,12,業務支出,"5,666,635,471","5,394,530,674","272,104,797"
240,108,108,12,設備及投資支出,"2,020,629,541","2,187,769,771","-167,140,230"
240,108,108,12,收支餘絀,"1,204,868,596","2,374,517,247","-1,169,648,651"
401,10505,105,05,1,410101,公庫撥入數,238246613,1617292712
401,10505,105,05,1,4103,罰款及賠償收入,52247,127875
401,10505,105,05,1,4105,財產收入,57659,4184206
401,10505,105,05,1,4108,其他收入,881769,4370219
401,10505,105,05,1,510101,繳付公庫數,991675,8682300
401,10505,105,05,1,5102,人事支出,169193775,1293885458
401,10505,105,05,1,5103,業務支出,49733783,228508971
401,10505,105,05,1,5104,設備及投資支出,20591888,37510639
401,10505,105,05,1,5105,獎補助支出,1835000,7050000
401,10505,105,05,1,,收支餘絀,-3107833,50337644
401,10506,105,06,1,410101,公庫撥入數,230109941,1847402653
401,10506,105,06,1,4103,罰款及賠償收入,6616855,6744730
401,10506,105,06,1,4105,財產收入,24794,4209000
401,10506,105,06,1,4108,其他收入,17005,4387224
401,10506,105,06,1,510101,繳付公庫數,6658654,15340954
401,10506,105,06,1,5102,人事支出,158003583,1451889041
401,10506,105,06,1,5103,業務支出,52085029,280594000
401,10506,105,06,1,5104,設備及投資支出,8169050,45679689
401,10506,105,06,1,5105,獎補助支出,1128000,8178000
401,10506,105,06,1,,收支餘絀,10724279,61061923
401,10507,105,07,1,410101,公庫撥入數,291171701,2138574354
401,10507,105,07,1,4103,罰款及賠償收入,13500,6758230
401,10507,105,07,1,4105,財產收入,1333269,5542269
401,10507,105,07,1,4108,其他收入,33397,4420621
401,10507,105,07,1,510101,繳付公庫數,1380166,16721120
401,10507,105,07,1,5102,人事支出,206023809,1657912850
401,10507,105,07,1,5103,業務支出,66785434,347379434
401,10507,105,07,1,5104,設備及投資支出,19619093,65298782
401,10507,105,07,1,5105,獎補助支出,2537000,10715000
401,10507,105,07,1,,收支餘絀,-3793635,57268288
401,10508,105,08,1,410101,公庫撥入數,233815883,2372390237
401,10508,105,08,1,4103,罰款及賠償收入,272000,7030230
401,10508,105,08,1,4105,財產收入,190358,5732627
401,10508,105,08,1,4108,其他收入,115309,4535930
401,10508,105,08,1,510101,繳付公庫數,577667,17298787
401,10508,105,08,1,5102,人事支出,162642933,1820555783
401,10508,105,08,1,5103,業務支出,45019466,392398900
401,10508,105,08,1,5104,設備及投資支出,9533304,74832086
401,10508,105,08,1,5105,獎補助支出,1130000,11845000
401,10508,105,08,1,,收支餘絀,15490180,72758468
401,10509,105,09,1,410101,公庫撥入數,226724347,2599114584
401,10509,105,09,1,4103,罰款及賠償收入,488775,7519005
401,10509,105,09,1,4105,財產收入,507013,6239640
401,10509,105,09,1,4108,其他收入,12859,4548789
401,10509,105,09,1,510101,繳付公庫數,1008647,18307434
401,10509,105,09,1,5102,人事支出,168456971,1989012754
401,10509,105,09,1,5103,業務支出,51647799,444046699
401,10509,105,09,1,5104,設備及投資支出,8221629,83053715
401,10509,105,09,1,5105,獎補助支出,1855000,13700000
401,10509,105,09,1,,收支餘絀,-3457052,69301416
401,10510,105,10,1,410101,公庫撥入數,260429469,2859544053
401,10510,105,10,1,4103,罰款及賠償收入,7633,7526638
401,10510,105,10,1,4105,財產收入,22807,6262447
401,10510,105,10,1,4108,其他收入,27182590,31731379
401,10510,105,10,1,510101,繳付公庫數,27213030,45520464
401,10510,105,10,1,5102,人事支出,182163565,2171176319
401,10510,105,10,1,5103,業務支出,56126555,500173254
401,10510,105,10,1,5104,設備及投資支出,19305819,102359534
401,10510,105,10,1,5105,獎補助支出,1130000,14830000
401,10510,105,10,1,,收支餘絀,1703530,71004946
401,10511,105,11,1,410101,公庫撥入數,240173524,3099717577
401,10511,105,11,1,4103,罰款及賠償收入,0,7526638
401,10511,105,11,1,4105,財產收入,38788,6301235
401,10511,105,11,1,4108,其他收入,16690,31748069
401,10511,105,11,1,510101,繳付公庫數,55478,45575942
401,10511,105,11,1,5102,人事支出,170341681,2341518000
401,10511,105,11,1,5103,業務支出,44442591,544615845
401,10511,105,11,1,5104,設備及投資支出,24192773,126552307
401,10511,105,11,1,5105,獎補助支出,1130000,15960000
401,10511,105,11,1,,收支餘絀,66479,71071425
401,10512,105,12,1,410101,公庫撥入數,379152682,3478870259
401,10512,105,12,1,4103,罰款及賠償收入,32019,7558657
401,10512,105,12,1,4105,財產收入,163610,6464845
401,10512,105,12,1,4108,其他收入,29246,31777315
401,10512,105,12,1,510101,繳付公庫數,224875,45800817
401,10512,105,12,1,5102,人事支出,203918047,2545436047
401,10512,105,12,1,5103,業務支出,120098731,664714576
401,10512,105,12,1,5104,設備及投資支出,66749452,193301759
401,10512,105,12,1,5105,獎補助支出,1130000,17090000
401,10512,105,12,1,,收支餘絀,-12743548,58327877
401,10601,106,01,1,410101,公庫撥入數,500576874,500576874
401,10601,106,01,1,4105,財產收入,3717408,3717408
401,10601,106,01,1,4108,其他收入,17326,17326
401,10601,106,01,1,510101,繳付公庫數,3734734,3734734
401,10601,106,01,1,5102,人事支出,489575371,489575371
401,10601,106,01,1,5103,業務支出,5626160,5626160
401,10601,106,01,1,5104,設備及投資支出,307900,307900
401,10601,106,01,1,5105,獎補助支出,1451000,1451000
401,10601,106,01,1,,收支餘絀,3616443,3616443
401,10602,106,02,1,410101,公庫撥入數,190064884,690641758
401,10602,106,02,1,4105,財產收入,79240,3796648
401,10602,106,02,1,4108,其他收入,348026,365352
401,10602,106,02,1,510101,繳付公庫數,427266,4162000
401,10602,106,02,1,5102,人事支出,152989806,642565177
401,10602,106,02,1,5103,業務支出,32771084,38397244
401,10602,106,02,1,5104,設備及投資支出,417720,725620
401,10602,106,02,1,5105,獎補助支出,1130000,2581000
401,10602,106,02,1,,收支餘絀,2756274,6372717
401,10603,106,03,1,410101,公庫撥入數,454152638,1144794396
401,10603,106,03,1,4103,罰款及賠償收入,980,980
401,10603,106,03,1,4105,財產收入,411627,4208275
401,10603,106,03,1,4108,其他收入,20566,385918
401,10603,106,03,1,510101,繳付公庫數,433173,4595173
401,10603,106,03,1,5102,人事支出,177293470,819858647
401,10603,106,03,1,5103,業務支出,74901718,113298962
401,10603,106,03,1,5104,設備及投資支出,122571107,123296727
401,10603,106,03,1,5105,獎補助支出,1130000,3711000
401,10603,106,03,1,,收支餘絀,78256343,84629060
401,10604,106,04,1,410101,公庫撥入數,243265815,1388060211
401,10604,106,04,1,4103,罰款及賠償收入,16625,17605
401,10604,106,04,1,4105,財產收入,39085,4247360
401,10604,106,04,1,4108,其他收入,17495,403413
401,10604,106,04,1,510101,繳付公庫數,73205,4668378
401,10604,106,04,1,5102,人事支出,176077884,995936531
401,10604,106,04,1,5103,業務支出,43585730,156884692
401,10604,106,04,1,5104,設備及投資支出,31320646,154617373
401,10604,106,04,1,5105,獎補助支出,1130000,4841000
401,10604,106,04,1,,收支餘絀,-8848445,75780615
401,10605,106,05,1,410101,公庫撥入數,224249269,1612309480
401,10605,106,05,1,4103,罰款及賠償收入,0,17605
401,10605,106,05,1,4105,財產收入,40481,4287841
401,10605,106,05,1,4108,其他收入,492196,895609
401,10605,106,05,1,510101,繳付公庫數,532677,5201055
401,10605,106,05,1,5102,人事支出,169044744,1164981275
401,10605,106,05,1,5103,業務支出,90556052,247440744
401,10605,106,05,1,5104,設備及投資支出,10076481,164693854
401,10605,106,05,1,5105,獎補助支出,1455000,6296000
401,10605,106,05,1,,收支餘絀,-46883008,28897607
401,10606,106,06,1,410101,公庫撥入數,228372445,1840681925
401,10606,106,06,1,4103,罰款及賠償收入,47703,65308
401,10606,106,06,1,4105,財產收入,1614505,5902346
401,10606,106,06,1,4108,其他收入,26116,921725
401,10606,106,06,1,510101,繳付公庫數,1688324,6889379
401,10606,106,06,1,5102,人事支出,164723162,1329704437
401,10606,106,06,1,5103,業務支出,45960069,293400813
401,10606,106,06,1,5104,設備及投資支出,15853984,180547838
401,10606,106,06,1,5105,獎補助支出,1130000,7426000
401,10606,106,06,1,,收支餘絀,705230,29602837
401,10607,106,07,1,410101,公庫撥入數,277695823,2118377748
401,10607,106,07,1,4103,罰款及賠償收入,12000,77308
401,10607,106,07,1,4105,財產收入,57232,5959578
401,10607,106,07,1,4108,其他收入,101020,1022745
401,10607,106,07,1,510101,繳付公庫數,170252,7059631
401,10607,106,07,1,5102,人事支出,213101274,1542805711
401,10607,106,07,1,5103,業務支出,45209224,338610037
401,10607,106,07,1,5104,設備及投資支出,11661506,192209344
401,10607,106,07,1,5105,獎補助支出,1120000,8546000
401,10607,106,07,1,,收支餘絀,6603819,36206656
401,10608,106,08,1,410101,公庫撥入數,207197703,2325575451
401,10608,106,08,1,4103,罰款及賠償收入,13830,91138
401,10608,106,08,1,4105,財產收入,85235,6044813
401,10608,106,08,1,4108,其他收入,84532,1107277
401,10608,106,08,1,510101,繳付公庫數,212597,7272228
401,10608,106,08,1,5102,人事支出,160603023,1703408734
401,10608,106,08,1,5103,業務支出,39852923,378462960
401,10608,106,08,1,5104,設備及投資支出,7219576,199428920
401,10608,106,08,1,5105,獎補助支出,1120000,9666000
401,10608,106,08,1,,收支餘絀,-1626819,34579837
401,10609,106,09,1,410101,公庫撥入數,246099992,2571675443
401,10609,106,09,1,4103,罰款及賠償收入,4138,95276
401,10609,106,09,1,4105,財產收入,398551,6443364
401,10609,106,09,1,4108,其他收入,15776,1123053
401,10609,106,09,1,510101,繳付公庫數,418465,7690693
401,10609,106,09,1,5102,人事支出,173280024,1876688758
401,10609,106,09,1,5103,業務支出,67577395,446040355
401,10609,106,09,1,5104,設備及投資支出,13199137,212628057
401,10609,106,09,1,5105,獎補助支出,1453000,11119000
401,10609,106,09,1,,收支餘絀,-9409564,25170273
401,10610,106,10,1,410101,公庫撥入數,246946621,2818622064
401,10610,106,10,1,4103,罰款及賠償收入,154,95430
401,10610,106,10,1,4105,財產收入,216530,6659894
401,10610,106,10,1,4108,其他收入,20355,1143408
401,10610,106,10,1,510101,繳付公庫數,237039,7927732
401,10610,106,10,1,5102,人事支出,170769122,2047457880
401,10610,106,10,1,5103,業務支出,59641880,505682235
401,10610,106,10,1,5104,設備及投資支出,11063654,223691711
401,10610,106,10,1,5105,獎補助支出,1120000,12239000
401,10610,106,10,1,,收支餘絀,4351965,29522238
401,10611,106,11,1,410101,公庫撥入數,263715662,3082337726
401,10611,106,11,1,4103,罰款及賠償收入,0,95430
401,10611,106,11,1,4105,財產收入,70161,6730055
401,10611,106,11,1,4108,其他收入,14241,1157649
401,10611,106,11,1,510101,繳付公庫數,84402,8012134
401,10611,106,11,1,5102,人事支出,169218108,2216675988
401,10611,106,11,1,5103,業務支出,45013586,550695821
401,10611,106,11,1,5104,設備及投資支出,48073030,271764741
401,10611,106,11,1,5105,獎補助支出,1120000,13359000
401,10611,106,11,1,,收支餘絀,290938,29813176
401,10612,106,12,1,410101,公庫撥入數,409203668,3491541394
401,10612,106,12,1,4103,罰款及賠償收入,607562,702992
401,10612,106,12,1,4105,財產收入,378961,7109016
401,10612,106,12,1,4108,其他收入,15882,1173531
401,10612,106,12,1,510101,繳付公庫數,1002405,9014539
401,10612,106,12,1,5102,人事支出,229462711,2446138699
401,10612,106,12,1,5103,業務支出,120170868,670866689
401,10612,106,12,1,5104,設備及投資支出,76973800,348738541
401,10612,106,12,1,5105,獎補助支出,1120000,14479000
401,10612,106,12,1,,收支餘絀,-18523711,11289465
401,10701,107,01,1,410101,公庫撥入數,236047022,236047022
401,10701,107,01,1,4105,財產收入,3053632,3053632
401,10701,107,01,1,4108,其他收入,23000,23000
401,10701,107,01,1,510101,繳付公庫數,3076632,3076632
401,10701,107,01,1,5102,人事支出,224997297,224997297
401,10701,107,01,1,5103,業務支出,6681170,6681170
401,10701,107,01,1,5104,設備及投資支出,245400,245400
401,10701,107,01,1,5105,獎補助支出,1120000,1120000
401,10701,107,01,1,,收支餘絀,3003155,3003155
401,10702,107,02,1,410101,公庫撥入數,451257528,687304550
401,10702,107,02,1,4105,財產收入,1373730,4427362
401,10702,107,02,1,4108,其他收入,231876,254876
401,10702,107,02,1,510101,繳付公庫數,1605606,4682238
401,10702,107,02,1,5102,人事支出,417153528,642150825
401,10702,107,02,1,5103,業務支出,22222615,28903785
401,10702,107,02,1,5104,設備及投資支出,392894,638294
401,10702,107,02,1,5105,獎補助支出,1463000,2583000
401,10702,107,02,1,,收支餘絀,10025491,13028646
401,10703,107,03,1,410101,公庫撥入數,459753383,1147057933
401,10703,107,03,1,4103,罰款及賠償收入,600,600
401,10703,107,03,1,4105,財產收入,1255404,5682766
401,10703,107,03,1,4108,其他收入,13886,268762
401,10703,107,03,1,510101,繳付公庫數,1269890,5952128
401,10703,107,03,1,5102,人事支出,187619863,829770688
401,10703,107,03,1,5103,業務支出,105051218,133955003
401,10703,107,03,1,5104,設備及投資支出,10614159,11252453
401,10703,107,03,1,5105,獎補助支出,1120000,3703000
401,10703,107,03,1,,收支餘絀,155348143,168376789
401,10704,107,04,1,410101,公庫撥入數,255253890,1402311823
401,10704,107,04,1,4103,罰款及賠償收入,1000,1600
401,10704,107,04,1,4105,財產收入,108397,5791163
401,10704,107,04,1,4108,其他收入,15009,283771
401,10704,107,04,1,510101,繳付公庫數,124406,6076534
401,10704,107,04,1,5102,人事支出,191142239,1020912927
401,10704,107,04,1,5103,業務支出,99390485,233345488
401,10704,107,04,1,5104,設備及投資支出,114032169,125284622
401,10704,107,04,1,5105,獎補助支出,1120000,4823000
401,10704,107,04,1,,收支餘絀,-150431003,17945786
401,10706,107,06,1,410101,公庫撥入數,232110624,1849236581
401,10706,107,06,1,4103,罰款及賠償收入,1200,332897
401,10706,107,06,1,4105,財產收入,73820,6270237
401,10706,107,06,1,4108,其他收入,17987,748970
401,10706,107,06,1,510101,繳付公庫數,93007,7352104
401,10706,107,06,1,5102,人事支出,178241993,1382631460
401,10706,107,06,1,5103,業務支出,46682912,286433512
401,10706,107,06,1,5104,設備及投資支出,4256528,143533709
401,10706,107,06,1,5105,獎補助支出,1461000,7404000
401,10706,107,06,1,,收支餘絀,1468191,29233900
401,10707,107,07,1,410101,公庫撥入數,234994742,2084231323
401,10707,107,07,1,4103,罰款及賠償收入,16730,349627
401,10707,107,07,1,4105,財產收入,1828552,8098789
401,10707,107,07,1,4108,其他收入,15118,764088
401,10707,107,07,1,510101,繳付公庫數,1860400,9212504
401,10707,107,07,1,5102,人事支出,171896926,1554528386
401,10707,107,07,1,5103,業務支出,48172456,334605968
401,10707,107,07,1,5104,設備及投資支出,3735560,147269269
401,10707,107,07,1,5105,獎補助支出,1122000,8526000
401,10707,107,07,1,,收支餘絀,10067800,39301700
401,10708,107,08,1,410101,公庫撥入數,221070511,2305301834
401,10708,107,08,1,4103,罰款及賠償收入,897,350524
401,10708,107,08,1,4105,財產收入,63668,8162457
401,10708,107,08,1,4108,其他收入,13932,778020
401,10708,107,08,1,510101,繳付公庫數,78497,9291001
401,10708,107,08,1,5102,人事支出,174874398,1729402784
401,10708,107,08,1,5103,業務支出,42731176,377337144
401,10708,107,08,1,5104,設備及投資支出,11040207,158309476
401,10708,107,08,1,5105,獎補助支出,1120000,9646000
401,10708,107,08,1,,收支餘絀,-8695270,30606430
401,10709,107,09,1,410101,公庫撥入數,266694904,2571996738
401,10709,107,09,1,4103,罰款及賠償收入,23122,373646
401,10709,107,09,1,4105,財產收入,180886,8343343
401,10709,107,09,1,4108,其他收入,23573,801593
401,10709,107,09,1,510101,繳付公庫數,227581,9518582
401,10709,107,09,1,5102,人事支出,189001305,1918404089
401,10709,107,09,1,5103,業務支出,86163992,463501136
401,10709,107,09,1,5104,設備及投資支出,2183423,160492899
401,10709,107,09,1,5105,獎補助支出,1461000,11107000
401,10709,107,09,1,,收支餘絀,-12114816,18491614
401,10710,107,10,1,410101,公庫撥入數,280098970,2852095708
401,10710,107,10,1,4103,罰款及賠償收入,32257,405903
401,10710,107,10,1,4105,財產收入,87278,8430621
401,10710,107,10,1,4108,其他收入,13720,815313
401,10710,107,10,1,510101,繳付公庫數,133255,9651837
401,10710,107,10,1,5102,人事支出,185733187,2104137276
401,10710,107,10,1,5103,業務支出,46296223,509797359
401,10710,107,10,1,5104,設備及投資支出,35428428,195921327
401,10710,107,10,1,5105,獎補助支出,1120000,12227000
401,10710,107,10,1,,收支餘絀,11521132,30012746
401,10711,107,11,1,410101,公庫撥入數,263483573,3115579281
401,10711,107,11,1,4103,罰款及賠償收入,500,406403
401,10711,107,11,1,4105,財產收入,182792,8613413
401,10711,107,11,1,4108,其他收入,14371,829684
401,10711,107,11,1,510101,繳付公庫數,197663,9849500
401,10711,107,11,1,5102,人事支出,189570412,2293707688
401,10711,107,11,1,5103,業務支出,47628777,557426136
401,10711,107,11,1,5104,設備及投資支出,36684140,232605467
401,10711,107,11,1,5105,獎補助支出,1120000,13347000
401,10711,107,11,1,,收支餘絀,-11519756,18492990
401,10712,107,12,1,410101,公庫撥入數,365037874,3480617155
401,10712,107,12,1,4103,罰款及賠償收入,91197,497600
401,10712,107,12,1,4105,財產收入,356977,8970390
401,10712,107,12,1,4108,其他收入,22327,852011
401,10712,107,12,1,510101,繳付公庫數,470501,10320001
401,10712,107,12,1,5102,人事支出,227309285,2521016973
401,10712,107,12,1,5103,業務支出,106415794,663841930
401,10712,107,12,1,5104,設備及投資支出,48485721,281091188
401,10712,107,12,1,5105,獎補助支出,1100000,14447000
401,10712,107,12,1,,收支餘絀,-18272926,220064
401,10801,108,01,1,410101,公庫撥入數,484995828,484995828
401,10801,108,01,1,4105,財產收入,4789977,4789977
401,10801,108,01,1,4108,其他收入,35020,35020
401,10801,108,01,1,510101,繳付公庫數,4824997,4824997
401,10801,108,01,1,5102,人事支出,471373305,471373305
401,10801,108,01,1,5103,業務支出,7462907,7462907
401,10801,108,01,1,5104,設備及投資支出,475500,475500
401,10801,108,01,1,5105,獎補助支出,1413000,1413000
401,10801,108,01,1,,收支餘絀,4271116,4271116
401,10802,108,02,1,410101,公庫撥入數,217718613,702714441
401,10802,108,02,1,4105,財產收入,109062,4899039
401,10802,108,02,1,4108,其他收入,217765,252785
401,10802,108,02,1,510101,繳付公庫數,326827,5151824
401,10802,108,02,1,5102,人事支出,174696447,646069752
401,10802,108,02,1,5103,業務支出,29788671,37251578
401,10802,108,02,1,5104,設備及投資支出,135435,610935
401,10802,108,02,1,5105,獎補助支出,1080000,2493000
401,10802,108,02,1,,收支餘絀,12018060,16289176
401,10803,108,03,1,410101,公庫撥入數,303451414,1006165855
401,10803,108,03,1,4105,財產收入,286226,5185265
401,10803,108,03,1,4108,其他收入,16901,269686
401,10803,108,03,1,510101,繳付公庫數,303127,5454951
401,10803,108,03,1,5102,人事支出,199394464,845464216
401,10803,108,03,1,5103,業務支出,91849658,129101236
401,10803,108,03,1,5104,設備及投資支出,16374228,16985163
401,10803,108,03,1,5105,獎補助支出,1080000,3573000
401,10803,108,03,1,,收支餘絀,-5246936,11042240
401,10804,108,04,1,410101,公庫撥入數,244412210,1250578065
401,10804,108,04,1,4103,罰款及賠償收入,600,600
401,10804,108,04,1,4105,財產收入,947515,6132780
401,10804,108,04,1,4108,其他收入,26367,296053
401,10804,108,04,1,510101,繳付公庫數,974482,6429433
401,10804,108,04,1,5102,人事支出,189188418,1034652634
401,10804,108,04,1,5103,業務支出,47583333,176684569
401,10804,108,04,1,5104,設備及投資支出,9081615,26066778
401,10804,108,04,1,5105,獎補助支出,1120000,4693000
401,10804,108,04,1,,收支餘絀,-2561156,8481084
401,10805,108,05,1,410101,公庫撥入數,258452577,1509030642
401,10805,108,05,1,4103,罰款及賠償收入,1390,1990
401,10805,108,05,1,4105,財產收入,210669,6343449
401,10805,108,05,1,4108,其他收入,36285,332338
401,10805,108,05,1,510101,繳付公庫數,248344,6677777
401,10805,108,05,1,5102,人事支出,186801673,1221454307
401,10805,108,05,1,5103,業務支出,62380693,239065262
401,10805,108,05,1,5104,設備及投資支出,3461289,29528067
401,10805,108,05,1,5105,獎補助支出,1487000,6180000
401,10805,108,05,1,,收支餘絀,4321922,12803006
401,10806,108,06,1,410101,公庫撥入數,232944139,1741974781
401,10806,108,06,1,4103,罰款及賠償收入,2710057,2712047
401,10806,108,06,1,4105,財產收入,1485732,7829181
401,10806,108,06,1,4108,其他收入,422004,754342
401,10806,108,06,1,510101,繳付公庫數,4617793,11295570
401,10806,108,06,1,5102,人事支出,169686784,1391141091
401,10806,108,06,1,5103,業務支出,45747881,284813143
401,10806,108,06,1,5104,設備及投資支出,10591346,40119413
401,10806,108,06,1,5105,獎補助支出,1130000,7310000
401,10806,108,06,1,,收支餘絀,5788128,18591134
401,10807,108,07,1,410101,公庫撥入數,242326024,1984300805
401,10807,108,07,1,4103,罰款及賠償收入,0,2712047
401,10807,108,07,1,4105,財產收入,323271,8152452
401,10807,108,07,1,4108,其他收入,20700,775042
401,10807,108,07,1,510101,繳付公庫數,343971,11639541
401,10807,108,07,1,5102,人事支出,185186432,1576327523
401,10807,108,07,1,5103,業務支出,43399264,328212407
401,10807,108,07,1,5104,設備及投資支出,8655794,48775207
401,10807,108,07,1,5105,獎補助支出,1130000,8440000
401,10807,108,07,1,,收支餘絀,3954534,22545668
401,10808,108,08,1,410101,公庫撥入數,227692399,2211993204
401,10808,108,08,1,4103,罰款及賠償收入,101474,2813521
401,10808,108,08,1,4105,財產收入,52420,8204872
401,10808,108,08,1,4108,其他收入,27608,802650
401,10808,108,08,1,510101,繳付公庫數,181502,11821043
401,10808,108,08,1,5102,人事支出,178331129,1754658652
401,10808,108,08,1,5103,業務支出,39478350,367690757
401,10808,108,08,1,5104,設備及投資支出,6746785,55521992
401,10808,108,08,1,5105,獎補助支出,1120000,9560000
401,10808,108,08,1,,收支餘絀,2016135,24561803
401,10809,108,10,1,410101,公庫撥入數,124638695,2586663208
401,10809,108,10,1,4103,罰款及賠償收入,0,2841102
401,10809,108,10,1,4105,財產收入,44671,8542772
401,10809,108,10,1,4108,其他收入,11903,827242
401,10809,108,10,1,510101,繳付公庫數,56574,12211116
401,10809,108,10,1,5102,人事支出,88614616,2033665203
401,10809,108,10,1,5103,業務支出,19925533,445300565
401,10809,108,10,1,5104,設備及投資支出,28536434,90272709
401,10809,108,10,1,5105,獎補助支出,1110000,12161000
401,10809,108,10,1,,收支餘絀,-13547888,5263731
401,10810,108,10,1,410101,公庫撥入數,272071842,2734096355
401,10810,108,10,1,4103,罰款及賠償收入,5104,2846206
401,10810,108,10,1,4105,財產收入,94871,8592972
401,10810,108,10,1,4108,其他收入,13583,828922
401,10810,108,10,1,510101,繳付公庫數,113558,12268100
401,10810,108,10,1,5102,人事支出,188203418,2133254005
401,10810,108,10,1,5103,業務支出,50893562,476268594
401,10810,108,10,1,5104,設備及投資支出,30546480,92282755
401,10810,108,10,1,5105,獎補助支出,1110000,12161000
401,10810,108,10,1,,收支餘絀,1318382,20130001
401,10811,108,11,1,410101,公庫撥入數,275070090,3009166445
401,10811,108,11,1,4103,罰款及賠償收入,6529,2852735
401,10811,108,11,1,4105,財產收入,44882,8637854
401,10811,108,11,1,4108,其他收入,15582,844504
401,10811,108,11,1,510101,繳付公庫數,66993,12335093
401,10811,108,11,1,5102,人事支出,187683641,2320937646
401,10811,108,11,1,5103,業務支出,74666724,550935318
401,10811,108,11,1,5104,設備及投資支出,11086641,103369396
401,10811,108,11,1,5105,獎補助支出,1110000,13271000
401,10811,108,11,1,,收支餘絀,523084,20653085
401,10812,108,12,1,410101,公庫撥入數,443072196,3452238641
401,10812,108,12,1,4103,罰款及賠償收入,230411,3083146
401,10812,108,12,1,4105,財產收入,335033,8972887
401,10812,108,12,1,4108,其他收入,47506,892010
401,10812,108,12,1,510101,繳付公庫數,612950,12948043
401,10812,108,12,1,5102,人事支出,248226251,2569163897
401,10812,108,12,1,5103,業務支出,122329834,673265152
401,10812,108,12,1,5104,設備及投資支出,92059196,195428592
401,10812,108,12,1,5105,獎補助支出,1110000,14381000
401,10812,108,12,1,,收支餘絀,-20653085,0
401,10901,109,01,1,410101,公庫撥入數,493247557,493247557
401,10901,109,01,1,4105,財產收益,2200137,2200137
401,10901,109,01,1,4107,捐獻及贈與收入,90750,90750
401,10901,109,01,1,4108,其他收入,107551,107551
401,10901,109,01,1,510101,繳付公庫數,2307688,2307688
401,10901,109,01,1,5102,人事支出,483090079,483090079
401,10901,109,01,1,5103,業務支出,4094635,4094635
401,10901,109,01,1,5104,獎補助支出,1509000,1509000
401,10901,109,01,1,5105,財產損失,18802,18802
401,10901,109,01,1,5108,折舊、折耗及攤銷,20886690,20886690
401,10901,109,01,1,,收支餘絀,-16260899,-16260899
401,105,105,12,收入,0,"3,524,671,076"
401,105,105,12,公庫撥入數,"3,478,870,259",0
401,105,105,12,罰款及賠償收入,"7,558,657",0
401,105,105,12,財產收入,"6,464,845",0
401,105,105,12,其他收入,"31,777,315",0
401,105,105,12,支出,0,"3,466,343,199"
401,105,105,12,繳付公庫數,"45,800,817",0
401,105,105,12,人事支出,"2,545,436,047",0
401,105,105,12,業務支出,"664,714,576",0
401,105,105,12,設備及投資支出,"193,301,759",0
401,105,105,12,獎補助支出,"17,090,000",0
401,105,105,12,收支餘絀,0,"58,327,877"
501,105,105,12,收入,0,"2,623,379,463"
501,105,105,12,公庫撥入數,"2,613,993,205",0
501,105,105,12,罰款及賠償收入,"109,873",0
501,105,105,12,規費收入,"1,269,656",0
501,105,105,12,財產收入,"7,617,493",0
501,105,105,12,其他收入,"389,236",0
501,105,105,12,支出,0,"2,576,983,197"
501,105,105,12,繳付公庫數,"9,386,258",0
501,105,105,12,人事支出,"857,760,771",0
501,105,105,12,業務支出,"174,513,248",0
501,105,105,12,設備及投資支出,"408,630,317",0
501,105,105,12,獎補助支出,"1,126,692,603",0
501,105,105,12,收支餘絀,0,"46,396,266"
501,106,106,12,收入,"2,899,640,534","2,623,379,463","276,261,071"
501,106,106,12,公庫撥入數,"2,884,627,577","2,613,993,205","270,634,372"
501,106,106,12,罰款及賠償收入,"231,466","109,873","121,593"
501,106,106,12,規費收入,"1,201,608","1,269,656","-68,048"
501,106,106,12,財產收入,"13,191,477","7,617,493","5,573,984"
501,106,106,12,其他收入,"388,406","389,236",-830
501,106,106,12,支出,"2,888,852,390","2,576,983,197","311,869,193"
501,106,106,12,繳付公庫數,"15,012,957","9,386,258","5,626,699"
501,106,106,12,人事支出,"830,897,376","857,760,771","-26,863,395"
501,106,106,12,業務支出,"203,722,726","174,513,248","29,209,478"
501,106,106,12,設備及投資支出,"552,033,806","408,630,317","143,403,489"
501,106,106,12,獎補助支出,"1,287,185,525","1,126,692,603","160,492,922"
501,106,106,12,收支餘絀,"10,788,144","46,396,266","-35,608,122"
501,107,107,12,收入,"2,828,366,552","2,899,640,534","-71,273,982"
501,107,107,12,公庫撥入數,"2,812,066,652","2,884,627,577","-72,560,925"
501,107,107,12,罰款及賠償收入,"639,299","231,466","407,833"
501,107,107,12,規費收入,"1,199,096","1,201,608","-2,512"
501,107,107,12,財產收入,"14,055,225","13,191,477","863,748"
501,107,107,12,其他收入,"406,280","388,406","17,874"
