id,time,m33_fiscalyear,m33_reportno,m33_level1,m33_level2,m33_level3,m33_level4,m33_objectname,m33_objectno,m33_detailid,br_fiscalyear,br_fundkind,br_budgetkind,br_specialbudgetno,br_agenno,br_agentype,br_budgetstate,br_objectno,br_holds1,br_area1,br_bookvalue1,br_amtyear1,br_holds2,br_area2,br_amtyear2,br_holds3,br_area3,br_deposit,br_rental,br_amtyear3,br_area4,br_deposit4,br_rental4,br_amtyear4,br_versiondate,br_text
401,105,105,"辦公房舍      ",001,,,,辦公房屋,07320100,0,105,1,1,,04001,C,"1         ","07320100  ",21,73049.63,1487678000.00,2970000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,73049.63,0.00,0.00,2970000.00,,
401,105,105,"辦公房舍      ",002,,,,機關宿舍,07320200,1,105,1,1,,04001,C,"1         ","07320200  ",21,1719.36,1792000.00,80000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1719.36,0.00,0.00,80000.00,,
401,105,105,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,105,1,1,,04001,C,"1         ","07320201  ",1,330.56,460000.00,13000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,330.56,0.00,0.00,13000.00,,
401,105,105,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,105,1,1,,04001,C,"1         ","07320202  ",1,75.63,0.00,4000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,75.63,0.00,0.00,4000.00,,
401,105,105,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,105,1,1,,04001,C,"1         ","07320203  ",19,1313.17,1332000.00,63000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1313.17,0.00,0.00,63000.00,,
401,105,105,"辦公房舍      ",003,,,,其他　　,07321000,0,105,1,1,,04001,C,"1         ","07321000  ",4,8180.18,97337000.00,320000.00,1,6605.21,258000.00,,0.00,0.00,0.00,0.00,14785.39,0.00,0.00,578000.00,,
401,106,106,"辦公房舍      ",001,,,,辦公房屋,07320100,0,106,1,1,,04001,C,"1         ","07320100  ",20,72488.07,1486923000.00,3486000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,72488.07,0.00,0.00,3486000.00,,
401,106,106,"辦公房舍      ",002,,,,機關宿舍,07320200,1,106,1,1,,04001,C,"1         ","07320200  ",22,2280.92,2547000.00,221000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2280.92,0.00,0.00,221000.00,,
401,106,106,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,106,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,53000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,53000.00,,
401,106,106,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,106,1,1,,04001,C,"1         ","07320202  ",1,75.63,0.00,8000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,75.63,0.00,0.00,8000.00,,
401,106,106,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,106,1,1,,04001,C,"1         ","07320203  ",19,1313.17,1332000.00,160000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1313.17,0.00,0.00,160000.00,,
401,106,106,"辦公房舍      ",003,,,,其他　　,07321000,0,106,1,1,,04001,C,"1         ","07321000  ",4,8180.18,97337000.00,417000.00,1,6605.21,362000.00,,0.00,0.00,0.00,0.00,14785.39,0.00,0.00,779000.00,,
401,107,107,"辦公房舍      ",001,,,,辦公房屋,07320100,0,107,1,1,,04001,C,"1         ","07320100  ",20,72488.07,1486923000.00,3486000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,72488.07,0.00,0.00,3486000.00,,
401,107,107,"辦公房舍      ",002,,,,機關宿舍,07320200,1,107,1,1,,04001,C,"1         ","07320200  ",22,2280.92,2547000.00,221000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2280.92,0.00,0.00,221000.00,,
401,107,107,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,107,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,53000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,53000.00,,
401,107,107,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,107,1,1,,04001,C,"1         ","07320202  ",1,75.63,0.00,8000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,75.63,0.00,0.00,8000.00,,
401,107,107,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,107,1,1,,04001,C,"1         ","07320203  ",19,1313.17,1332000.00,160000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1313.17,0.00,0.00,160000.00,,
401,107,107,"辦公房舍      ",003,,,,其他　　,07321000,0,107,1,1,,04001,C,"1         ","07321000  ",4,8180.18,97337000.00,417000.00,1,6605.21,362000.00,,0.00,0.00,0.00,0.00,14785.39,0.00,0.00,779000.00,,
401,108,108,"辦公房舍      ",001,,,,辦公房屋,07320100,0,108,1,1,,04001,C,"1         ","07320100  ",18,77804.44,1482896000.00,3731000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,77804.44,0.00,0.00,3731000.00,,
401,108,108,"辦公房舍      ",002,,,,機關宿舍,07320200,1,108,1,1,,04001,C,"1         ","07320200  ",74,5779.75,2547000.00,667000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5779.75,0.00,0.00,667000.00,,
401,108,108,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,108,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,53000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,53000.00,,
401,108,108,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,108,1,1,,04001,C,"1         ","07320202  ",1,75.63,0.00,9000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,75.63,0.00,0.00,9000.00,,
401,108,108,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,108,1,1,,04001,C,"1         ","07320203  ",71,4812.00,1332000.00,605000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,4812.00,0.00,0.00,605000.00,,
401,108,108,"辦公房舍      ",003,,,,其他　　,07321000,0,108,1,1,,04001,C,"1         ","07321000  ",9,16236.75,101364000.00,864000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,16236.75,0.00,0.00,864000.00,,
401,109,109,"辦公房舍      ",001,,,,辦公房屋,07320100,0,109,1,1,,04001,C,"1         ","07320100  ",17,76944.06,1491357000.00,3749000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,76944.06,0.00,0.00,3749000.00,,
401,109,109,"辦公房舍      ",002,,,,機關宿舍,07320200,1,109,1,1,,04001,C,"1         ","07320200  ",74,5769.90,5211000.00,669000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5769.90,0.00,0.00,669000.00,,
401,109,109,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,109,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,53000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,53000.00,,
401,109,109,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,109,1,1,,04001,C,"1         ","07320202  ",0,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
401,109,109,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,109,1,1,,04001,C,"1         ","07320203  ",72,4877.78,3996000.00,616000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,4877.78,0.00,0.00,616000.00,,
401,109,109,"辦公房舍      ",003,,,,其他　　,07321000,0,109,1,1,,04001,C,"1         ","07321000  ",16,16482.69,123419000.00,905000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,16482.69,0.00,0.00,905000.00,,
401,110,110,"辦公房舍      ",001,,,,辦公房屋,07320100,0,110,1,1,,04001,C,"1         ","07320100  ",17,76944.06,1491357000.00,4060000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,76944.06,0.00,0.00,4060000.00,,
401,110,110,"辦公房舍      ",002,,,,機關宿舍,07320200,1,110,1,1,,04001,C,"1         ","07320200  ",74,5769.90,5211000.00,680000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5769.90,0.00,0.00,680000.00,,
401,110,110,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,110,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,55000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,55000.00,,
401,110,110,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,110,1,1,,04001,C,"1         ","07320202  ",0,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
401,110,110,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,110,1,1,,04001,C,"1         ","07320203  ",72,4877.78,3996000.00,625000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,4877.78,0.00,0.00,625000.00,,
401,110,110,"辦公房舍      ",003,,,,其他　　,07321000,0,110,1,1,,04001,C,"1         ","07321000  ",16,16168.32,123419000.00,911000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,16168.32,0.00,0.00,911000.00,,
401,111,111,"辦公房舍      ",001,,,,辦公房屋,07320100,0,111,1,1,,04001,C,"1         ","07320100  ",47,79025.27,1492566000.00,4535000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,79025.27,0.00,0.00,4535000.00,,
401,111,111,"辦公房舍      ",002,,,,機關宿舍,07320200,1,111,1,1,,04001,C,"1         ","07320200  ",44,3688.69,4002000.00,439000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3688.69,0.00,0.00,439000.00,,
401,111,111,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,111,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,58000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,58000.00,,
401,111,111,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,111,1,1,,04001,C,"1         ","07320202  ",0,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
401,111,111,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,111,1,1,,04001,C,"1         ","07320203  ",42,2796.57,2787000.00,381000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2796.57,0.00,0.00,381000.00,,
401,111,111,"辦公房舍      ",003,,,,其他　　,07321000,0,111,1,1,,04001,C,"1         ","07321000  ",16,16168.32,123419000.00,957000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,16168.32,0.00,0.00,957000.00,,
401,112,112,"辦公房舍      ",001,,,,辦公房屋,07320100,0,112,1,1,,04001,C,"1         ","07320100  ",47,79025.27,1492566000.00,5691000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,79025.27,0.00,0.00,5691000.00,,
401,112,112,"辦公房舍      ",002,,,,機關宿舍,07320200,1,112,1,1,,04001,C,"1         ","07320200  ",44,3688.69,4002000.00,555000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3688.69,0.00,0.00,555000.00,,
401,112,112,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,112,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,73000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,73000.00,,
401,112,112,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,112,1,1,,04001,C,"1         ","07320202  ",0,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
401,112,112,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,112,1,1,,04001,C,"1         ","07320203  ",42,2796.57,2787000.00,482000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2796.57,0.00,0.00,482000.00,,
401,112,112,"辦公房舍      ",003,,,,其他　　,07321000,0,112,1,1,,04001,C,"1         ","07321000  ",16,16168.32,123419000.00,1196000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,16168.32,0.00,0.00,1196000.00,,
401,113,113,"辦公房舍      ",001,,,,辦公房屋,07320100,0,113,1,1,,04001,C,"1         ","07320100  ",47,79025.27,1492566000.00,7089000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,79025.27,0.00,0.00,7089000.00,,
401,113,113,"辦公房舍      ",002,,,,機關宿舍,07320200,1,113,1,1,,04001,C,"1         ","07320200  ",44,3688.69,4002000.00,693000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3688.69,0.00,0.00,693000.00,,
401,113,113,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,113,1,1,,04001,C,"1         ","07320201  ",2,892.12,1215000.00,90000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,892.12,0.00,0.00,90000.00,,
401,113,113,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,113,1,1,,04001,C,"1         ","07320202  ",0,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
401,113,113,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,113,1,1,,04001,C,"1         ","07320203  ",42,2796.57,2787000.00,603000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2796.57,0.00,0.00,603000.00,,
401,113,113,"辦公房舍      ",003,,,,其他　　,07321000,0,113,1,1,,04001,C,"1         ","07321000  ",16,16168.32,123419000.00,1491000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,16168.32,0.00,0.00,1491000.00,,
501,110,110,"辦公房舍      ",001,,,,辦公房屋,07320100,0,110,1,1,,05001,C,"2         ","07320100  ",4棟,21324.12,323744000.00,753000.00,6層,4526.04,252000.00,2層,873.59,0.00,5030000.00,16000.00,26723.75,0.00,5030000.00,1021000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,,,,機關宿舍,07320200,1,110,1,1,,05001,C,"2         ","07320200  ",23戶,3131.32,7718000.00,213000.00,1戶,98.59,4000.00,,0.00,0.00,0.00,0.00,3229.91,0.00,0.00,217000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,110,1,1,,05001,C,"2         ","07320201  ",3戶,1253.30,2854000.00,77000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1253.30,0.00,0.00,77000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,110,1,1,,05001,C,"2         ","07320202  ",,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,110,1,1,,05001,C,"2         ","07320203  ",20戶,1878.02,4864000.00,136000.00,1戶,98.59,4000.00,,0.00,0.00,0.00,0.00,1976.61,0.00,0.00,140000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",003,,,,其他　　,07321000,0,110,1,1,,05001,C,"2         ","07321000  ",2個,0.00,6465000.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",001,,,,辦公房屋,07320100,0,111,1,1,,05001,C,"2         ","07320100  ",4棟,21324.12,323744000.00,817000.00,6層,4526.04,264000.00,2層,873.59,0.00,5030000.00,17000.00,26723.75,0.00,5030000.00,1098000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,,,,機關宿舍,07320200,1,111,1,1,,05001,C,"2         ","07320200  ",24戶,3248.82,7718000.00,231000.00,1戶,98.59,5000.00,,0.00,0.00,0.00,0.00,3347.41,0.00,0.00,236000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,111,1,1,,05001,C,"2         ","07320201  ",3戶,1253.30,2854000.00,80000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1253.30,0.00,0.00,80000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,111,1,1,,05001,C,"2         ","07320202  ",,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,111,1,1,,05001,C,"2         ","07320203  ",21戶,1995.52,4864000.00,151000.00,1戶,98.59,5000.00,,0.00,0.00,0.00,0.00,2094.11,0.00,0.00,156000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",003,,,,其他　　,07321000,0,111,1,1,,05001,C,"2         ","07321000  ",2個,0.00,6465000.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",001,,,,辦公房屋,07320100,0,112,1,1,,05001,C,"2         ","07320100  ",4棟,21324.12,323744000.00,875000.00,6層,4526.04,264000.00,2層,873.59,0.00,5050000.00,17000.00,26723.75,0.00,5050000.00,1156000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,,,,機關宿舍,07320200,1,112,1,1,,05001,C,"2         ","07320200  ",25戶,3553.99,8253000.00,236000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3553.99,0.00,0.00,236000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,112,1,1,,05001,C,"2         ","07320201  ",3戶,1253.30,2854000.00,80000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1253.30,0.00,0.00,80000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,112,1,1,,05001,C,"2         ","07320202  ",,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,112,1,1,,05001,C,"2         ","07320203  ",22戶,2300.69,5399000.00,156000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2300.69,0.00,0.00,156000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",003,,,,其他　　,07321000,0,112,1,1,,05001,C,"2         ","07321000  ",2個,0.00,6465000.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",001,,,,辦公房屋,07320100,0,110,1,1,,05001,C,"1         ","07320100  ",4棟,21324.12,323744000.00,817000.00,6層,4526.04,265000.00,2層,873.59,0.00,5030000.00,17000.00,26723.75,0.00,5030000.00,1099000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,,,,機關宿舍,07320200,1,110,1,1,,05001,C,"1         ","07320200  ",23戶,3131.32,7718000.00,224000.00,1戶,98.59,5000.00,,0.00,0.00,0.00,0.00,3229.91,0.00,0.00,229000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,110,1,1,,05001,C,"1         ","07320201  ",3戶,1253.30,2854000.00,81000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1253.30,0.00,0.00,81000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,110,1,1,,05001,C,"1         ","07320202  ",,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,110,1,1,,05001,C,"1         ","07320203  ",20戶,1878.02,4864000.00,143000.00,1戶,98.59,5000.00,,0.00,0.00,0.00,0.00,1976.61,0.00,0.00,148000.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,110,110,"辦公房舍      ",003,,,,其他　　,07321000,0,110,1,1,,05001,C,"1         ","07321000  ",2個,0.00,6465000.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,455.44平方公尺，無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",001,,,,辦公房屋,07320100,0,111,1,1,,05001,C,"1         ","07320100  ",4棟,21324.12,323744000.00,860000.00,6層,4526.04,278000.00,2層,873.59,0.00,5030000.00,18000.00,26723.75,0.00,5030000.00,1156000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,,,,機關宿舍,07320200,1,111,1,1,,05001,C,"1         ","07320200  ",24戶,3248.82,7718000.00,243000.00,1戶,98.59,5000.00,,0.00,0.00,0.00,0.00,3347.41,0.00,0.00,248000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,111,1,1,,05001,C,"1         ","07320201  ",3戶,1253.30,2854000.00,84000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1253.30,0.00,0.00,84000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,111,1,1,,05001,C,"1         ","07320202  ",,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,111,1,1,,05001,C,"1         ","07320203  ",21戶,1995.52,4864000.00,159000.00,1戶,98.59,5000.00,,0.00,0.00,0.00,0.00,2094.11,0.00,0.00,164000.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,111,111,"辦公房舍      ",003,,,,其他　　,07321000,0,111,1,1,,05001,C,"1         ","07321000  ",2個,0.00,6465000.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,572.94平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",001,,,,辦公房屋,07320100,0,112,1,1,,05001,C,"1         ","07320100  ",4棟,21324.12,323744000.00,875000.00,6層,4526.04,264000.00,2層,873.59,0.00,5050000.00,17000.00,26723.75,0.00,5050000.00,1156000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,,,,機關宿舍,07320200,1,112,1,1,,05001,C,"1         ","07320200  ",25戶,3553.99,8253000.00,236000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3553.99,0.00,0.00,236000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,112,1,1,,05001,C,"1         ","07320201  ",3戶,1253.30,2854000.00,80000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1253.30,0.00,0.00,80000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,112,1,1,,05001,C,"1         ","07320202  ",,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,112,1,1,,05001,C,"1         ","07320203  ",22戶,2300.69,5399000.00,156000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2300.69,0.00,0.00,156000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,112,112,"辦公房舍      ",003,,,,其他　　,07321000,0,112,1,1,,05001,C,"1         ","07321000  ",2個,0.00,6465000.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,113,113,"辦公房舍      ",001,,,,辦公房屋,07320100,0,113,1,1,,05001,C,"1         ","07320100  ",4棟,21324.12,323744000.00,1651000.00,7層,4696.16,431000.00,2層,873.59,0.00,5150000.00,28000.00,26893.87,0.00,5150000.00,2110000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
501,113,113,"辦公房舍      ",002,,,,機關宿舍,07320200,1,113,1,1,,05001,C,"1         ","07320200  ",25戶,3553.99,8253000.00,430000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3553.99,0.00,0.00,430000.00,,"自有辦公房舍面積24,878.11平方公尺，其中無償借用予懲戒法院446平方公尺、臺灣高等法院1,948.75平方公尺。"
