id,time,會計年度,預算項目,預算執行數,調整數,會計收支,會計科目
240,11004,110,,0,43296332,43296332,繳付公庫數
240,11004,110,人事費,1142678695,0,1142678695,人事支出
240,11004,110,業務費,1493382251,17788903,1511171154,業務支出
240,11004,110,獎補助費,707184908,24400000,731584908,獎補助支出
240,11004,110,設備及投資,148912663,-148912663,0,
240,11004,110,,0,7917632,7917632,財產損失
240,11004,110,,0,0,0,投資損失
240,11004,110,債務費,0,0,0,利息費用及手續費
240,11004,110,,0,539501014,539501014,折舊、折耗及攤銷
240,11004,110,,0,0,0,其他支出
240,11004,110,歲計餘絀,-3449290963,3264635879,-184655084,收支餘絀
240,11005,110,歲入,51746846,4422778093,4474524939,收入
240,11005,110,,0,4422619115,4422619115,公庫撥入數
240,11005,110,稅課收入,0,0,0,稅課收入
240,11005,110,罰款及賠償收入,210517,0,210517,罰款及賠償收入
240,11005,110,規費收入,0,0,0,規費收入
240,11005,110,財產收入,2539005,0,2539005,財產收益
240,11005,110,營業盈餘及事業收入,0,0,0,投資收益
240,11005,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11005,110,其他收入,48997324,-1022,48996302,其他收入
240,11005,110,歲出,4101947087,607889049,4709836136,支出
240,11005,110,,0,52175624,52175624,繳付公庫數
240,11005,110,人事費,1329477237,0,1329477237,人事支出
240,11005,110,業務費,1852777543,34691139,1887468682,業務支出
240,11005,110,獎補助費,734388210,24400000,758788210,獎補助支出
240,11005,110,設備及投資,185304097,-185304097,0,
240,11005,110,,0,10460609,10460609,財產損失
240,11005,110,,0,0,0,投資損失
240,11005,110,債務費,0,0,0,利息費用及手續費
240,11005,110,,0,671465774,671465774,折舊、折耗及攤銷
240,11005,110,,0,0,0,其他支出
240,11005,110,歲計餘絀,-4050200241,3814889044,-235311197,收支餘絀
240,11006,110,歲入,60485341,5155146785,5215632126,收入
240,11006,110,,0,5154987807,5154987807,公庫撥入數
240,11006,110,稅課收入,0,0,0,稅課收入
240,11006,110,罰款及賠償收入,238106,0,238106,罰款及賠償收入
240,11006,110,規費收入,0,0,0,規費收入
240,11006,110,財產收入,2940430,0,2940430,財產收益
240,11006,110,營業盈餘及事業收入,0,0,0,投資收益
240,11006,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11006,110,其他收入,57306805,-1022,57305783,其他收入
240,11006,110,歲出,4717166464,697783087,5414949551,支出
240,11006,110,,0,60914119,60914119,繳付公庫數
240,11006,110,人事費,1512799082,0,1512799082,人事支出
240,11006,110,業務費,2198826827,40731904,2239558731,業務支出
240,11006,110,獎補助費,761096273,24400000,785496273,獎補助支出
240,11006,110,設備及投資,244444282,-244444282,0,
240,11006,110,,0,14304828,14304828,財產損失
240,11006,110,,0,0,0,投資損失
240,11006,110,債務費,0,0,0,利息費用及手續費
240,11006,110,,0,801876518,801876518,折舊、折耗及攤銷
240,11006,110,,0,0,0,其他支出
240,11006,110,歲計餘絀,-4656681123,4457363698,-199317425,收支餘絀
240,11007,110,歲入,69915222,6385876780,6455792002,收入
240,11007,110,,0,6385717802,6385717802,公庫撥入數
240,11007,110,稅課收入,0,0,0,稅課收入
240,11007,110,罰款及賠償收入,242675,0,242675,罰款及賠償收入
240,11007,110,規費收入,0,0,0,規費收入
240,11007,110,財產收入,3284070,0,3284070,財產收益
240,11007,110,營業盈餘及事業收入,0,0,0,投資收益
240,11007,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11007,110,其他收入,66388477,-1022,66387455,其他收入
240,11007,110,歲出,5855359162,762366093,6617725255,支出
240,11007,110,,0,70344000,70344000,繳付公庫數
240,11007,110,人事費,1700179566,0,1700179566,人事支出
240,11007,110,業務費,2557720570,44045666,2601766236,業務支出
240,11007,110,獎補助費,1259850091,40407000,1300257091,獎補助支出
240,11007,110,設備及投資,337608935,-337608935,0,
240,11007,110,,0,15836328,15836328,財產損失
240,11007,110,,0,0,0,投資損失
240,11007,110,債務費,0,0,0,利息費用及手續費
240,11007,110,,0,929342034,929342034,折舊、折耗及攤銷
240,11007,110,,0,0,0,其他支出
240,11007,110,歲計餘絀,-5785443940,5623510687,-161933253,收支餘絀
240,11008,110,歲入,84209641,7176998293,7261207934,收入
240,11008,110,,0,7176839315,7176839315,公庫撥入數
240,11008,110,稅課收入,0,0,0,稅課收入
240,11008,110,罰款及賠償收入,272696,0,272696,罰款及賠償收入
240,11008,110,規費收入,0,0,0,規費收入
240,11008,110,財產收入,5556163,0,5556163,財產收益
240,11008,110,營業盈餘及事業收入,0,0,0,投資收益
240,11008,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11008,110,其他收入,78380782,-1022,78379760,其他收入
240,11008,110,歲出,6610605723,788556840,7399162563,支出
240,11008,110,,0,84638419,84638419,繳付公庫數
240,11008,110,人事費,1887485757,0,1887485757,人事支出
240,11008,110,業務費,2978474350,46736662,3025211012,業務支出
240,11008,110,獎補助費,1285951065,41916561,1327867626,獎補助支出
240,11008,110,設備及投資,458694551,-458694551,0,
240,11008,110,,0,17920717,17920717,財產損失
240,11008,110,,0,0,0,投資損失
240,11008,110,債務費,0,0,0,利息費用及手續費
240,11008,110,,0,1056039032,1056039032,折舊、折耗及攤銷
240,11008,110,,0,0,0,其他支出
240,11008,110,歲計餘絀,-6526396082,6388441453,-137954629,收支餘絀
240,11009,110,歲入,94591971,7957930182,8052522153,收入
240,11009,110,,0,7957771204,7957771204,公庫撥入數
240,11009,110,稅課收入,0,0,0,稅課收入
240,11009,110,罰款及賠償收入,276957,0,276957,罰款及賠償收入
240,11009,110,規費收入,0,0,0,規費收入
240,11009,110,財產收入,5893162,0,5893162,財產收益
240,11009,110,營業盈餘及事業收入,0,0,0,投資收益
240,11009,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11009,110,其他收入,88421852,-1022,88420830,其他收入
240,11009,110,歲出,7364810290,808284367,8173094657,支出
240,11009,110,,0,95020749,95020749,繳付公庫數
240,11009,110,人事費,2075324223,0,2075324223,人事支出
240,11009,110,業務費,3394051419,48710125,3442761544,業務支出
240,11009,110,獎補助費,1312623207,43313200,1355936407,獎補助支出
240,11009,110,設備及投資,582811441,-582811441,0,
240,11009,110,,0,19336226,19336226,財產損失
240,11009,110,,0,0,0,投資損失
240,11009,110,債務費,0,0,0,利息費用及手續費
240,11009,110,,0,1184715508,1184715508,折舊、折耗及攤銷
240,11009,110,,0,0,0,其他支出
240,11009,110,歲計餘絀,-7270218319,7149645815,-120572504,收支餘絀
240,11010,110,歲入,102756378,8835059995,8937816373,收入
240,11010,110,,0,8834901017,8834901017,公庫撥入數
240,11010,110,稅課收入,0,0,0,稅課收入
240,11010,110,罰款及賠償收入,341003,0,341003,罰款及賠償收入
240,11010,110,規費收入,0,0,0,規費收入
240,11010,110,財產收入,5929002,0,5929002,財產收益
240,11010,110,營業盈餘及事業收入,0,0,0,投資收益
240,11010,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11010,110,其他收入,96486373,-1022,96485351,其他收入
240,11010,110,歲出,8128147594,842138721,8970286315,支出
240,11010,110,,0,103636334,103636334,繳付公庫數
240,11010,110,人事費,2263947015,0,2263947015,人事支出
240,11010,110,業務費,3836469600,49593980,3886063580,業務支出
240,11010,110,獎補助費,1341828271,43284342,1385112613,獎補助支出
240,11010,110,設備及投資,685902708,-685902708,0,
240,11010,110,,0,20038947,20038947,財產損失
240,11010,110,,0,0,0,投資損失
240,11010,110,債務費,0,0,0,利息費用及手續費
240,11010,110,,0,1311487826,1311487826,折舊、折耗及攤銷
240,11010,110,,0,0,0,其他支出
240,11010,110,歲計餘絀,-8025391216,7992921274,-32469942,收支餘絀
240,11011,110,歲入,112325468,9977509469,10089834937,收入
240,11011,110,,0,9977350491,9977350491,公庫撥入數
240,11011,110,稅課收入,0,0,0,稅課收入
240,11011,110,罰款及賠償收入,464011,0,464011,罰款及賠償收入
240,11011,110,規費收入,0,0,0,規費收入
240,11011,110,財產收入,6091754,0,6091754,財產收益
240,11011,110,營業盈餘及事業收入,0,0,0,投資收益
240,11011,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11011,110,其他收入,105769703,-1022,105768681,其他收入
240,11011,110,歲出,9267415563,818594497,10086010060,支出
240,11011,110,,0,113235920,113235920,繳付公庫數
240,11011,110,人事費,2641806909,0,2641806909,人事支出
240,11011,110,業務費,4392375394,54636908,4447012302,業務支出
240,11011,110,獎補助費,1374815988,44788693,1419604681,獎補助支出
240,11011,110,設備及投資,858417272,-858417272,0,
240,11011,110,,0,21370130,21370130,財產損失
240,11011,110,,0,0,0,投資損失
240,11011,110,債務費,0,0,0,利息費用及手續費
240,11011,110,,0,1442980118,1442980118,折舊、折耗及攤銷
240,11011,110,,0,0,0,其他支出
240,11011,110,歲計餘絀,-9155090095,9158914972,3824877,收支餘絀
240,11012,110,歲入,123593945,11946772555,12070366500,收入
240,11012,110,,0,11946613577,11946613577,公庫撥入數
240,11012,110,稅課收入,0,0,0,稅課收入
240,11012,110,罰款及賠償收入,1040397,0,1040397,罰款及賠償收入
240,11012,110,規費收入,0,0,0,規費收入
240,11012,110,財產收入,6195805,0,6195805,財產收益
240,11012,110,營業盈餘及事業收入,0,0,0,投資收益
240,11012,110,捐獻及贈與收入,0,160000,160000,捐獻及贈與收入
240,11012,110,其他收入,116357743,-1022,116356721,其他收入
240,11012,110,歲出,12128366121,-592673858,11535692263,支出
240,11012,110,,0,124577666,124577666,繳付公庫數
240,11012,110,人事費,2682874127,0,2682874127,人事支出
240,11012,110,業務費,5670198252,-16588384,5653609868,業務支出
240,11012,110,獎補助費,1432413432,36565206,1468978638,獎補助支出
240,11012,110,設備及投資,2342880310,-2342880310,0,
240,11012,110,,0,24447273,24447273,財產損失
240,11012,110,,0,0,0,投資損失
240,11012,110,債務費,0,0,0,利息費用及手續費
240,11012,110,,0,1581204691,1581204691,折舊、折耗及攤銷
240,11012,110,,0,0,0,其他支出
240,11012,110,歲計餘絀,-12004772176,12539446413,534674237,收支餘絀
240,11101,111,歲入,15498928,1752276183,1767775111,收入
240,11101,111,,0,1752276183,1752276183,公庫撥入數
240,11101,111,稅課收入,0,0,0,稅課收入
240,11101,111,罰款及賠償收入,257231,0,257231,罰款及賠償收入
240,11101,111,規費收入,0,0,0,規費收入
240,11101,111,財產收入,2099056,0,2099056,財產收益
240,11101,111,營業盈餘及事業收入,0,0,0,投資收益
240,11101,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11101,111,其他收入,13142641,0,13142641,其他收入
240,11101,111,歲出,1031753182,151137243,1182890425,支出
240,11101,111,,0,15498928,15498928,繳付公庫數
240,11101,111,人事費,557746821,0,557746821,人事支出
240,11101,111,業務費,442203868,0,442203868,業務支出
240,11101,111,獎補助費,27493101,0,27493101,獎補助支出
240,11101,111,設備及投資,4309392,-4309392,0,
240,11101,111,,0,22135,22135,財產損失
240,11101,111,,0,0,0,投資損失
240,11101,111,債務費,0,0,0,利息費用及手續費
240,11101,111,,0,139925572,139925572,折舊、折耗及攤銷
240,11101,111,,0,0,0,其他支出
240,11101,111,歲計餘絀,-1016254254,1601138940,584884686,收支餘絀
240,11102,111,歲入,23091542,2356896184,2379987726,收入
240,11102,111,,0,2356896184,2356896184,公庫撥入數
240,11102,111,稅課收入,0,0,0,稅課收入
240,11102,111,罰款及賠償收入,276013,0,276013,罰款及賠償收入
240,11102,111,規費收入,0,0,0,規費收入
240,11102,111,財產收入,2681568,0,2681568,財產收益
240,11102,111,營業盈餘及事業收入,0,0,0,投資收益
240,11102,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11102,111,其他收入,20133961,0,20133961,其他收入
240,11102,111,歲出,2255545079,266206949,2521752028,支出
240,11102,111,,0,23091542,23091542,繳付公庫數
240,11102,111,人事費,745732190,0,745732190,人事支出
240,11102,111,業務費,758039400,0,758039400,業務支出
240,11102,111,獎補助費,520758803,198292000,719050803,獎補助支出
240,11102,111,設備及投資,231014686,-231014686,0,
240,11102,111,,0,243204,243204,財產損失
240,11102,111,,0,0,0,投資損失
240,11102,111,債務費,0,0,0,利息費用及手續費
240,11102,111,,0,275594889,275594889,折舊、折耗及攤銷
240,11102,111,,0,0,0,其他支出
240,11102,111,歲計餘絀,-2232453537,2090689235,-141764302,收支餘絀
240,11103,111,歲入,31416991,3067350956,3098767947,收入
240,11103,111,,0,3067350956,3067350956,公庫撥入數
240,11103,111,稅課收入,0,0,0,稅課收入
240,11103,111,罰款及賠償收入,323590,0,323590,罰款及賠償收入
240,11103,111,規費收入,0,0,0,規費收入
240,11103,111,財產收入,2762396,0,2762396,財產收益
240,11103,111,營業盈餘及事業收入,0,0,0,投資收益
240,11103,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11103,111,其他收入,28331005,0,28331005,其他收入
240,11103,111,歲出,2951843569,387946810,3339790379,支出
240,11103,111,,0,31416991,31416991,繳付公庫數
240,11103,111,人事費,975898143,0,975898143,人事支出
240,11103,111,業務費,1148638359,196532,1148834891,業務支出
240,11103,111,獎補助費,572496646,198075800,770572446,獎補助支出
240,11103,111,設備及投資,254810421,-254810421,0,
240,11103,111,,0,2120309,2120309,財產損失
240,11103,111,,0,0,0,投資損失
240,11103,111,債務費,0,0,0,利息費用及手續費
240,11103,111,,0,410947599,410947599,折舊、折耗及攤銷
240,11103,111,,0,0,0,其他支出
240,11103,111,歲計餘絀,-2920426578,2679404146,-241022432,收支餘絀
240,11104,111,歲入,42779899,3829345830,3872125729,收入
240,11104,111,,0,3829345830,3829345830,公庫撥入數
240,11104,111,稅課收入,0,0,0,稅課收入
240,11104,111,罰款及賠償收入,4294067,0,4294067,罰款及賠償收入
240,11104,111,規費收入,0,0,0,規費收入
240,11104,111,財產收入,2983379,0,2983379,財產收益
240,11104,111,營業盈餘及事業收入,0,0,0,投資收益
240,11104,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11104,111,其他收入,35502453,0,35502453,其他收入
240,11104,111,歲出,3634874786,520358242,4155233028,支出
240,11104,111,,0,42843449,42843449,繳付公庫數
240,11104,111,人事費,1191615772,0,1191615772,人事支出
240,11104,111,業務費,1506353088,20832194,1527185282,業務支出
240,11104,111,獎補助費,646109589,197842083,843951672,獎補助支出
240,11104,111,設備及投資,290796337,-290796337,0,
240,11104,111,,0,4252870,4252870,財產損失
240,11104,111,,0,0,0,投資損失
240,11104,111,債務費,0,0,0,利息費用及手續費
240,11104,111,,0,545383983,545383983,折舊、折耗及攤銷
240,11104,111,,0,0,0,其他支出
240,11104,111,歲計餘絀,-3592094887,3308987588,-283107299,收支餘絀
240,11105,111,歲入,50974558,4560308475,4611283033,收入
240,11105,111,,0,4560308475,4560308475,公庫撥入數
240,11105,111,稅課收入,0,0,0,稅課收入
240,11105,111,罰款及賠償收入,4299542,0,4299542,罰款及賠償收入
240,11105,111,規費收入,0,0,0,規費收入
240,11105,111,財產收入,4215377,0,4215377,財產收益
240,11105,111,營業盈餘及事業收入,0,0,0,投資收益
240,11105,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11105,111,其他收入,42459639,0,42459639,其他收入
240,11105,111,歲出,4252378773,626274322,4878653095,支出
240,11105,111,,0,51038108,51038108,繳付公庫數
240,11105,111,人事費,1384494919,0,1384494919,人事支出
240,11105,111,業務費,1859884853,27868029,1887752882,業務支出
240,11105,111,獎補助費,674076019,197842083,871918102,獎補助支出
240,11105,111,設備及投資,333922982,-333922982,0,
240,11105,111,,0,4301845,4301845,財產損失
240,11105,111,,0,0,0,投資損失
240,11105,111,債務費,0,0,0,利息費用及手續費
240,11105,111,,0,679147239,679147239,折舊、折耗及攤銷
240,11105,111,,0,0,0,其他支出
240,11105,111,歲計餘絀,-4201404215,3934034153,-267370062,收支餘絀
240,11106,111,歲入,59982510,5285278472,5345260982,收入
240,11106,111,,0,5285278472,5285278472,公庫撥入數
240,11106,111,稅課收入,0,0,0,稅課收入
240,11106,111,罰款及賠償收入,5670555,0,5670555,罰款及賠償收入
240,11106,111,規費收入,0,0,0,規費收入
240,11106,111,財產收入,4381342,0,4381342,財產收益
240,11106,111,營業盈餘及事業收入,0,0,0,投資收益
240,11106,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11106,111,其他收入,49930613,0,49930613,其他收入
240,11106,111,歲出,4922193870,713304863,5635498733,支出
240,11106,111,,0,60046060,60046060,繳付公庫數
240,11106,111,人事費,1581155191,0,1581155191,人事支出
240,11106,111,業務費,2247918370,27917652,2275836022,業務支出
240,11106,111,獎補助費,702520357,197825683,900346040,獎補助支出
240,11106,111,設備及投資,390599952,-390599952,0,
240,11106,111,,0,4592334,4592334,財產損失
240,11106,111,,0,0,0,投資損失
240,11106,111,債務費,0,0,0,利息費用及手續費
240,11106,111,,0,813523086,813523086,折舊、折耗及攤銷
240,11106,111,,0,0,0,其他支出
240,11106,111,歲計餘絀,-4862211360,4571973609,-290237751,收支餘絀
240,11107,111,歲入,74160693,6815767996,6889928689,收入
240,11107,111,,0,6815767996,6815767996,公庫撥入數
240,11107,111,稅課收入,0,0,0,稅課收入
240,11107,111,罰款及賠償收入,5779898,0,5779898,罰款及賠償收入
240,11107,111,規費收入,0,0,0,規費收入
240,11107,111,財產收入,4593391,0,4593391,財產收益
240,11107,111,營業盈餘及事業收入,0,0,0,投資收益
240,11107,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11107,111,其他收入,63787404,0,63787404,其他收入
240,11107,111,歲出,6252866465,792622320,7045488785,支出
240,11107,111,,0,74224243,74224243,繳付公庫數
240,11107,111,人事費,1774880054,0,1774880054,人事支出
240,11107,111,業務費,2671651165,33188935,2704840100,業務支出
240,11107,111,獎補助費,1132082346,406043886,1538126232,獎補助支出
240,11107,111,設備及投資,674252900,-674252900,0,
240,11107,111,,0,5462980,5462980,財產損失
240,11107,111,,0,0,0,投資損失
240,11107,111,債務費,0,0,0,利息費用及手續費
240,11107,111,,0,947955176,947955176,折舊、折耗及攤銷
240,11107,111,,0,0,0,其他支出
240,11107,111,歲計餘絀,-6178705772,6023145676,-155560096,收支餘絀
240,11108,111,歲入,87066558,7551871731,7638938289,收入
240,11108,111,,0,7551871731,7551871731,公庫撥入數
240,11108,111,稅課收入,0,0,0,稅課收入
240,11108,111,罰款及賠償收入,5800352,0,5800352,罰款及賠償收入
240,11108,111,規費收入,0,0,0,規費收入
240,11108,111,財產收入,4939839,0,4939839,財產收益
240,11108,111,營業盈餘及事業收入,0,0,0,投資收益
240,11108,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11108,111,其他收入,76326367,0,76326367,其他收入
240,11108,111,歲出,6957288515,894503863,7851792378,支出
240,11108,111,,0,87130108,87130108,繳付公庫數
240,11108,111,人事費,1969058237,0,1969058237,人事支出
240,11108,111,業務費,3087570789,42950979,3130521768,業務支出
240,11108,111,獎補助費,1159806908,406152676,1565959584,獎補助支出
240,11108,111,設備及投資,740852581,-740852581,0,
240,11108,111,,0,16344736,16344736,財產損失
240,11108,111,,0,0,0,投資損失
240,11108,111,債務費,0,0,0,利息費用及手續費
240,11108,111,,0,1082777945,1082777945,折舊、折耗及攤銷
240,11108,111,,0,0,0,其他支出
240,11108,111,歲計餘絀,-6870221957,6657367868,-212854089,收支餘絀
240,11109,111,歲入,98287442,8277761526,8376048968,收入
240,11109,111,,0,8277761526,8277761526,公庫撥入數
240,11109,111,稅課收入,0,0,0,稅課收入
240,11109,111,罰款及賠償收入,5841712,0,5841712,罰款及賠償收入
240,11109,111,規費收入,0,0,0,規費收入
240,11109,111,財產收入,5231962,0,5231962,財產收益
240,11109,111,營業盈餘及事業收入,0,0,0,投資收益
240,11109,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11109,111,其他收入,87213768,0,87213768,其他收入
240,11109,111,歲出,7684353596,984289057,8668642653,支出
240,11109,111,,0,98710361,98710361,繳付公庫數
240,11109,111,人事費,2167052809,0,2167052809,人事支出
240,11109,111,業務費,3515284755,56487110,3571771865,業務支出
240,11109,111,獎補助費,1190305527,406833509,1597139036,獎補助支出
240,11109,111,設備及投資,811710505,-811710505,0,
240,11109,111,,0,17148359,17148359,財產損失
240,11109,111,,0,0,0,投資損失
240,11109,111,債務費,0,0,0,利息費用及手續費
240,11109,111,,0,1216820223,1216820223,折舊、折耗及攤銷
240,11109,111,,0,0,0,其他支出
240,11109,111,歲計餘絀,-7586066154,7293472469,-292593685,收支餘絀
240,11110,111,歲入,108335115,9135795794,9244130909,收入
240,11110,111,,0,9135795794,9135795794,公庫撥入數
240,11110,111,稅課收入,0,0,0,稅課收入
240,11110,111,罰款及賠償收入,6214620,0,6214620,罰款及賠償收入
240,11110,111,規費收入,0,0,0,規費收入
240,11110,111,財產收入,7046850,0,7046850,財產收益
240,11110,111,營業盈餘及事業收入,0,0,0,投資收益
240,11110,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11110,111,其他收入,95073645,0,95073645,其他收入
240,11110,111,歲出,8441597214,1059645229,9501242443,支出
240,11110,111,,0,109311866,109311866,繳付公庫數
240,11110,111,人事費,2363712272,0,2363712272,人事支出
240,11110,111,業務費,3971729628,57311595,4029041223,業務支出
240,11110,111,獎補助費,1221468779,409544421,1631013200,獎補助支出
240,11110,111,設備及投資,884686535,-884686535,0,
240,11110,111,,0,18095666,18095666,財產損失
240,11110,111,,0,0,0,投資損失
240,11110,111,債務費,0,0,0,利息費用及手續費
240,11110,111,,0,1350068216,1350068216,折舊、折耗及攤銷
240,11110,111,,0,0,0,其他支出
240,11110,111,歲計餘絀,-8333262099,8076150565,-257111534,收支餘絀
240,11111,111,歲入,118992458,10386057687,10505050145,收入
240,11111,111,,0,10386057687,10386057687,公庫撥入數
240,11111,111,稅課收入,0,0,0,稅課收入
240,11111,111,罰款及賠償收入,7382699,0,7382699,罰款及賠償收入
240,11111,111,規費收入,0,0,0,規費收入
240,11111,111,財產收入,7214438,0,7214438,財產收益
240,11111,111,營業盈餘及事業收入,0,0,0,投資收益
240,11111,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11111,111,其他收入,104395321,0,104395321,其他收入
240,11111,111,歲出,9602837827,1045517063,10648354890,支出
240,11111,111,,0,120033249,120033249,繳付公庫數
240,11111,111,人事費,2749985435,0,2749985435,人事支出
240,11111,111,業務費,4545032435,59539238,4604571673,業務支出
240,11111,111,獎補助費,1255669421,414537295,1670206716,獎補助支出
240,11111,111,設備及投資,1052150536,-1052150536,0,
240,11111,111,,0,18515893,18515893,財產損失
240,11111,111,,0,0,0,投資損失
240,11111,111,債務費,0,0,0,利息費用及手續費
240,11111,111,,0,1485041924,1485041924,折舊、折耗及攤銷
240,11111,111,,0,0,0,其他支出
240,11111,111,歲計餘絀,-9483845369,9340540624,-143304745,收支餘絀
240,11112,111,歲入,130407226,12371427922,12501835148,收入
240,11112,111,,0,12371427922,12371427922,公庫撥入數
240,11112,111,稅課收入,0,0,0,稅課收入
240,11112,111,罰款及賠償收入,8352675,0,8352675,罰款及賠償收入
240,11112,111,規費收入,0,0,0,規費收入
240,11112,111,財產收入,7455964,0,7455964,財產收益
240,11112,111,營業盈餘及事業收入,0,0,0,投資收益
240,11112,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11112,111,其他收入,114598587,0,114598587,其他收入
240,11112,111,歲出,12653012033,-591838096,12061173937,支出
240,11112,111,,0,131472764,131472764,繳付公庫數
240,11112,111,人事費,2793205678,0,2793205678,人事支出
240,11112,111,業務費,5851086576,-82501238,5768585338,業務支出
240,11112,111,獎補助費,1310610530,415629233,1726239763,獎補助支出
240,11112,111,設備及投資,2698109249,-2698109249,0,
240,11112,111,,0,19162322,19162322,財產損失
240,11112,111,,0,0,0,投資損失
240,11112,111,債務費,0,0,0,利息費用及手續費
240,11112,111,,0,1622508072,1622508072,折舊、折耗及攤銷
240,11112,111,,0,0,0,其他支出
240,11112,111,歲計餘絀,-12522604807,12963266018,440661211,收支餘絀
240,11201,112,歲入,12227893,1754511856,1766739749,收入
240,11201,112,,0,1754511856,1754511856,公庫撥入數
240,11201,112,稅課收入,0,0,0,稅課收入
240,11201,112,罰款及賠償收入,343015,0,343015,罰款及賠償收入
240,11201,112,規費收入,0,0,0,規費收入
240,11201,112,財產收入,918941,0,918941,財產收益
240,11201,112,營業盈餘及事業收入,0,0,0,投資收益
240,11201,112,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11201,112,其他收入,10965937,0,10965937,其他收入
240,11201,112,歲出,1083225695,144579290,1227804985,支出
240,11201,112,,0,12227893,12227893,繳付公庫數
240,11201,112,人事費,593575932,0,593575932,人事支出
240,11201,112,業務費,454885593,0,454885593,業務支出
240,11201,112,獎補助費,28008651,0,28008651,獎補助支出
240,11201,112,設備及投資,6755519,-6755519,0,
240,11201,112,,0,249554,249554,財產損失
240,11201,112,,0,0,0,投資損失
240,11201,112,債務費,0,0,0,利息費用及手續費
240,11201,112,,0,138857362,138857362,折舊、折耗及攤銷
240,11201,112,,0,0,0,其他支出
240,11201,112,歲計餘絀,-1070997802,1609932566,538934764,收支餘絀
240,11202,112,歲入,20499250,2362337432,2382836682,收入
240,11202,112,,0,2362337432,2362337432,公庫撥入數
240,11202,112,稅課收入,0,0,0,稅課收入
240,11202,112,罰款及賠償收入,372462,0,372462,罰款及賠償收入
240,11202,112,規費收入,0,0,0,規費收入
240,11202,112,財產收入,1476389,0,1476389,財產收益
240,11202,112,營業盈餘及事業收入,0,0,0,投資收益
240,11202,112,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11202,112,其他收入,18650399,0,18650399,其他收入
240,11202,112,歲出,2266898755,260369562,2527268317,支出
240,11202,112,,0,20499250,20499250,繳付公庫數
240,11202,112,人事費,764407773,0,764407773,人事支出
240,11202,112,業務費,783703239,0,783703239,業務支出
240,11202,112,獎補助費,496361639,181615000,677976639,獎補助支出
240,11202,112,設備及投資,222426104,-222426104,0,
240,11202,112,,0,4089965,4089965,財產損失
240,11202,112,,0,0,0,投資損失
240,11202,112,債務費,0,0,0,利息費用及手續費
240,11202,112,,0,276591451,276591451,折舊、折耗及攤銷
240,11202,112,,0,0,0,其他支出
240,11202,112,歲計餘絀,-2246399505,2101967870,-144431635,收支餘絀
240,11203,112,歲入,31488071,3337543183,3369031254,收入
240,11203,112,,0,3337543183,3337543183,公庫撥入數
240,11203,112,稅課收入,0,0,0,稅課收入
240,11203,112,罰款及賠償收入,380540,0,380540,罰款及賠償收入
240,11203,112,規費收入,0,0,0,規費收入
240,11203,112,財產收入,3205406,0,3205406,財產收益
240,11203,112,營業盈餘及事業收入,0,0,0,投資收益
240,11203,112,捐獻及贈與收入,0,0,0,捐獻及贈與收入
240,11203,112,其他收入,27902125,0,27902125,其他收入
240,11203,112,歲出,3096962667,389948364,3486911031,支出
240,11203,112,,0,31488071,31488071,繳付公庫數
240,11203,112,人事費,984523342,0,984523342,人事支出
240,11203,112,業務費,1212682618,19141503,1231824121,業務支出
240,11203,112,獎補助費,619231490,202115000,821346490,獎補助支出
240,11203,112,設備及投資,280525217,-280525217,0,
240,11203,112,,0,4220296,4220296,財產損失
240,11203,112,,0,0,0,投資損失
240,11203,112,債務費,0,0,0,利息費用及手續費
240,11203,112,,0,413508711,413508711,折舊、折耗及攤銷
240,11203,112,,0,0,0,其他支出
240,11203,112,歲計餘絀,-3065474596,2947594819,-117879777,收支餘絀
240,11204,112,歲入,41215982,4160320118,4201536100,收入
240,11204,112,,0,4160320118,4160320118,公庫撥入數
240,11204,112,稅課收入,0,0,0,稅課收入
240,11204,112,罰款及賠償收入,455610,0,455610,罰款及賠償收入
240,11204,112,規費收入,0,0,0,規費收入
240,11204,112,財產收入,4156356,0,4156356,財產收益
240,11204,112,營業盈餘及事業收入,0,0,0,投資收益
